"Keywords","Average Searches","Average Clicks","CTR","Competition","KD","Tag Occurrences","Character Count","Google Searches"
"stitch blanket",438,655,150,27172,"90","0","14","N/A"
"acotar blanket",429,534,124,813,"14","0","14",260
"mom blanket",428,461,108,62898,"100","0","11",880
"pet blanket",427,435,102,35104,"96","0","11",2400
"anniversary blanket",420,406,97,29915,"93","0","19",170
"softball blanket",400,394,99,1302,"26","0","16",720
"bed blanket",397,389,98,43449,"100","2","11",9900
"spiderman blanket",395,387,98,1453,"28","0","17",8100
"gauze blanket",394,387,98,1493,"29","0","13",1600
"minky blanket",391,341,87,102086,"100","3","13",40500
"labubu blanket",367,429,117,139,"1","0","14","N/A"
"book blanket",334,335,100,13562,"80","0","12",2400
"blanket personalized",332,340,102,210217,"100","1","20",14800
"blackwatch blanket",319,164,51,12,"1","0","18",20
"toddler blanket",318,327,103,128212,"100","0","15",5400
"heated blanket",318,469,147,102,"1","0","14","N/A"
"striped blanket",316,416,132,27139,"97","1","15",1000
"hockey blanket",303,297,98,1836,"39","0","14",480
"nana blanket",301,295,98,4816,"60","0","12",320
"sherpa blanket",300,287,96,59708,"100","0","14",18100
"fart blanket",298,293,98,28,"1","0","12",480
"kpop blanket",298,293,98,3059,"51","0","12","N/A"
"lap blanket",293,286,98,26608,"98","0","11",2400
"blanket mockup",288,423,147,6551,"68","0","14",210
"huntrix blanket",284,367,129,733,"21","0","15","N/A"
"velvet blanket",268,337,126,10512,"80","0","14",1600
"coquette blanket",256,315,123,5772,"68","0","16","N/A"
"sensory blanket",255,377,148,4608,"63","0","15",880
"grinch blanket",255,380,149,560,"17","0","14","N/A"
"blanket 70s",254,0,0,4676,"63","0","11","N/A"
"ghost blanket",248,279,113,8242,"76","0","13",1300
"fall blanket",240,257,107,29185,"100","0","12",5400
"monogram blanket",237,294,124,22796,"99","4","16",1600
"summer blanket",233,340,146,17005,"93","0","14",4400
"southwestern blanket",231,286,124,5982,"71","0","20",480
"grandparent blanket",223,231,104,4547,"65","0","19","N/A"
"blanket hoodie",223,327,147,5032,"68","0","14",33100
"queen blanket",222,224,101,20302,"98","2","13",3600
"silk blanket",220,321,146,2241,"50","0","12",2900
"gothic blanket",220,320,145,17034,"94","0","14",720
"family blanket",207,201,97,36083,"100","0","14",590
"indian blanket",205,199,97,4089,"65","0","14",8100
"lovey blanket",204,196,96,27267,"100","0","13",1000
"knitted blanket",204,189,93,49256,"100","1","15",9900
"floral blanket",203,194,96,82047,"100","0","14",880
"logo blanket",203,195,96,2354,"53","1","12",590
"boho blanket",203,194,96,52678,"100","1","12",1600
"trout blanket",202,194,96,445,"17","0","13",110
"western blanket",200,192,96,11331,"88","1","15",1900
"dad blanket",195,30,15,17218,"97","0","11",320
"kilim blanket",193,277,144,1177,"39","0","13",170
"blanket mockups",190,275,145,6247,"76","0","15","N/A"
"funny blanket",183,80,44,15061,"96","0","13","N/A"
"valentine blanket",173,254,147,18743,"100","0","17",2400
"fuzzy blanket",173,252,146,4667,"72","2","13","N/A"
"rumi blanket",171,253,148,248,"8","0","12","N/A"
"pekingese blanket",170,251,148,80,"1","0","17","N/A"
"tigger blanket",170,84,49,690,"30","0","14",260
"ncaa blanket",168,251,149,140,"1","0","12","N/A"
"crocheted blanket",166,228,137,103347,"100","0","17",27100
"wearable blanket",165,151,92,3555,"67","0","16",18100
"celestial blanket",158,164,104,8141,"86","0","17",390
"handmade blanket",152,189,124,90092,"100","4","16",1300
"outdoor blanket",150,161,107,11148,"94","0","15",9900
"disney blanket",148,160,108,12926,"97","0","14",2400
"blanket png",144,158,110,0,"","0","11","N/A"
"bloomies blanket",140,158,113,3,"1","0","16",390
"engagement blanket",139,163,117,5491,"80","0","18",70
"flannel blanket",138,196,142,28862,"100","1","15",3600
"pink blanket",135,190,141,93776,"100","1","12",8100
"camping blanket",134,190,142,15943,"100","1","15",6600
"witch blanket",133,189,142,5225,"80","0","13",320
"waterproof blanket",133,189,142,1421,"51","0","18",12100
"frog blanket",133,189,142,3021,"68","0","12",720
"ronaldo blanket",132,196,148,75,"1","0","15","N/A"
"newborn blanket",131,13,10,75067,"100","0","15",1900
"cashmere blanket",131,110,84,937,"43","0","16",9900
"blanket baby",129,189,147,355745,"100","0","12","N/A"
"crochet blanket pattern",9209,8448,92,59733,"41","0","23",49500
"personalized baby blanket",4997,5244,105,126876,"70","0","25",0
"crochet blanket patterns",3095,2507,81,59753,"64","0","24",49500
"custom baby blanket",2448,2710,111,105262,"82","3","19",0
"crochet baby blanket",2349,2327,99,55274,"69","2","20",0
"chunky knit blanket",2035,2273,112,11699,"38","7","19",14800
"alpine crochet blanket",1632,2447,150,70,"1","0","22","N/A"
"woven throw blanket",1417,1425,101,90287,"90","0","19",1300
"baby blanket crochet",1362,676,50,55177,"80","0","20",0
"crochet pattern blanket",1152,1072,93,54846,"84","0","23",49500
"bear baby blanket",1136,938,83,15802,"57","0","17","N/A"
"real fur blanket",1038,1121,108,143,"1","0","16",880
"baby name blanket",993,956,96,85442,"97","3","17",0
"cotton throw blanket",948,999,105,165650,"100","0","20",12100
"boho throw blanket",873,867,99,45107,"86","0","18",1300
"custom pet blanket",871,1065,122,15077,"62","0","18",1000
"baby crochet blanket",853,359,42,55317,"91","0","20",0
"baby girl blanket",833,896,108,102922,"100","5","17",0
"custom woven blanket",804,965,120,23171,"73","1","20",1000
"personalized throw blanket",800,814,102,191716,"100","0","26",2900
"blanket and throw",790,902,114,643412,"100","0","17",74000
"baby boy blanket",764,756,99,72767,"99","1","16",0
"custom dog blanket",742,686,92,15049,"65","1","18",1900
"woven blanket mockup",701,722,103,1765,"20","0","20",70
"rabbit fur blanket",691,686,99,360,"1","0","18",1300
"granny square blanket",683,676,99,12693,"63","0","21",12100
"crochet blanket throw",621,73,12,54950,"97","0","21",1600
"custom face blanket",603,599,99,4250,"42","0","19",390
"baby blanket pattern",603,621,103,47571,"95","0","20",0
"throw blanket couch",561,662,118,41049,"93","0","19",9900
"personalized dog blanket",527,526,100,14128,"71","0","24",390
"custom throw blanket",510,509,100,177397,"100","2","20",2900
"harry potter blanket",503,494,98,711,"8","0","20",4400
"organic cotton blanket",492,486,99,18319,"79","0","22",3600
"green throw blanket",485,478,99,61285,"100","0","19",4400
"custom photo blanket",482,555,115,24848,"86","1","20",22200
"custom name blanket",450,541,120,110018,"100","1","19",3600
"crochet bouquet blanket",440,502,114,557,"5","0","23",4400
"blanket crochet pattern",438,485,111,59755,"100","0","23",49500
"baby milestone blanket",438,479,109,13970,"75","0","22",0
"fourth wing blanket",402,387,96,505,"5","0","19",390
"crochet flower blanket",400,487,122,4949,"55","0","22",6600
"woven tapestry blanket",398,391,98,44205,"100","0","22",720
"native american blanket",397,390,98,2918,"43","0","23",2900
"buffalo hide blanket",379,0,0,40,"1","0","20",1300
"monogram baby blanket",369,399,108,16021,"82","0","21",0
"blanket for kids",355,411,116,195984,"100","0","16","N/A"
"wool throw blanket",342,330,96,9798,"73","0","18",5400
"flower bouquet blanket",321,326,102,561,"12","0","22",4400
"personalized name blanket",321,426,133,103960,"100","0","25",3600
"turkish throw blanket",308,356,116,10918,"77","0","21",260
"fox fur blanket",303,296,98,575,"14","0","15",480
"christmas woven blanket",303,300,99,18850,"90","0","23","N/A"
"personalized photo blanket",300,294,98,25812,"97","0","26","N/A"
"family tree blanket",299,293,98,1617,"37","0","19",140
"stranger things blanket",295,439,149,47,"1","0","23",8100
"mosaic crochet blanket",288,403,140,3201,"52","0","22",1000
"stardew valley blanket",283,315,111,97,"1","0","22",390
"neutral halloween blanket",277,0,0,891,"25","0","25","N/A"
"baby blanket personalized",265,261,98,117307,"100","0","25",0
"heated rivalry blanket",264,345,131,203,"1","0","22",260
"wedding woven blanket",259,380,147,8664,"76","0","21",0
"personalized christmas blanket",258,315,122,62349,"100","0","30",480
"taylor swift blanket",258,326,126,260,"1","0","20",2900
"embroidered blanket adult",257,377,147,4785,"63","0","25","N/A"
"woven blanket cowboy",255,128,50,1209,"34","0","20",0
"crochet christmas blanket",242,137,57,13071,"87","0","25","N/A"
"personalized swaddle blanket",242,138,57,21657,"98","0","28",880
"custom christmas blanket",239,225,94,52345,"100","0","24",170
"highland cow blanket",238,298,125,2431,"50","0","20",1300
"baby month blanket",234,219,94,8531,"78","0","18",0
"custom cat blanket",233,320,137,7245,"75","0","18",260
"wedding gift blanket",231,239,103,33328,"100","0","20",170
"nerdy fleece blanket",228,92,40,183,"1","0","20","N/A"
"personalized woven blanket",223,208,93,23169,"100","0","26",1000
"middle earth blanket",223,226,101,263,"4","0","20",210
"mothers day blanket",222,239,108,28356,"100","0","19",590
"personalized pet blanket",220,218,99,15144,"92","0","24",1000
"tattoo throw blanket",209,303,145,434,"16","0","20",20
"weighted blanket adult",208,200,96,1374,"41","0","22",9900
"pet photo blanket",208,207,100,7276,"77","0","17",390
"christmas throw blanket",205,201,98,131632,"100","0","23","N/A"
"winnie pooh blanket",204,197,97,2080,"50","0","19",6600
"chunky blanket loom",204,110,54,88,"1","0","19",2900
"personalized spiderman blanket",203,163,80,788,"29","0","30",210
"bloomies bouquet blanket",201,200,100,0,"","0","24",0
"monster truck blanket",200,192,96,568,"23","0","21",880
"milestone blanket girl",198,193,97,7810,"80","0","22",0
"weighted blanket cover",198,171,86,154,"1","0","22",1900
"custom picture blanket",198,176,89,7436,"79","0","22",22200
"throne glass blanket",194,192,99,427,"17","0","20","N/A"
"muslin throw blanket",193,277,144,5613,"73","0","20",590
"custom blanket kid",193,190,98,50906,"100","0","18","N/A"
"faux fur blanket",192,225,117,14184,"93","0","16",18100
"bear skin blanket",191,189,99,154,"1","0","17",320
"stray kids blanket",185,218,118,450,"19","0","18","N/A"
"chunky wool blanket",185,188,102,1520,"46","0","19","N/A"
"blanket for mom",181,236,130,63353,"100","0","15",880
"crane woven blanket",173,255,147,33,"1","0","19",0
"indiana hoosiers blanket",161,240,149,0,"","0","24","N/A"
"minky baby blanket",157,181,115,76153,"100","0","18",0
"pet memorial blanket",155,174,112,6173,"80","0","20",320
"knitted baby blanket",155,191,123,32100,"100","2","20",0
"woven blanket personalized",148,203,137,15833,"100","0","26",10
"blanket with logo",148,164,111,2090,"57","0","17",590
"crochet rose blanket",146,209,143,2029,"57","0","20",1900
"cat throw blanket",146,160,110,15402,"100","0","17",480
"fruit woven blanket",143,151,106,356,"20","0","19","N/A"
"kpop demon blanket",141,52,37,739,"36","0","18","N/A"
"cable knit blanket",133,189,142,1537,"53","0","18",1600
"michael jackson blanket",133,191,144,12,"1","0","23","N/A"
"crochet temperature blanket",130,188,145,396,"24","0","27","N/A"
"chunky throw blanket",129,135,105,10179,"95","1","20",1000
"hello kitty blanket",129,0,0,335,"21","0","19","N/A"
"crochet baby blanket pattern",2328,2286,98,25307,"52","0","28",0
"baby blanket crochet pattern",1601,1645,103,25588,"60","0","28",0
"baby blanket with name",1371,1303,95,84411,"89","0","22",0
"crochet blanket pattern easy",1173,821,70,10442,"47","0","28",6600
"bear crochet blanket pattern",1110,230,21,1267,"3","0","28",140
"winnie the pooh blanket",1003,996,99,2501,"20","0","23",6600
"throne of glass blanket",936,1028,110,551,"1","0","23",320
"crochet blanket pattern pdf",886,1327,150,21328,"69","0","27","N/A"
"crochet baby blanket patterns",833,806,97,25560,"74","0","29",0
"personalized blanket for adults",657,777,118,38215,"88","0","31",720
"mosaic crochet blanket pattern",587,584,99,3043,"36","0","30",590
"kpop demon hunters blanket",461,505,110,931,"15","0","26",8100
"crochet flower bouquet blanket",459,525,114,69,"1","0","30",4400
"personalized baby boy blanket",392,295,75,32533,"96","0","29",0
"personalized baby blanket girl",327,231,71,51191,"100","0","30",0
"chunky knit blanket pattern",324,297,92,3381,"51","0","27",3600
"baby blanket knitting pattern",304,293,96,12037,"80","0","29",0
"soft fleece baby blanket",294,391,133,13397,"83","0","24","N/A"
"baby blanket crib mockup",268,268,100,475,"12","0","24","N/A"
"30x40 baby blanket mockup",268,268,100,181,"1","0","25","N/A"
"grey baby blanket png",236,0,0,47,"1","0","21","N/A"
"dungeons and dragons blanket",236,285,121,435,"13","0","28",140
"kpop demon hunter blanket",235,234,100,678,"23","0","25",8100
"woven blanket size chart",228,225,99,135,"1","0","24",0
"hallmark christmas movie blanket",211,0,0,146,"1","0","32","N/A"
"custom blanket with picture",210,198,94,8438,"80","0","27",22200
"granny square blanket pattern",208,191,92,6709,"75","0","29",2400
"knit baby blanket pattern",206,204,99,6613,"75","0","25",0
"dog face on blanket",195,189,97,1825,"49","0","19",210
"personalized blanket for grandma",193,187,97,8983,"83","0","32",720
"pink baby blanket png",185,0,0,237,"5","0","21","N/A"
"hand knitted watermelon blanket",180,0,0,0,"","0","31","N/A"
"to my daughter blanket",173,248,143,1587,"48","0","22","N/A"
"mosaic crochet christmas blanket",170,56,33,414,"19","0","32","N/A"
"enchanted forest woven blanket",170,252,148,1502,"47","0","30",0
"hand knit pumpkin blanket",168,0,0,0,"","0","25","N/A"
"crochet christmas blanket pattern",163,100,61,7698,"84","0","33","N/A"
"woven blanket mockup realistic",158,234,148,104,"1","0","30","N/A"
"kpop demon saja blanket",139,63,45,0,"","0","23","N/A"
"woven custom cotton blanket",134,43,32,17239,"100","0","27","N/A"
"knitted flower blanket bouquet",131,193,147,0,"","0","30",0
"winnie the pooh baby blanket",974,1050,108,1813,"13","0","28",0
"crochet blanket pattern easy pdf",968,1102,114,8415,"47","0","32","N/A"
"winnie the pooh personalized blanket",591,584,99,1033,"12","0","36",140
"lord of the rings blanket",504,500,99,373,"1","0","25",880
"baby boy name blanket fleece",268,0,0,7263,"72","0","28","N/A"
"mid century modern throw blanket",206,200,97,1971,"49","0","32","N/A"
"sea turtle crochet blanket pattern",201,200,100,124,"1","0","34","N/A"
"k pop demon hunters blanket",200,199,100,0,"","0","27",8100
"personalized baby blanket with lillies",198,296,149,95,"1","0","38",0
"person holding woven blanket mockup",170,255,150,5,"1","0","35","N/A"
"baby blanket with name boy",148,207,140,22964,"100","0","26",0
"miniature picnic blanket for figures",148,0,0,0,"","0","36","N/A"
"easy alpine crochet blanket pattern pdf",1051,1575,150,17,"1","0","39","N/A"
"couch throw blanket 70quot x 80quot",143,0,0,0,"","0","35","N/A"
"blankets  throws outdoorsy couples blanket c",200,200,100,0,"","0","44","N/A"
"swaddle blanket",114,112,98,38442,"100","4","15",22200
"afghan blanket",112,11,10,54713,"100","1","14",0
"baseball blanket",108,101,94,4698,"82","1","16",1300
"yoga blanket",100,72,72,8144,"96","2","12",2900
"daughter blanket",102,94,92,11984,"100","1","16",260
"crotchet blanket",89,1,1,300,"26","1","16",27100
"king blanket",103,94,91,11651,"100","1","12",2400
"plush blanket",60,74,123,94436,"100","1","13",9900
"receiving blanket",42,58,138,16164,"100","5","17","N/A"
"soft blanket",43,52,121,127588,"100","2","12",18100
"brown blanket",49,64,131,40118,"100","1","13",2400
"couch blanket",51,64,125,42723,"100","1","13",5400
"camo blanket",43,63,147,1822,"81","1","12","N/A"
"crib blanket",24,23,96,150733,"100","2","12","N/A"
"bunny blanket",9,1,11,8473,"100","1","13",2900
"hospital blanket",1,0,0,11544,"100","4","16","N/A"
"stroller blanket",2,0,0,13464,"100","3","16",2400
"minkee blanket",0,0,0,629,"","3","14","N/A"
"chenille blanket",4,0,0,9473,"100","3","16",2900
"big blanket",4,0,0,6419,"100","3","11","N/A"
"folkart blanket",0,0,0,103,"","2","15","N/A"
"doll blanket",3,0,0,16614,"100","2","12","N/A"
"thick blanket",6,1,17,3761,"100","2","13","N/A"
"christening blanket",5,1,20,5089,"100","2","19","N/A"
"bassinet blanket",0,0,0,738,"","2","16","N/A"
"pointelle blanket",0,0,0,28,"","2","17","N/A"
"arabic blanket",0,0,0,167,"","2","14","N/A"
"southwest blanket",8,1,13,3959,"100","2","17",390
"tan blanket",0,0,0,4226,"","2","11","N/A"
"pineapple blanket",0,0,0,810,"","1","17","N/A"
"tropical blanket",4,0,0,9321,"100","1","16","N/A"
"blanket toy",0,0,0,21463,"","1","11","N/A"
"tijuana blanket",0,0,0,0,"","1","15","N/A"
"security blanket",6,1,17,16435,"100","1","16",2900
"ocean blanket",7,1,14,10100,"100","1","13","N/A"
"customize blanket",6,1,17,153805,"100","1","17",1300
"cloud blanket",3,0,0,3099,"100","1","13",2900
"pumpkin blanket",3,0,0,11073,"100","1","15","N/A"
"lovely blanket",0,0,0,1472,"","1","14","N/A"
"babie blanket",0,0,0,65,"","1","13","N/A"
"blanket throws",4,0,0,561297,"100","1","14",74000
"santa blanket",3,0,0,5485,"100","1","13","N/A"
"team blanket",4,0,0,10192,"100","1","12",210
"jumbo blanket",0,0,0,944,"","1","13","N/A"
"handknit blanket",0,0,0,1363,"","1","16","N/A"
"buffalo blanket",2,0,0,3327,"100","1","15",480
"yarn blanket",3,0,0,20047,"100","1","12","N/A"
"engraved blanket",4,0,0,672,"100","1","16","N/A"
"couples blanket",7,1,14,18973,"100","1","15",1600
"birthstat blanket",0,0,0,0,"","1","17","N/A"
"best blanket",0,0,0,15739,"","1","12","N/A"
"hand knit blanket",112,17,15,9039,"95","2","17","N/A"
"soft baby blanket",18,20,111,57291,"100","3","17",0
"chunky yarn blanket",9,1,11,5238,"100","2","19",12100
"custom logo blanket",9,1,11,1007,"100","1","19",720
"knit throw blanket",9,1,11,34764,"100","1","18","N/A"
"fleece throw blanket",8,1,13,133267,"100","1","20",22200
"finger knit blanket",5,1,20,2170,"100","3","19",4400
"ocean baby blanket",4,0,0,4957,"100","2","18",0
"arm knit blanket",5,1,20,611,"100","2","16",1000
"my daughter blanket",4,0,0,1626,"100","1","19",10
"pink baby blanket",5,1,20,63010,"100","1","17","N/A"
"yellow baby blanket",5,1,20,21122,"100","1","19","N/A"
"custom word blanket",4,0,0,361,"98","1","19",10
"super soft blanket",6,1,17,5596,"100","1","18","N/A"
"fleece baby blanket",2,0,0,60657,"100","2","19","N/A"
"newborn baby blanket",3,0,0,73993,"100","1","20","N/A"
"turtle baby blanket",2,0,0,1838,"100","1","19",0
"warm baby blanket",2,0,0,13676,"100","1","17","N/A"
"rustic bohon blanket",0,0,0,0,"","2","20","N/A"
"eyelet doll blanket",0,0,0,54,"","1","19","N/A"
"white lace blanket",0,0,0,819,"","1","18","N/A"
"daughter blanket mom",0,0,0,5071,"","1","20","N/A"
"earth colors blanket",0,0,0,0,"","1","20","N/A"
"terra colors blanket",0,0,0,0,"","1","20","N/A"
"matilda jane blanket",0,0,0,3,"","1","20","N/A"
"blanket and pillow",0,0,0,27540,"","1","18","N/A"
"cowboy nap blanket",0,0,0,0,"","1","18","N/A"
"lacy baby blanket",0,0,0,770,"","1","17","N/A"
"satin trim blanket",0,0,0,1538,"","1","18","N/A"
"baby shower blanket",0,0,0,180605,"","1","19","N/A"
"cloud baby blanket",0,0,0,2090,"","1","18","N/A"
"gray white blanket",0,0,0,14059,"","1","18","N/A"
"cuddly soft blanket",0,0,0,3266,"","1","19","N/A"
"santa buckle blanket",0,0,0,0,"","1","20","N/A"
"buffalo ny blanket",1,0,0,46,"83","1","18",10
"hospital blanket cat",0,0,0,0,"","1","20","N/A"
"earth color  blanket",0,0,0,0,"","1","20","N/A"
"navy mom blanket",0,0,0,0,"","1","16","N/A"
"mink plush blanket",0,0,0,0,"","1","18","N/A"
"soft lap blanket",0,0,0,3340,"","1","16","N/A"
"coastal crib blanket",0,0,0,0,"","1","20","N/A"
"18 inch doll blanket",1,0,0,1065,"100","1","20","N/A"
"red and blue blanket",1,0,0,15780,"100","1","20","N/A"
"gift",66326,83911,127,33152946,"100","10","4",450000
"personalized gift",63547,67269,106,5573446,"97","4","17",110000
"crochet",42018,52270,124,1470718,"77","5","7",246000
"christmas",41528,60366,145,12791009,"100","5","9",1000000
"home decor",41085,41787,102,24385803,"100","6","10",165000
"custom",30642,39035,127,8806661,"100","4","6",110000
"cat",30492,41792,137,1895349,"90","1","3",3350000
"personalized",28019,30066,107,6968219,"100","7","12",40500
"gift for her",26857,26267,98,5409638,"100","3","12",33100
"gift for him",23968,24233,101,2176606,"98","2","12",27100
"wedding gift",21686,20987,97,2719345,"100","2","12",33100
"gifts for her",20649,22438,109,5405483,"100","3","13",33100
"baby",19977,20552,103,5051070,"100","9","4",550000
"embroidery",18223,21636,119,2125420,"100","3","10",165000
"gifts",17680,17964,102,33137693,"100","2","5",450000
"dog",17136,24271,142,2453579,"100","1","3",2740000
"personalized gifts",17099,17564,103,5572188,"100","1","18",110000
"harry potter",16634,19429,117,60618,"28","2","12",1000000
"homedecor",16260,19585,120,27152,"11","3","9",165000
"anniversary gift",15665,16034,102,1692772,"100","3","16",49500
"handmade",14043,15885,113,5157929,"100","13","8",14800
"housewarming gift",13998,15756,113,1468837,"100","1","17",74000
"gifts for mom",13785,14180,103,3487305,"100","1","13",110000
"birthday gift",13188,14327,109,6286682,"100","2","13",49500
"lord of the rings",13062,16840,129,32651,"20","1","17",450000
"green",12000,17671,147,6901379,"100","1","5",450000
"blue",11772,16973,144,9202427,"100","2","4",673000
"fall",11698,15946,136,3016904,"100","1","4",301000
"mothers day",11417,11685,102,2459669,"100","1","11",2240000
"bedding",10850,11801,109,808335,"94","2","7",60500
"quilt",10446,13607,130,2346858,"100","1","5",165000
"mothers day gift",10475,10827,103,1873149,"100","1","16",823000
"plush",9823,10758,110,401773,"81","2","5",60500
"gifts for dad",9844,12231,124,1560627,"100","1","13",110000
"birthday",9217,11128,121,9735019,"100","1","8",246000
"logo",8722,11426,131,673115,"94","1","4",368000
"football",8690,11186,129,912355,"100","1","8",1220000
"baby gift",8550,8692,102,2515397,"100","7","9",22200
"home",8433,7127,85,33446031,"100","2","4",1830000
"white",8089,11996,148,13904130,"100","1","5",1220000
"red",7656,11058,144,6773065,"100","1","3",2240000
"baby shower",7408,7686,104,2172714,"100","11","11",60500
"embroidered",7306,8706,119,1277994,"100","3","11",165000
"graduation gift",7148,7257,102,780587,"100","1","15",90500
"yarn",6802,8310,122,388650,"88","2","4",135000
"baby announcement",6241,7444,119,649496,"100","2","17",14800
"mom",6212,8201,132,4364215,"100","1","3",368000
"christmas gift",6102,6792,111,7614738,"100","2","14",90500
"baby shower gift",5915,5945,101,1391561,"100","15","16",0
"halloween costume",5637,7678,136,431184,"94","1","17",2240000
"winnie the pooh",5522,5802,105,104464,"64","1","15",550000
"monogram",5073,4691,92,740286,"100","2","8",60500
"baby shower favors",5073,5233,103,239531,"84","2","18",9900
"kids",4708,5778,123,14252110,"100","3","4",368000
"nursery decor",4578,4831,106,1692411,"100","1","13",6600
"love",4429,6461,146,4064778,"100","1","4",1500000
"winter",4408,5859,133,2592210,"100","1","6",201000
"buffalo bills",4325,5150,119,23059,"36","1","13",4090000
"blankets",4139,4385,106,846757,"100","3","8",201000
"mom gift",4057,4298,106,3488374,"100","1","8",14800
"gifts for sister",4054,4325,107,463293,"100","1","16",18100
"pets",3966,2749,69,2016357,"100","1","4",246000
"gift for couple",3974,4412,111,749045,"100","1","15",9900
"baby girl",3834,4175,109,1596200,"100","1","9",0
"santa",3720,4554,122,1522530,"100","1","5","N/A"
"bridesmaid gift",3483,3834,110,573517,"100","1","15",14800
"bridesmaid",3459,4435,128,707479,"100","1","10",201000
"personalizedgift",3428,2402,70,5113,"9","1","16",1600
"baby shower gifts",3188,3210,101,1391731,"100","3","17",33100
"new mom gift",3189,3255,102,408462,"100","2","12",4400
"nursery",2898,3454,119,1977001,"100","4","7",201000
"lotr",2844,3233,114,29916,"51","1","4",40500
"college",2728,2984,109,538900,"100","1","7",673000
"housewarming gifts",2700,2588,96,1465993,"100","1","18",74000
"living room decor",2513,2647,105,5645362,"100","2","17",14800
"diaper bag",2549,2597,102,33290,"56","1","10",110000
"umbrella",2535,3490,138,50969,"65","1","8",165000
"blankets and throws",2543,2432,96,570050,"100","1","19",74000
"unique gift",2473,2369,96,2960562,"100","3","11",40500
"stuffed animal",2458,2508,102,398468,"100","2","14",90500
"personalized baby",2354,2500,106,844953,"100","3","17",0
"newborn",2338,2420,104,582672,"100","1","7",33100
"cozy",2168,2912,134,1861663,"100","11","4",49500
"craft",2120,2410,114,16637105,"100","1","5",165000
"couples gift",2100,2209,105,748149,"100","1","12",9900
"spring",1986,2518,127,1496106,"100","1","6",368000
"housewarming",1872,2018,108,2379852,"100","4","12",9900
"baptism",1849,1935,105,307074,"100","3","7",110000
"custom baby gift",1852,1866,101,631694,"100","2","16",0
"throws",1788,2180,122,1086508,"100","2","6",49500
"aesthetic",1808,2408,133,1745381,"100","2","9",450000
"new baby gift",1821,1833,101,463744,"100","1","13",3600
"nautical decor",1825,1995,109,353648,"100","1","14",2900
"bible verse",1738,1547,89,604464,"100","1","11",165000
"throw blankets",1659,1716,103,643433,"100","3","14",74000
"michigan",1662,2182,131,104966,"90","1","8",673000
"camo shirt",1672,2061,123,35484,"66","1","10",33100
