"Keywords","Average Searches","Average Clicks","CTR","Competition","KD","Tag Occurrences","Character Count","Google Searches"
"shopkins phone case",286,381,133,0,"","0","19",140
"phone case custom",285,364,128,83655,"100","0","17",33100
"phone case dragon",278,405,146,3958,"58","0","17",720
"pennywise phone case",278,416,150,44,"1","0","20","N/A"
"phone case cat",271,398,147,20433,"94","0","14",2900
"s22 phone case",270,393,146,60778,"100","0","14",1600
"chiikawa phone case",268,391,146,65,"1","0","19",1300
"ffxiv phone case",268,61,23,56,"1","0","16",70
"interstellar phone case",267,44,16,143,"1","0","23","N/A"
"kuromi phone case",265,361,136,296,"2","0","17",1600
"coach phone case",260,375,144,683,"21","0","16",22200
"kpop phone case",258,376,146,2203,"47","0","15",590
"jesus phone case",258,360,140,5269,"66","0","16",1600
"lace phone case",258,376,146,1745,"42","0","15",1900
"gengar phone case",256,64,25,103,"1","0","17",590
"hockey phone case",253,379,150,585,"18","0","17","N/A"
"phone case ffxiv",253,0,0,29,"1","0","16","N/A"
"philly phone case",252,377,150,139,"1","0","17","N/A"
"wood phone case",247,241,98,5828,"69","2","15",1600
"collage phone case",247,245,99,20312,"96","0","18",880
"nba phone case",246,353,143,194,"1","0","14","N/A"
"celestial phone case",245,259,106,10550,"82","2","20",320
"winter phone case",243,352,145,14238,"88","0","17","N/A"
"akaza phone case",240,201,84,6,"1","0","16",110
"deftones phone case",239,167,70,7,"1","0","19","N/A"
"angel phone case",238,345,145,1797,"44","0","16",480
"tokidoki phone case",238,307,129,6,"1","0","19",880
"sabrina phone case",237,227,96,113,"1","0","18","N/A"
"ghost phone case",233,333,143,12099,"86","1","16","N/A"
"fantasy phone case",228,138,61,13736,"89","0","18",140
"zoro phone case",222,80,36,100,"1","0","15",210
"minion phone case",220,278,126,69,"1","0","17",720
"s23 phone case",219,230,105,72824,"100","0","14",1600
"resin phone case",219,313,143,3480,"60","1","16",480
"monet phone case",218,214,98,572,"21","0","16",390
"junk phone case",214,213,100,2017,"49","0","15","N/A"
"cell phone case",214,208,97,32995,"100","1","15",12100
"black phone case",214,233,109,65337,"100","0","16",27100
"fish phone case",213,218,102,3125,"58","0","15",1600
"sonic phone case",213,304,143,128,"1","0","16","N/A"
"jinx phone case",212,315,149,21,"1","0","15",210
"huntrix phone case",210,314,150,86,"1","0","18","N/A"
"euphoria phone case",210,315,150,41,"1","0","19",20
"hibiscus phone case",206,303,147,1900,"48","0","19","N/A"
"bible phone case",205,293,143,7122,"77","1","16",320
"pumpkin phone case",205,183,89,12833,"90","0","18","N/A"
"pet phone case",199,193,97,14215,"93","1","14",170
"rotom phone case",198,192,97,1,"1","0","16",1600
"grunge phone case",198,252,127,2566,"56","0","17",480
"phone case grinch",197,292,148,239,"4","0","17","N/A"
"coldplay phone case",195,126,65,2,"1","0","19","N/A"
"jellyfish phone case",194,1,1,589,"24","0","20","N/A"
"sitka phone case",194,0,0,62,"1","0","16",880
"aragorn phone case",193,0,0,29,"1","0","18","N/A"
"wildflower phone case",193,74,38,9957,"86","0","21",18100
"nightmare phone case",193,289,150,271,"7","0","20","N/A"
"demon slayer phone case",1766,2518,143,651,"1","0","23",1900
"billie eilish phone case",1378,1429,104,70,"1","0","24",1000
"jujutsu kaisen phone case",1323,1779,134,433,"1","0","25",480
"stained glass phone case",1299,1570,121,20952,"60","0","24",1300
"soul eater phone case",1261,1616,128,8,"1","0","21","N/A"
"fourth wing phone case",1184,1763,149,509,"1","0","22",260
"yoshitomo nara phone case",1175,1609,137,197,"1","0","25","N/A"
"taylor swift phone case",1093,1546,141,571,"1","0","23",2400
"charlie kirk phone case",921,1380,150,319,"1","0","23","N/A"
"iphone 16e phone case",896,895,100,9961,"52","0","21",12100
"chainsaw man phone case",873,1201,138,89,"1","0","23",590
"iphone 17 phone case",788,666,85,71976,"98","0","20",22200
"s25 ultra phone case",700,604,86,24389,"77","0","20",3600
"sabrina carpenter phone case",695,885,127,124,"1","0","28",720
"silent hill phone case",681,1005,148,8,"1","0","22","N/A"
"one piece phone case",660,680,103,926,"7","0","20",2900
"custom name phone case",616,625,101,16270,"71","0","22",720
"michael myers phone case",592,882,149,106,"1","0","24",210
"sleep token phone case",562,598,106,3,"1","0","22",590
"mac miller phone case",562,830,148,17,"1","0","21",260
"home alone phone case",554,826,149,23,"1","0","21","N/A"
"bad bunny phone case",551,644,117,427,"1","0","20",320
"studio ghibli phone case",547,583,107,409,"1","0","24",720
"iphone 11 phone case",541,590,109,122181,"100","0","20",8100
"heated rivalry phone case",533,603,113,127,"1","0","25",260
"chris brown phone case",533,770,144,46,"1","0","22","N/A"
"justin bieber phone case",503,498,99,39,"1","0","24",4400
"bauble bar phone case",502,496,99,1,"1","0","21",6600
"solo leveling phone case",494,632,128,143,"1","0","24",320
"polka dot phone case",461,564,122,4378,"49","0","20",8100
"hazbin hotel phone case",457,361,79,128,"1","0","23",590
"lando norris phone case",445,636,143,296,"1","0","23","N/A"
"curious george phone case",433,578,133,73,"1","0","25",4400
"gilmore girls phone case",421,627,149,191,"1","0","24",0
"adrianne lenker phone case",418,624,149,46,"1","0","26","N/A"
"michael jackson phone case",418,578,138,20,"1","0","26",260
"iphone 13 phone case",403,385,96,160541,"100","0","20",12100
"ariana grande phone case",400,419,105,34,"1","0","24",480
"the weekend phone case",396,588,148,140,"1","0","22",480
"grinch christmas phone case",378,566,150,513,"7","0","27","N/A"
"spider man phone case",355,479,135,295,"1","0","21",3600
"harry styles phone case",349,514,147,108,"1","0","23",260
"card holder phone case",336,335,100,5247,"60","0","22",12100
"phone case iphone 16",335,320,96,157865,"100","0","20",6600
"iphone 15 phone case",325,331,102,183161,"100","1","20",12100
"iphone 16 phone case",315,311,99,156808,"100","2","20",22200
"red bull phone case",308,266,86,117,"1","0","19",1900
"tough phone case football",306,58,19,712,"18","0","25","N/A"
"harry potter phone case",300,377,126,255,"1","0","23",1600
"samsung s26 phone case",300,300,100,7941,"71","0","22",590
"adventure time phone case",298,441,148,173,"1","0","25","N/A"
"resident evil phone case",296,254,86,15,"1","0","24",320
"halloween tough phone case",295,441,149,10409,"77","0","26","N/A"
"s26 ultra phone case",293,281,96,5627,"64","0","20",1600
"dr pepper phone case",293,340,116,63,"1","0","20",880
"olivia rodrigo phone case",278,392,141,44,"1","0","25",590
"wednesday addams phone case",278,415,149,43,"1","0","27","N/A"
"tate mcrae phone case",271,263,97,23,"1","0","21",480
"dragon ball phone case",269,392,146,59,"1","0","22","N/A"
"morgan wallen phone case",264,329,125,87,"1","0","24",390
"expedition 33 phone case",255,377,148,12,"1","0","24",90
"the rookie phone case",253,377,149,22,"1","0","21",70
"aya takano phone case",228,323,142,18,"1","0","21","N/A"
"ohio state phone case",227,313,138,42,"1","0","21","N/A"
"star wars phone case",225,283,126,1443,"40","0","20","N/A"
"starry night phone case",224,316,141,4550,"65","0","23",170
"black cat phone case",223,189,85,5683,"70","0","20","N/A"
"steven universe phone case",223,334,150,3,"1","0","26","N/A"
"black sabbath phone case",219,327,149,10,"1","0","24","N/A"
"21 pilots phone case",219,327,149,33,"1","0","20","N/A"
"phone case crescent city",212,0,0,65,"1","0","24",0
"cheating calculator phone case",212,175,83,1,"1","0","30",90
"christmas movie phone case",211,315,149,134,"1","0","26","N/A"
"ncaa football phone case",210,315,150,6,"1","0","24","N/A"
"tough phone case kirby",210,315,150,22,"1","0","22","N/A"
"ella langley phone case",210,315,150,0,"","0","23",140
"phone case with name",208,201,97,16926,"96","0","20",2400
"zebra print phone case",208,127,61,788,"29","0","22",320
"phone case iphone 17",208,160,77,75223,"100","1","20",2900
"fire force phone case",206,300,146,3,"1","0","21",50
"cute cat phone case",202,168,83,10007,"85","1","19","N/A"
"energy drink phone case",201,278,138,55,"1","0","23",30
"monster energy phone case",200,165,83,13,"1","0","25",720
"max verstappen phone case",198,292,147,61,"1","0","25",170
"mc queen phone case",196,292,149,0,"","0","19",0
"black santa phone case",195,193,99,228,"3","0","22","N/A"
"sakamoto days phone case",193,171,89,0,"","0","24","N/A"
"throne of glass phone case",1581,2359,149,326,"1","0","26",390
"bauble bar phone case dupe",1123,1129,101,1,"1","0","26",0
"kpop demon hunters phone case",580,719,124,555,"1","0","29",1600
"my hero academia phone case",479,696,145,149,"1","0","27",260
"kpop demon hunter phone case",473,704,149,575,"4","0","28",1600
"phone case with card holder",414,432,104,5353,"56","0","27",12100
"love and deepspace phone case",412,554,134,53,"1","0","29",140
"winnie the pooh phone case",403,500,124,515,"5","0","26",1900
"twenty one pilots phone case",363,384,106,1,"1","0","28",260
"attack on titan phone case",307,303,99,216,"1","0","26",590
"iphone 17 pro phone case",301,296,98,63857,"100","0","24",12100
"jojos bizarre adventure phone case",254,378,149,3,"1","0","34",390
"ace of spades phone case",252,0,0,43,"1","0","24","N/A"
"cell phone case best seller",252,0,0,97,"1","0","27","N/A"
"lana del rey phone case",238,259,109,246,"1","0","23","N/A"
"honkai stair rail phone case",236,64,27,4,"1","0","28",0
"motorola edge 2024 phone case",213,314,147,0,"","0","29","N/A"
"project hail mary phone case",208,293,141,32,"1","0","28",40
"jojo bizarre adventure phone case",203,189,93,3,"1","0","33",390
"the great gatsby phone case",195,290,149,53,"1","0","27",10
"pokemon phone case iphone 15 pro",203,231,114,0,"","0","32","N/A"
"phone case for galaxy s25 plus autumn",293,0,0,432,"8","0","37","N/A"
"the catcher in the rye phone case",290,86,30,3,"1","0","33","N/A"
"the life of a showgirl phone case",218,321,147,70,"1","0","33","N/A"
"the folk of the air phone case",209,314,150,15,"1","0","30","N/A"
"phone",8793,9070,103,888225,"100","3","5",550000
"case",5320,5711,107,1153319,"100","2","4",110000
"phone 14 phone case",0,0,0,184174,"","1","19","N/A"
"cowboy phone case",183,264,144,4274,"68","1","17",880
"green phone case",183,216,118,37231,"100","1","16",1900
"korean phone case",173,49,28,1120,"41","1","17","N/A"
"western phone case",148,162,109,6597,"82","1","18",880
"unique phone case",135,190,141,101109,"100","2","17",1900
"mobile phone case",130,189,145,17153,"100","3","17",1000
"xmas phone case",126,188,149,8200,"91","2","15","N/A"
"cross phone case",130,192,148,3390,"71","1","16","N/A"
"beaded phone case",110,105,95,4110,"79","1","17",1000
"manga phone case",105,114,109,2757,"71","1","16",90
"victorian phone case",97,93,96,1610,"61","3","20","N/A"
"luxury phone case",92,125,136,8892,"99","1","17",4400
"spring phone case",84,122,145,14170,"100","1","17",390
"striped phone case",77,96,125,11128,"100","1","18","N/A"
"heart phone case",68,97,143,12119,"100","1","16",590
"funny phone case",69,92,133,24168,"100","1","16",5400
"flip phone case",67,77,115,6223,"98","1","15","N/A"
"pink phone case",53,64,121,65307,"100","1","15",9900
"cowgirl phone case",48,59,123,4217,"97","1","18",320
"lemon phone case",47,0,0,2255,"84","1","16","N/A"
"sun phone case",39,46,118,3714,"99","2","14",210
"iphone phone case",32,40,125,353834,"100","3","17","N/A"
"toile phone case",33,3,9,3377,"100","1","16",210
"holiday phone case",32,45,141,27653,"100","1","18","N/A"
"phone case gift",27,39,144,298573,"100","1","15","N/A"
"new phone case",24,11,46,9663,"100","1","14","N/A"
"girly phone case",15,14,93,22427,"100","5","16","N/A"
"magnetic phone case",12,3,25,22118,"100","2","19",8100
"coastal phone case",17,12,71,7914,"100","2","18",480
"bling phone case",13,10,77,7872,"100","1","16","N/A"
"pastel phone case",7,1,14,17499,"100","4","17",210
"astronomy phone case",4,0,0,1033,"100","2","20",40
"ocean phone case",8,1,13,12691,"100","2","16",720
"apple phone case",6,1,17,15610,"100","1","16",14800
"acrylic phone case",7,5,71,4595,"100","1","18","N/A"
"rodeo phone case",6,5,83,1586,"100","1","16","N/A"
"horse phone case",8,1,13,2363,"100","1","16",880
"designer phone case",8,1,13,8174,"100","1","19",3600
"photo phone case",8,1,13,6897,"100","1","16","N/A"
"nature phone case",8,1,13,42254,"100","1","17",260
"scripture phone case",4,0,0,3502,"100","1","20","N/A"
"kitty phone case",4,0,0,3879,"100","1","16","N/A"
"italian phone case",4,0,0,1947,"100","1","18",210
"preppy phone case",8,1,13,12270,"100","1","17",2400
"elegant phone case",4,0,0,17885,"100","1","18",390
"wavy phone case",9,5,56,1929,"100","1","15","N/A"
"navy phone case",9,1,11,2568,"100","1","15",720
"tadc phone case",4,0,0,36,"48","1","15","N/A"
"animal phone case",6,1,17,42532,"100","1","17",390
"slim phone case",3,0,0,20229,"100","2","15","N/A"
"modern phone case",3,0,0,29188,"100","2","17","N/A"
"sunrise phone case",1,0,0,770,"100","2","18","N/A"
"sunset phone case",3,0,0,4775,"100","2","17","N/A"
"sunrays phone case",0,0,0,39,"","2","18","N/A"
"rubber phone case",0,0,0,19188,"","2","17","N/A"
"plastic phone case",1,0,0,46347,"100","2","18","N/A"
"durable phone case",2,0,0,34931,"100","1","18","N/A"
"fun phone case",0,0,0,21542,"","1","14","N/A"
"stand phone case",0,0,0,4403,"","1","16","N/A"
"strap phone case",2,0,0,4804,"100","1","16",90
"womens phone case",0,0,0,24089,"","1","17",1000
"fashion phone case",3,0,0,12159,"100","1","18","N/A"
"silicone phone case",0,0,0,12048,"","1","19","N/A"
"sparkle phone case",3,0,0,3127,"100","1","18","N/A"
"dustproof phone case",1,0,0,0,"","1","20","N/A"
"phone case diy",0,0,0,3354,"","1","14","N/A"
"bronc phone case",0,0,0,0,"","1","16","N/A"
"snap phone case",0,0,0,6831,"","1","15","N/A"
"spirited phone case",0,0,0,0,"","1","19","N/A"
"studio phone case",0,0,0,883,"","1","17","N/A"
"simple phone case",0,0,0,3700,"","1","17",590
"vacation phone case",0,0,0,2806,"","1","19","N/A"
"stylish phone case",1,0,0,61262,"100","1","18","N/A"
"matte phone case",3,0,0,16383,"100","1","16",480
"lynette phone case",0,0,0,0,"","1","18","N/A"
"citrus phone case",3,0,0,1391,"100","1","17","N/A"
"phone case disney",0,0,0,5463,"","1","17","N/A"
"dolphin phone case",2,0,0,532,"100","1","18","N/A"
"starfish phone case",3,0,0,842,"100","1","19",140
"military phone case",1,0,0,1487,"100","1","19",880
"groovy phone case",2,0,0,3133,"100","1","17","N/A"
"circus phone case",1,0,0,176,"100","1","17","N/A"
"pretty phone case",0,0,0,8543,"","1","17",1000
"bouvier phone case",0,0,0,5,"","1","18","N/A"
"psalm phone case",0,0,0,658,"","1","16","N/A"
"bracelet phone case",0,0,0,788,"","1","19","N/A"
"puppy phone case",0,0,0,3150,"","1","16","N/A"
"epcot phone case",3,0,0,153,"85","1","16","N/A"
"monorail phone case",0,0,0,34,"","1","19","N/A"
"phone cases",7935,10006,126,543913,"92","8","11",246000
"phone accessory",463,692,149,594340,"100","5","15",14800
"phone cover",54,66,122,237683,"100","5","11",4400
"aesthetic phone",39,58,149,105433,"100","2","15",590
"phone protection",0,0,0,42775,"","2","16","N/A"
"korean phone",0,0,0,1634,"","1","12","N/A"
"tough phone",0,0,0,169538,"","1","11","N/A"
"car phone",0,0,0,35664,"","1","9","N/A"
"college phone",0,0,0,3610,"","1","13","N/A"
"gothic phone",0,0,0,16619,"","1","12","N/A"
"occult phone",0,0,0,1102,"","1","12","N/A"
"disneyland phone",0,0,0,2063,"","1","16","N/A"
"embroidered phone",1,0,0,4582,"100","1","17","N/A"
"koi fish phone case",187,185,99,694,"28","1","19",260
"cool girl phone case",48,59,123,2588,"87","1","20",0
"formula 1 phone case",48,64,133,1090,"68","1","20",1300
"z flip phone case",3,0,0,1968,"100","1","17","N/A"
"3d flower phone case",3,0,0,3395,"100","1","20","N/A"
"non slip phone case",1,0,0,0,"","1","19","N/A"
"flip 5 phone case",1,0,0,1056,"100","1","17","N/A"
"sea life phone case",1,0,0,2156,"100","1","19",170
"retro sun phone case",0,0,0,323,"","1","20","N/A"
"it girl phone case",0,0,0,28668,"","1","18","N/A"
"iphone case",8681,9836,113,353918,"81","10","11",90500
"magsafe case",412,471,114,58646,"100","3","12",18100
"samsung case",331,309,93,180103,"100","1","12",2900
"clear case",128,189,148,53413,"100","1","10","N/A"
"leather case",120,70,58,68554,"100","2","12",880
"fashion case",99,0,0,16559,"100","2","12","N/A"
"halloween case",58,85,147,54435,"100","1","14","N/A"
"cute case",31,46,148,185719,"100","1","9",1000
"embroidered case",5,5,100,14776,"100","1","16","N/A"
"shockproof case",0,0,0,9381,"","10","15","N/A"
"protective case",0,0,0,93752,"","7","15","N/A"
"aesthetic case",0,0,0,120879,"","7","14","N/A"
"trendy case",1,0,0,90771,"100","5","11","N/A"
"minimalist case",0,0,0,35075,"","5","15","N/A"
"magnetic case",0,0,0,25961,"","5","13","N/A"
"animal case",2,0,0,52390,"100","4","11","N/A"
"stylish case",0,0,0,65081,"","4","12","N/A"
"personalized case",3,0,0,152530,"100","4","17","N/A"
"kawaii case",0,0,0,29533,"","3","11","N/A"
"monogram case",3,0,0,24221,"100","3","13",140
"modern case",0,0,0,38387,"","2","11","N/A"
"durable case",0,0,0,42067,"","2","12","N/A"
"silicone case",0,0,0,14231,"","2","13","N/A"
"soft case",1,0,0,28188,"100","2","9","N/A"
"butterfly case",0,0,0,13702,"","2","14","N/A"
"personalised case",0,0,0,149516,"","2","17","N/A"
"pony case",0,0,0,478,"","1","9","N/A"
"horse case",0,0,0,4962,"","1","10","N/A"
"simple case",0,0,0,6919,"","1","11","N/A"
"kickstand case",0,0,0,535,"","1","14","N/A"
"chain case",0,0,0,5908,"","1","10","N/A"
"cat case",2,0,0,32881,"100","1","8",480
"sticker case",0,0,0,47031,"","1","12","N/A"
"colorful case",0,0,0,65157,"","1","13","N/A"
"heart case",1,0,0,19918,"100","1","10","N/A"
"polka case",0,0,0,5958,"","1","10","N/A"
"girly case",0,0,0,18133,"","1","10","N/A"
"customized  case",0,0,0,0,"","1","16","N/A"
"tough case",0,0,0,167413,"","1","10",320
"videogame case",0,0,0,290,"","1","14","N/A"
"orange case",0,0,0,44550,"","1","11","N/A"
"charm case",0,0,0,13886,"","1","10","N/A"
"flip case",0,0,0,10538,"","1","9","N/A"
"hard case",0,0,0,26234,"","1","9","N/A"
"dolphin case",0,0,0,767,"","1","12","N/A"
"stand case",0,0,0,20770,"","1","10","N/A"
"holder case",0,0,0,84910,"","1","11","N/A"
"unique case",1,0,0,120735,"100","1","11","N/A"
"dustproof case",0,0,0,93,"","1","14","N/A"
"waterproof case",1,0,0,13558,"100","1","15","N/A"
"flexible case",0,0,0,5429,"","1","13","N/A"
"handheld case",0,0,0,766,"","1","13","N/A"
"mediterranean case",0,0,0,1314,"","1","18","N/A"
"princess case",0,0,0,3449,"","1","13","N/A"
"chinoiserie case",1,0,0,1910,"100","1","16","N/A"
"wavy case",0,0,0,2088,"","1","9","N/A"
"initials case",0,0,0,12286,"","1","13","N/A"
"z flip 7 phone case",112,0,0,0,"","1","19","N/A"
"leather phone bag",137,193,141,14229,"100","1","17",320
"designer phone cases",24,1,4,8162,"100","1","20",2900
"cool phone cases",7,1,14,25341,"100","1","16",6600
"custom dog phone",2,0,0,6178,"100","1","16","N/A"
"flower phone cover",1,0,0,22067,"100","1","18","N/A"
"soft phone cover",0,0,0,5214,"","3","16","N/A"
"gamer phone cover",0,0,0,1610,"","3","17","N/A"
"matte phone cover",0,0,0,3526,"","2","17","N/A"
"genshin phone cover",0,0,0,50,"","2","19","N/A"
"kawaii phone cover",0,0,0,11096,"","1","18","N/A"
"slim phone cover",0,0,0,12605,"","1","16","N/A"
"pink phone bumper",0,0,0,0,"","1","17","N/A"
"animal phone cover",0,0,0,21948,"","1","18","N/A"
"country music phone",0,0,0,359,"","1","19","N/A"
"pekingese gift phone",0,0,0,38,"","1","20","N/A"
"cute phone cases",0,0,0,132255,"","1","16",33100
"ganyu phone cover",0,0,0,6,"","1","17","N/A"
"bible phone cover",0,0,0,1873,"","1","17","N/A"
"rabbit phone cover",0,0,0,876,"","1","18","N/A"
"wood resin phone",0,0,0,0,"","1","16","N/A"
"carousel phone cover",0,0,0,0,"","1","20","N/A"
"edgy phone cover",0,0,0,230,"","1","16","N/A"
"sturdy phone shell",0,0,0,231,"","1","18","N/A"
"pink winter phone",0,0,0,0,"","1","17","N/A"
"disney park phone",0,0,0,0,"","1","17","N/A"
"floral phone cover",0,0,0,52607,"","1","18","N/A"
"elegant phone cover",0,0,0,13425,"","1","19","N/A"
"sage green phone",0,0,0,1822,"","1","16","N/A"
"dark academia phone",0,0,0,6253,"","1","19","N/A"
"william morris phone",0,0,0,1619,"","1","20","N/A"
"yae miko phone cover",0,0,0,0,"","1","20","N/A"
"iphone 17 case",6307,8155,129,76490,"54","6","14",135000
"iphone 16 case",4594,5566,121,157880,"77","10","14",74000
