"Keywords","Average Searches","Average Clicks","CTR","Competition","KD","Tag Occurrences","Character Count","Google Searches"
"vintage tees",506,529,105,1433434,"100","0","12",8100
"vintage kitchenware",505,134,27,43986,"97","0","19","N/A"
"vintage bracelets",493,490,99,325285,"100","0","17",1900
"vintage dishes",483,469,97,113532,"100","0","14",1300
"vintage camera",479,68,14,53187,"100","0","14",14800
"vintage apron",478,451,94,28843,"89","0","13",1900
"vintage ornaments",457,178,39,362656,"100","0","17",5400
"vintage collectibles",410,442,108,3733947,"100","1","20",1300
"vintage pendant",409,428,105,486486,"100","0","15",880
"vintage french",403,138,34,385447,"100","0","14",170
"vintage sunglasses",364,274,75,61828,"100","0","18",4400
"vintage stickers",348,1,0,176032,"100","0","16",1900
"vintage handbag",346,451,130,104418,"100","0","15",4400
"vintage boots",340,101,30,33977,"100","0","13","N/A"
"vintage tie",339,50,15,166685,"100","0","11",320
"vintage logo",338,84,25,79199,"100","0","12",2900
"vintage tshirts",330,337,102,1243861,"100","0","15",260
"vintage purses",322,424,132,285400,"100","0","14",6600
"vintage antique",322,319,99,1580692,"100","0","15",1900
"vintage books",314,224,71,1154104,"100","0","13",12100
"vintage dresser",313,108,35,40046,"100","0","15",8100
"vintage crewneck",307,301,98,151021,"100","0","16",880
"vintage fur",302,290,96,36697,"100","0","11",1900
"vintage golf",300,292,97,34328,"100","0","12",1000
"vintage bakelite",298,189,63,22364,"94","0","16",210
"vintage patch",296,36,12,132379,"100","0","13",320
"vintage chandelier",295,98,33,26288,"97","0","18",4400
"vintage hats",291,49,17,378586,"100","0","12",8100
"vintage journal",289,243,84,320940,"100","1","15","N/A"
"vintage patterns",276,304,110,860155,"100","0","16",1600
"vintage santa",273,234,86,308535,"100","0","13","N/A"
"vintage corset",271,263,97,9483,"77","0","14","N/A"
"vintage hoodie",271,264,97,142075,"100","0","14",6600
"vintage lighting",267,211,79,98671,"100","0","16",2900
"vintage cabinet",260,244,94,54048,"100","0","15",1900
"vintage bookends",256,170,66,18182,"93","0","16",1900
"vintage decals",255,0,0,53763,"100","0","14","N/A"
"vintage toys",253,33,13,596509,"100","0","12",12100
"genesis vintage",252,0,0,3996,"60","0","15","N/A"
"vintage yakoda",252,0,0,0,"","0","14","N/A"
"vintage watches",251,244,97,60619,"100","0","15","N/A"
"vintage purse",248,149,60,308022,"100","0","13",6600
"vintage sweaters",248,264,106,327299,"100","0","16",5400
"vintage sideboard",246,194,79,4350,"62","0","17",1900
"vintage jeans",241,244,101,51420,"100","0","13",5400
"vintage wedding dress",3358,3475,103,47946,"58","0","21",33100
"vintage engagement ring",2986,3040,102,220848,"93","0","23",33100
"vintage home decor",2814,3023,107,4385603,"100","0","18",5400
"vintage wall art",2753,2645,96,2330288,"100","2","16",4400
"vintage halloween decor",2363,2421,102,195421,"96","0","23",9900
"vintage gold ring",2120,2030,96,320394,"100","1","17",2900
"vintage wall decor",2053,2490,121,2539941,"100","0","18",2400
"vintage jewelry box",1943,1808,93,108940,"87","0","19",6600
"vintage christmas ornaments",1842,2087,113,281124,"100","0","27",18100
"vintage engagement rings",1798,1894,105,211714,"100","0","24",33100
"vintage wedding dresses",1792,1973,110,50999,"73","0","23",33100
"vintage turkish rugs",1714,1876,109,93366,"87","0","20",1600
"vintage t shirt",1598,1553,97,1215885,"100","0","15",22200
"vintage wall clock",1465,1470,100,12018,"46","1","18",5400
"vintage wedding band",1449,1434,99,96179,"91","0","20",14800
"vintage halloween decorations",1426,1420,100,30266,"66","0","29",4400
"vintage gold rings",1374,1371,100,318745,"100","0","18",2900
"vintage christmas decor",1368,1359,99,899157,"100","0","23",18100
"vintage coffee table",1341,1409,105,36839,"72","0","20",5400
"vintage turkish rug",1313,1266,96,103725,"95","0","19",1600
"vintage gold jewelry",1263,1280,101,1004686,"100","0","20",1600
"vintage christmas decorations",1244,1364,110,120216,"99","0","29",18100
"vintage wedding ring",1213,1142,94,237477,"100","0","20",14800
"vintage prom dress",1203,1192,99,22368,"63","0","18",9900
"vintage art prints",1158,1156,100,1860982,"100","0","18",2400
"vintage bread box",1149,1144,100,1179,"1","0","17",5400
"vintage botanical prints",1096,1094,100,158203,"100","0","24",1900
"vintage golf art",1094,1092,100,10778,"50","0","16",590
"vintage floor lamp",1043,1093,105,3964,"29","0","18",6600
"vintage framed art",1008,1041,103,406393,"100","0","18",1000
"vintage compact mirror",988,754,76,5291,"36","0","22",1600
"custom vintage shirt",974,955,98,95164,"99","0","20",880
"vintage gold earrings",921,977,106,189231,"100","0","21",1000
"vintage shower curtain",909,748,82,11155,"54","0","22",2900
"vintage chess set",897,893,100,1670,"13","0","17",2400
"vintage drawer pulls",894,885,99,15931,"63","0","20",1900
"vintage nursery art",883,878,99,211912,"100","0","19",320
"vintage home gift",857,824,96,1397758,"100","0","17",0
"vintage jewelry jar",828,840,101,3896,"34","0","19",1000
"vintage gold bracelet",824,817,99,92104,"100","0","21",1000
"vintage floral wallpaper",788,783,99,25448,"75","0","24",4400
"vintage coach bag",763,585,77,6915,"48","0","17",60500
"vintage coach bags",739,691,94,6584,"47","0","18",60500
"vintage ring box",737,229,31,24203,"76","0","16",1900
"vintage coat rack",731,725,99,2859,"30","0","17",2900
"vintage prom dresses",688,679,99,22483,"76","0","20",9900
"vintage bird prints",687,675,98,64036,"98","0","19",720
"vintage ralph lauren",672,652,97,24758,"78","0","20",4400
"vintage fur coat",614,615,100,16802,"72","0","16",9900
"vintage picture frames",612,605,99,36617,"89","0","22",6600
"vintage bathroom art",604,727,120,281775,"100","0","20",590
"vintage recipe box",603,589,98,3876,"40","0","18",1900
"vintage islamic art",601,600,100,4112,"42","0","19",40
"vintage movie posters",601,575,96,69312,"100","0","21",6600
"engagement ring vintage",585,434,74,216096,"100","0","23",33100
"vintage jewelry rings",573,530,92,570491,"100","0","21",170
"vintage carhartt jacket",551,571,104,1203,"17","0","23",22200
"vintage halloween shirt",533,529,99,198135,"100","0","23",1600
"vintage emerald ring",527,698,132,35758,"92","0","20",4400
"vintage jelly cabinet",512,0,0,168,"1","0","21","N/A"
"vintage cat lamp",510,101,20,573,"3","0","16","N/A"
"vintage pill box",507,504,99,8387,"61","0","16",2400
"vintage sapphire ring",506,139,27,35936,"93","0","21",2400
"vintage spider lamp",504,0,0,472,"1","0","19","N/A"
"vintage painter pants",503,0,0,0,"","0","21","N/A"
"jewelry jar vintage",500,497,99,5126,"51","0","19",20
"vintage recipe cards",498,486,98,6043,"54","0","20",880
"vintage sports decor",498,492,99,50047,"100","0","20",480
"vintage sports nursery",497,491,99,4452,"48","0","22",480
"vintage horse art",491,483,98,53494,"100","0","17",260
"vintage oil painting",491,310,63,204753,"100","0","20",1900
"vintage diamond ring",491,50,10,168980,"100","0","20","N/A"
"vintage gold necklace",479,455,95,231879,"100","0","21",1000
"vintage christmas sweater",478,423,88,86254,"100","0","25","N/A"
"vintage room decor",469,364,78,1301871,"100","0","18",1300
"vintage christmas png",464,320,69,77530,"100","0","21","N/A"
"vintage belt buckle",463,121,26,54112,"100","0","19","N/A"
"vintage silver ring",436,411,94,323674,"100","0","19",1900
"vintage figure lamp",421,0,0,1380,"26","0","19","N/A"
"prom dress vintage",413,406,98,22064,"86","0","18",9900
"vintage kitchen art",408,377,92,725364,"100","0","19",480
"vintage locket necklace",408,455,112,16477,"80","0","23",1300
"vintage levis 501",408,413,101,3460,"46","0","17",3600
"vintage upholstery fabric",405,385,95,35242,"97","0","25",880
"vintage ski suit",405,400,99,749,"13","0","16",880
"vintage bridal gown",403,428,106,11206,"72","0","19",33100
"vintage jewelry lot",403,390,97,46280,"100","0","19",1000
"vintage rug 8x10",399,378,95,7985,"65","0","16",590
"vintage fall decor",396,391,99,145275,"100","0","18","N/A"
"vintage christmas print",391,380,97,264360,"100","0","23","N/A"
"vintage butter dish",388,58,15,10971,"73","0","19",2400
"vintage table runner",387,351,91,18528,"84","0","20",880
"vintage coach ergo",378,439,116,39,"1","0","18","N/A"
"vintage halloween sweater",377,415,110,25214,"91","0","25",1600
"vintage picture frame",374,117,31,60793,"100","0","21",6600
"vintage kitchen decor",363,353,97,1148146,"100","0","21",1900
"vintage wrapping paper",358,409,114,40135,"100","0","22",2900
"vintage watch women",355,267,75,40013,"100","0","19","N/A"
"vintage silk scarves",346,411,119,18563,"86","0","20",1600
"vintage candle holder",343,318,93,117147,"100","0","21",4400
"vintage turquoise jewelry",343,93,27,137260,"100","0","25",1600
"vintage wedding gown",338,351,104,17666,"86","1","20",33100
"vintage nursery decor",338,119,35,259174,"100","0","21",1000
"vintage wall sconce",331,297,90,13566,"81","0","19",4400
"vintage philadelphia eagles",331,490,148,3768,"53","0","27","N/A"
"red vintage rug",329,7,2,45214,"100","0","15",880
"vintage halloween sweatshirt",327,189,58,63632,"100","0","28",590
"vintage runner rugs",324,426,131,37859,"100","0","19",1000
"vintage mens ring",321,177,55,0,"","0","17",140
"vintage christmas cards",318,302,95,120298,"100","0","23",4400
"vintage candle holders",318,312,98,104483,"100","0","22",4400
"vintage christmas sweatshirt",317,303,96,116046,"100","0","28","N/A"
"vintage sewing box",313,311,99,14337,"83","0","18",1900
"vintage christmas prints",313,301,96,264113,"100","0","24",1300
"vintage tree skirt",313,312,100,4940,"60","0","18","N/A"
"vintage floor lamps",308,302,98,3379,"52","0","19",6600
"vintage mahjong set",306,321,105,337,"2","0","19",1600
"vintage tennis bracelet",306,293,96,8333,"72","0","23",880
"vintage fur coats",303,298,98,14332,"84","0","17",9900
"vintage christmas stocking",303,116,38,54455,"100","0","26","N/A"
"vintage emerald rings",303,296,98,33228,"100","0","21",4400
"vintage christmas stockings",303,204,67,49551,"100","0","27","N/A"
"vintage graphic tees",303,293,97,351684,"100","0","20",18100
"vintage wool rug",302,295,98,111619,"100","0","16",720
"vintage golf decor",298,289,97,9829,"76","0","18",390
"vintage gold charm",296,90,30,84291,"100","0","18","N/A"
"vintage trestle tables",294,0,0,0,"","0","22","N/A"
"vintage cocktail ring",294,287,98,41858,"100","0","21",1600
"vintage carhartt pants",294,338,115,921,"25","0","22",1300
"vintage christian dior",293,439,150,5843,"65","0","22","N/A"
"vintage movie poster",293,268,91,75396,"100","0","20",720
"vintage playing cards",293,287,98,24879,"96","0","21",1900
"vintage mickey png",293,0,0,3871,"56","0","18","N/A"
"mystery box vintage",290,415,143,2776,"49","0","19","N/A"
"vintage bar art",290,283,98,120072,"100","0","15",210
"halloween sweatshirt vintage",284,421,148,62767,"100","0","28","N/A"
"vintage silver rings",278,187,67,306196,"100","0","20",1900
"vintage coffee mugs",278,135,49,117068,"100","0","19",2900
"vintage moroccan rug",277,28,10,14138,"85","0","20",320
"fountain pen vintage",270,402,149,2735,"50","0","20","N/A"
"vintage dachshund shirt",268,0,0,2607,"49","0","23","N/A"
"vintage ruby ring",261,141,54,19329,"93","0","17",2400
"vintage christmas plates",260,200,77,48284,"100","0","24","N/A"
"vintage oil lamp",258,1,0,10047,"80","0","16",3600
"vintage pearl earrings",258,26,10,52479,"100","0","22",1000
"vintage espresso cups",257,28,11,5476,"66","0","21","N/A"
"vintage coach green",255,0,0,841,"26","0","19",140
"vintage glassware set",254,84,33,30730,"100","0","21","N/A"
"vintage panama hat",253,0,0,842,"26","0","18","N/A"
"vintage mug set",253,0,0,36968,"100","0","15",70
"vintage tigger sweatshirt",253,37,15,638,"20","0","25","N/A"
"vintage herringbone overcoat",253,0,0,0,"","0","28","N/A"
"vintage national plate",253,0,0,0,"","0","22","N/A"
"vintage 70s mugs",252,0,0,9644,"79","0","16","N/A"
"vintage dragonfly lamp",252,0,0,0,"","0","22","N/A"
"vintage graphic tee",249,250,100,517569,"100","0","19",18100
"vintage cocktail glasses",248,260,105,28196,"100","0","24",880
"vintage evening gown",243,256,105,11620,"84","0","20",1600
"vintage silver jewelry",240,245,102,1061040,"100","0","22",0
"vintage rings for women",1814,1862,103,339743,"100","0","23",4400
"rings for women vintage",1271,1257,99,331112,"100","0","23",30
"vintage jewelry for women",980,989,101,1035004,"100","0","25",480
"vintage paint by number",978,935,96,3627,"28","0","23",1000
"vintage dining and serveware",896,893,100,9241,"51","0","28",0
"vintage christmas wrapping paper",729,723,99,24798,"77","0","32",4400
"mystery jewelry jar vintage",708,707,100,663,"1","0","27",50
"vintage style engagement ring",690,676,98,19677,"73","0","29",590
"vintage sterling silver ring",544,469,86,188432,"100","0","28",1300
"vintage winnie the pooh",539,555,103,19105,"77","0","23",8100
"vintage prom dress 90s",518,520,100,4089,"45","0","22",320
"unique vintage wedding dress",393,388,99,1217,"25","0","28",590
"vintage watches for women",345,34,10,34084,"100","0","25","N/A"
"vintage engagement ring set",300,30,10,57851,"100","0","27",170
"vintage fox fur coat",300,294,98,1379,"33","0","20",880
"vintage dresses for women",293,286,98,284822,"100","0","25",3600
"vintage numbered drink glasses",268,0,0,0,"","0","30","N/A"
"vintage 8x10 picture frame",253,0,0,4218,"61","0","26",1600
"vintage photo album 80s",253,0,0,0,"","0","23","N/A"
"vintage ship lamp base",252,0,0,0,"","0","22","N/A"
"vintage clothing and jewelry gifts",3037,2800,92,7058,"18","0","34",0
"vintage solid gold hoop earrings",501,500,100,3418,"42","0","32","N/A"
"vintage salt and pepper shakers",408,32,8,63821,"100","0","31",6600
"peel and stick wallpaper vintage",305,188,62,14037,"83","0","32",1600
"vintage spice rack with doors",293,0,0,0,"","0","29",140
"vintage peel and stick wallpaper",289,282,98,12427,"82","0","32",1600
"vintage winnie the pooh baby shower",791,786,99,4278,"37","0","35",0
"morgan and co prom dress vintage",317,321,101,0,"","0","32",0
"vintage art deco metal lamp base",252,0,0,0,"","0","32","N/A"
"vintagejewelry",1171,1168,100,2697,"18","0","14","N/A"
"vintage clock",126,114,90,36119,"100","1","13",4400
"vintage notebook",120,70,58,42140,"100","1","16",590
"vintage tee",107,93,87,1433292,"100","2","11",8100
"vintage pooh",93,1,1,21326,"100","1","12",8100
"vintage tigger",86,0,0,5068,"89","1","14","N/A"
"vintage maps",8,1,13,133394,"100","1","12",2400
"vintage glass",8,1,13,1218958,"100","1","13",8100
"vintage baseball",8,1,13,164357,"100","1","16",1600
"vintage sports",9,1,11,259870,"100","1","14",590
"vintage accessories",10,2,20,1405295,"100","1","19",590
"vintage laces",0,0,0,184825,"","3","13","N/A"
"vintage leather",0,0,0,222584,"","3","15","N/A"
"vintage jade",7,1,14,37023,"100","3","12","N/A"
"vintage basketball",3,0,0,33029,"100","3","18","N/A"
"vintage czech",1,0,0,42437,"100","2","13","N/A"
"vintage bronze",0,0,0,166499,"","2","14","N/A"
"vintage football",2,0,0,114532,"100","2","16","N/A"
"vintage baseballs",3,0,0,159837,"100","1","17",1600
"vintage opals",0,0,0,50898,"","1","13","N/A"
"vintage shamrock",0,0,0,14472,"","1","16",50
"vintage yellow",0,0,0,956103,"","1","14","N/A"
"vintage goose",4,0,0,43746,"100","1","13",590
"vintage train",3,0,0,54419,"100","1","13","N/A"
"vintage soccer",6,1,17,11326,"100","1","14",210
"vintage hockey",3,0,0,16365,"100","1","14","N/A"
"vintage red",2,0,0,1265813,"100","1","11","N/A"
"vintage maine",2,0,0,13227,"100","1","13","N/A"
"vintage coozie",1,0,0,0,"","1","14","N/A"
"vintage flask",3,0,0,5231,"100","1","13",480
"vintage okc",0,0,0,0,"","1","11","N/A"
"vintage thunder",0,0,0,4667,"","1","15","N/A"
"vintage aircraft",3,0,0,9315,"100","1","16",720
"vintage backpack",0,0,0,15427,"","1","16","N/A"
"vintage minnesota",0,0,0,14296,"","1","17",90
"vintage nba",0,0,0,12999,"","1","11","N/A"
"vintage map print",97,95,98,78237,"100","3","17","N/A"
"vintage dishes shirt",84,0,0,49,"1","1","20",0
"vintage fishing art",8,1,13,15698,"100","1","19",210
"vintage inspired tee",3,0,0,44018,"100","2","20","N/A"
"vintage music art",3,0,0,189947,"100","1","17",110
"vintage canvas bag",3,0,0,26912,"100","1","18",1300
"14k vintage ring",3,0,0,128345,"100","1","16","N/A"
"vintage travel bag",3,0,0,32649,"100","1","18",210
"cool vintage tee",2,0,0,43038,"100","1","16","N/A"
"vintage style tee",3,0,0,252225,"100","1","17","N/A"
"vintage brown wrap",0,0,0,13602,"","3","18","N/A"
"vintage brown fur",0,0,0,11021,"","2","17","N/A"
"vintage pooh bear",0,0,0,7396,"","2","17",8100
"vintage boston map",0,0,0,1105,"","1","18","N/A"
"vintage clay vase",0,0,0,5448,"","1","17","N/A"
"vintage bear tee",1,0,0,9921,"100","1","16","N/A"
"vintage bronze clip",0,0,0,9526,"","1","19","N/A"
"vintage logo design",0,0,0,13772,"","1","19","N/A"
"vintage style clip",0,0,0,51892,"","1","18","N/A"
"vintage garnet ring",0,0,0,12101,"","1","19",2400
"vintage style charms",1,0,0,27580,"100","1","20","N/A"
"vintage mail bag",0,0,0,4516,"","1","16","N/A"
"4x vintage thrifter",0,0,0,0,"","1","19","N/A"
"3x vintage thrifter",0,0,0,0,"","1","19","N/A"
"vintage style pin",0,0,0,36776,"","1","17","N/A"
"vintage france map",0,0,0,3152,"","1","18","N/A"
"vintage new jersey",0,0,0,13311,"","1","18","N/A"
"vintage science art",1,0,0,35551,"100","1","19","N/A"
"vintage red agate",0,0,0,5841,"","1","17","N/A"
"vintage wrap ring",1,0,0,4681,"100","1","17","N/A"
"vintage surf tee",1,0,0,10836,"100","1","16","N/A"
"vintage car logo",0,0,0,2603,"","1","16","N/A"
"vintage car graphic",0,0,0,9977,"","1","19","N/A"
"retro vintage style",1,0,0,377233,"100","1","19","N/A"
"vintage map reprint",0,0,0,7874,"","1","19","N/A"
"shirt",72868,95770,131,13596572,"100","1","5",201000
"gift",66326,83911,127,33152946,"100","1","4",450000
"earrings",64619,73635,114,2872064,"82","3","8",201000
"tshirt",64510,81041,126,10171530,"100","1","6",201000
"wall art",63433,74048,117,15248319,"100","2","8",90500
"jewelry",59975,70601,118,12852273,"100","2","7",450000
"necklace",54332,66874,123,3225152,"89","2","8",201000
"christmas",41528,60366,145,12791009,"100","1","9",1000000
"poster",33140,44749,135,3413543,"100","2","6",165000
"wallet",32098,38961,121,187241,"38","1","6",368000
"art",30905,34850,113,25562359,"100","1","3",450000
"bracelet",28767,36878,128,1905096,"91","1","8",201000
"personalized",28019,30066,107,6968219,"100","1","12",40500
"gifts for her",20649,22438,109,5405483,"100","2","13",33100
"groomsmen gifts",20458,24306,119,136733,"41","1","15",27100
"plants",18805,24618,131,1902347,"100","1","6",301000
"gifts",17680,17964,102,33137693,"100","2","5",450000
"accessories",16800,17845,106,8012615,"100","1","11",165000
"backpack",14946,17208,115,231628,"60","3","8",450000
"handmade",14043,15885,113,5157929,"100","1","8",14800
"pink",12164,17291,142,7059266,"100","1","4",1220000
"green",12000,17671,147,6901379,"100","1","5",450000
"blue",11772,16973,144,9202427,"100","1","4",673000
"calendar",11515,14652,127,580884,"85","1","8",3350000
"enamel pin",11440,15526,136,153262,"56","1","10",27100
"gold ring",10080,10559,105,943926,"99","1","9",90500
"black",9725,14308,147,12353628,"100","1","5",1220000
"opal",9128,11915,131,246949,"72","1","4",201000
"moon",8319,11679,140,704960,"96","1","4",450000
"sterling silver ring",8062,8932,111,540874,"91","2","20",74000
"travel",7976,9170,115,2105135,"100","1","6",368000
"flag",7976,11315,142,1113616,"100","1","4",301000
"fishing",7226,8715,121,295707,"81","1","7",1000000
"graduation gift",7148,7257,102,780587,"100","1","15",90500
"pearl",6693,8854,132,808229,"100","2","5",301000
"baseball",6588,7287,111,966754,"100","1","8",1000000
"office decor",6552,6689,102,3747670,"100","2","12",14800
"stud earrings",5583,6326,113,484931,"97","1","13",74000
"winnie the pooh",5522,5802,105,104464,"64","2","15",550000
"clock",5488,5719,104,130154,"69","1","5",1220000
"messenger bag",5294,5831,110,19371,"28","3","13",60500
"wall clock",5017,5007,100,71417,"58","1","10",60500
"antique",4954,4655,94,2006694,"100","3","7",201000
"cute",4673,5079,109,6801433,"100","1","4",246000
"nursery decor",4578,4831,106,1692411,"100","2","13",6600
"turquoise",4238,4948,117,656449,"100","2","9",301000
"gift for men",4294,4655,108,8800304,"100","1","12",14800
"anniversary",4202,4336,103,2371616,"100","1","11",246000
"2026",3945,5091,129,204425,"86","1","4","N/A"
"sterling silver",3853,4371,113,1940142,"100","5","15",49500
"antique jewelry",3843,4204,109,528862,"100","1","15",12100
"floral",3844,5057,132,5522351,"100","1","6",33100
"wallets",3727,4170,112,186728,"85","2","7",368000
"tops",3714,2740,74,8706549,"100","1","4",450000
"map",3492,4318,124,585826,"100","4","3",16600000
"claw clip",3222,3743,116,25148,"45","1","9",49500
"14k gold ring",3268,3755,115,448590,"100","1","13",27100
"leather backpack",3134,3896,124,15361,"35","1","16",27100
"statement necklace",2994,3074,103,226981,"94","2","18",12100
"shelf decor",3038,3750,123,216698,"93","1","11",6600
"butterfly necklace",2818,2990,106,39535,"57","1","18",12100
"mens",2707,3414,126,14454906,"100","1","4",60500
"cuff bracelet",2757,2813,102,194930,"92","1","13",12100
"flask",2746,3800,138,59673,"67","1","5",74000
"western",2656,3287,124,1058593,"100","3","7",74000
"mens leather wallet",2572,2920,114,21560,"46","3","19",33100
"boho necklace",2475,2391,97,426481,"100","1","13",1900
"wedding jewelry",2330,2377,102,1707732,"100","1","15",9900
"mens wallet",2257,2985,132,30610,"57","2","11",110000
"chanel",2286,2526,110,8867,"29","2","6",673000
"gemstones",2315,2477,107,1872486,"100","1","9",74000
"camera bag",2200,2267,103,18144,"46","2","10",27100
"boho earrings",2206,2425,110,461690,"100","1","13",1900
"chinoiserie",2183,2161,99,118787,"87","1","11",33100
"football mom",2238,2322,104,164817,"93","1","12",1600
"native american",2131,1935,91,222100,"100","3","15",246000
"statement ring",2136,2154,101,514795,"100","2","14",5400
"mexico",2131,2570,121,483116,"100","1","6",1220000
"travel gift",2153,1892,88,1197033,"100","1","11",18100
"bridal earrings",2040,2191,107,131021,"90","1","15",9900
"art deco jewelry",1987,2293,115,581500,"100","1","16",5400
"unique rings",2009,2016,100,270783,"100","1","12",4400
"record player",1943,1324,68,14039,"43","1","13",301000
"duffle bag",1898,2070,109,15299,"45","1","10",110000
"coral",1925,2267,118,229135,"100","1","5",201000
"lapel pin",1910,2349,123,110394,"88","1","9",40500
"gift for wife",1931,2232,116,694866,"100","1","13",22200
"pickleball shirt",1798,2098,117,30473,"61","1","16",4400
"self care",1709,1613,94,332646,"100","1","9",40500
"train",1584,1623,102,151291,"99","1","5",368000
"nature",1638,2217,135,2033086,"100","1","6",246000
"office supplies",1582,1735,110,353511,"100","1","15",301000
"rose gold",1582,1938,123,1090004,"100","1","9",74000
"peony",1527,1659,109,106090,"92","1","5",550000
"new york",1560,1679,108,255031,"100","1","8",1000000
"cocktail dress",1460,1526,105,42206,"73","1","14",246000
"band",1488,1531,103,885924,"100","1","4",201000
"kids wall art",1393,1397,100,1954338,"100","1","13",0
"vape",1428,0,0,4803,"26","1","4",823000
"mother of pearl",1390,1436,103,128658,"98","1","15",40500
"prayer journal",1353,1497,111,41668,"74","1","14",9900
"office art",1291,1234,96,3206309,"100","1","10",2900
"eternity band",1223,1370,112,60850,"85","1","13",9900
"football sweatshirt",1242,1497,121,117798,"99","1","19",1900
"newspaper",1227,1329,108,66773,"87","1","9",135000
"botanical print",1147,1216,106,438279,"100","2","15",3600
"botanical art",1175,1166,99,568230,"100","2","13",1900
"weekender bag",1143,1223,107,34541,"74","1","13",33100
"stone ring",1176,1308,111,394140,"100","1","10",3600
"man cave decor",1194,1113,93,399637,"100","1","14",3600
"table clock",1209,1179,98,3664,"24","1","11",4400
"gym bag",1118,1222,109,32866,"73","1","7",60500
"leather laptop bag",1112,1266,114,7940,"43","1","18",6600
"greenhouse",1068,1486,139,17213,"60","1","10",301000
"living room art",1136,1102,97,4504927,"100","1","15",9900
"canada",1095,1168,107,115806,"100","1","6",673000
"metal",1086,1180,109,2318962,"100","1","5",135000
"travel poster",1118,1351,121,424643,"100","1","13",4400
"victorian jewelry",1019,1083,106,213067,"100","1","17",2400
