"Keywords","Average Searches","Average Clicks","CTR","Competition","KD","Tag Occurrences","Character Count","Google Searches"
"bachelorette invitation",153,171,112,53434,"100","0","23",1000
"ski bachelorette",144,158,110,6814,"84","0","16",70
"bachelorette coozie",137,162,118,2475,"63","0","19",10
"bookish bachelorette",133,189,142,1284,"49","0","20",0
"bachelorette banners",133,189,142,27261,"100","0","20",1300
"custom bachelorette",128,184,144,244191,"100","15","19",70
"bachelorette glass",120,119,99,25131,"100","0","18","N/A"
"bachelorette merch",115,155,135,17719,"100","1","18","N/A"
"witch bachelorette",108,101,94,12215,"100","0","18",50
"western bachelorette",108,100,93,34601,"100","1","20",90
"vegas bachelorette",104,96,92,13629,"100","4","18",8100
"bachelorette pins",103,96,93,5453,"86","0","17",90
"bachelorette towels",103,134,130,26937,"100","0","19","N/A"
"martini bachelorette",103,94,91,18359,"100","2","20",20
"cowgirl bachelorette",103,95,92,37753,"100","2","20",210
"bachelorette personalized",102,151,148,131115,"100","0","25","N/A"
"pizza bachelorette",100,96,96,821,"46","0","18","N/A"
"bachelorette beach",99,96,97,105833,"100","2","18","N/A"
"bachelorette bundle",99,18,18,15057,"100","0","19","N/A"
"bachelorette badges",98,96,98,1156,"54","0","19","N/A"
"bachelorette sashes",98,56,57,2805,"73","0","19","N/A"
"bachelorette camping",97,47,48,17883,"100","0","20",50
"racing bachelorette",97,0,0,327,"26","0","19",0
"bachelorette cruise",96,8,8,13514,"100","4","19",480
"bachelorette robes",94,132,140,6630,"92","0","18",110
"purple bachelorette",93,92,99,26130,"100","0","19","N/A"
"baja bachelorette",92,0,0,41,"1","0","17","N/A"
"acotar bachelorette",86,0,0,139,"10","0","19",10
"disney bachelorette",78,104,133,7930,"100","0","19",590
"bachelorette tattoo",72,0,0,4216,"88","2","19","N/A"
"coastal bachelorette",72,90,125,27198,"100","10","20",50
"bachelorette invite",68,83,122,37811,"100","4","19",1000
"nautical bachelorette",49,1,2,9177,"100","0","21",50
"shirts bachelorette",48,65,135,210821,"100","0","19","N/A"
"winter bachelorette",47,64,136,12326,"100","1","19","N/A"
"bachelorette favor",47,58,123,134830,"100","3","18",2900
"snow bachelorette",44,64,145,1884,"82","0","17","N/A"
"elegant bachelorette",43,65,151,9075,"100","0","20","N/A"
"mocupk bachelorette",43,64,149,0,"","0","19","N/A"
"bachelorette party favors",1662,2044,123,128787,"94","0","25",2900
"bachelorette party games",1518,1604,106,62201,"81","0","24",9900
"mamma mia bachelorette",1039,1011,97,1444,"7","0","22",170
"camp themed bachelorette",891,888,100,7666,"47","0","24",480
"bachelorette party decorations",890,895,101,36400,"81","0","30",5400
"bachelorette party shirts",881,1040,118,183338,"100","0","25",2400
"bachelorette party gifts",718,755,105,375845,"100","0","24",2900
"mama mia bachelorette",703,695,99,261,"1","0","21",40
"last splash bachelorette",636,741,117,4599,"43","0","24",390
"bachelorette itinerary template",633,733,116,22599,"78","0","31",1900
"love island bachelorette",530,550,104,717,"7","0","24",140
"coastal cowgirl bachelorette",527,563,107,5939,"53","0","28",260
"bachelorette tote bags",513,761,148,25567,"85","0","22",320
"camp bachelorette decor",506,456,90,4802,"49","0","23",320
"last rodeo bachelorette",486,472,97,11555,"69","0","23",390
"new orleans bachelorette",438,452,103,2963,"42","0","24",1300
"bachelorette party favor",407,410,101,131036,"100","0","24",2900
"taylor swift bachelorette",405,400,99,2308,"38","0","25",260
"princess diaries bachelorette",326,374,115,655,"15","0","29",110
"final fiesta bachelorette",303,297,98,5778,"64","0","25",260
"camp theme bachelorette",303,303,100,3283,"52","0","23",480
"camp bachelorette decorations",298,337,113,719,"19","0","29",320
"bachelorette party shirt",268,342,128,182423,"100","0","24",50
"beach bachelorette shirt",268,293,109,33584,"100","0","24",70
"beach bachelorette shirts",248,267,108,31994,"100","0","25",70
"camp bachelorette shirt",246,260,106,15004,"89","0","23",210
"nashville bachelorette shirts",243,297,122,14089,"88","0","29",110
"bachelorette can cooler",242,339,140,10072,"81","0","23",0
"camp bachelorette shirts",228,200,88,15388,"91","0","24",210
"floral bachelorette shirts",213,0,0,4688,"67","0","26","N/A"
"palm springs bachelorette",210,199,95,4189,"65","0","25",1600
"bachelorette party decor",204,196,96,113318,"100","0","24",5400
"bachelorette party sash",204,0,0,2716,"56","0","23",260
"camp bachelorette itinerary",203,196,97,1636,"45","0","27","N/A"
"bachelorette t shirts",201,192,96,168840,"100","0","21",590
"camp bachelorette svg",194,148,76,562,"23","0","21",30
"bachelorette dog decor",185,0,0,743,"30","0","22","N/A"
"doodle bachelorette shirt",149,94,63,2746,"63","0","25","N/A"
"dolly parton bachelorette",128,189,148,525,"31","0","25","N/A"
"camp bachelorette bag",127,0,0,1540,"54","0","21",0
"bachelorette cups personalized",120,177,148,14784,"100","0","30",70
"bachelorette party game",120,170,142,33033,"100","0","23",9900
"apres ski bachelorette",118,48,41,4619,"80","0","22","N/A"
"camp bachelorette banner",115,164,143,1930,"61","0","24",170
"custom bachelorette shirt",112,109,97,94391,"100","0","25",0
"disneyland bachelorette invitations",110,0,0,20,"1","0","35",0
"camp bachelorette party",108,99,92,15602,"100","0","23",320
"bachelorette can coolers",107,100,93,10074,"99","0","24",10
"crochet bags bachelorette",105,0,0,1104,"51","0","25",0
"bachelorette party ideas",105,96,91,24215,"100","0","24",18100
"lake bachelorette shirt",104,99,95,9419,"98","0","23",0
"bachelorette t shirt",104,97,93,168450,"100","0","20",590
"bachelorette winery shirts",103,100,97,2469,"69","0","26","N/A"
"camp bachelorette koozie",103,97,94,229,"17","0","24",0
"bachelorette party decoration",103,0,0,33227,"100","0","29","N/A"
"bachelorette party straws",103,0,0,8422,"96","0","25",110
"bachelorette party cups",103,128,124,24933,"100","0","23",590
"bachelorette drink accessories",102,0,0,3746,"78","0","30","N/A"
"bachelorette party slippers",102,101,99,1116,"52","0","27","N/A"
"fantasy bachelorette tshirts",102,100,98,591,"38","0","28","N/A"
"large bachelorette flag",102,101,99,57,"1","0","23","N/A"
"bachelorette bucket hats",102,100,98,998,"50","0","24",110
"toronto bachelorette tattoos",102,151,148,0,"","0","28","N/A"
"beach towel bachelorette",102,100,98,11580,"100","0","24","N/A"
"bachelorette party tiara",102,151,148,992,"49","0","24","N/A"
"bachelorette photo album",102,96,94,227,"17","0","24",170
"italy bachelorette bags",101,0,0,579,"38","0","23","N/A"
"italy bachelorette gifts",101,0,0,2764,"72","0","24","N/A"
"funny lesbian bachelorette",101,0,0,512,"35","0","26","N/A"
"margaritas bachelorette shirt",99,98,99,4591,"83","0","29","N/A"
"lake bachelorette party",98,93,95,16122,"100","0","23",210
"nashville bachelorette party",98,93,95,20787,"100","0","28",4400
"bachelorette family feud",97,93,96,198,"15","0","24","N/A"
"bachelorette name tag",97,145,149,1871,"64","0","21","N/A"
"dirty bachelorette questions",94,0,0,0,"","0","28","N/A"
"bachelorette party necklaces",93,93,100,6201,"91","0","28","N/A"
"bachelorette christmas shirt",93,0,0,15111,"100","0","28","N/A"
"mermaid bachelorette invitation",93,0,0,126,"7","0","31","N/A"
"bachelorette baseball caps",93,92,99,15711,"100","0","26","N/A"
"bachelorette jeopardy template",93,93,100,853,"48","0","30","N/A"
"prosecco bachelorette theme",93,92,99,474,"35","0","27","N/A"
"bachelorette party pajamas",93,92,99,5928,"90","0","26","N/A"
"bachelorette party bandana",93,0,0,0,"","0","26","N/A"
"western bachelorette shirts",93,1,1,18270,"100","0","27",20
"bachelorette ski trip",87,128,147,3724,"82","0","21","N/A"
"bachelorette pool floaties",86,0,0,28,"1","0","26","N/A"
"bachelorette merch shirt",86,0,0,0,"","0","24","N/A"
"bachelorette drink acessories",86,0,0,4,"1","0","29","N/A"
"bachelorette party hat",86,127,148,24113,"100","0","22",1000
"bachelorette espresso shirt",84,0,0,2542,"74","0","27","N/A"
"bachelorette jeopardy templete",84,0,0,0,"","0","30","N/A"
"digital downloads bachelorette",84,0,0,42438,"100","0","30","N/A"
"bachelorette party supplies",82,115,140,165867,"100","0","27",1300
"halloween bachelorette shirts",82,109,133,17913,"100","0","29","N/A"
"bachelorette goodie bag",69,0,0,985,"58","0","23","N/A"
"etsy bachelorette party",68,91,134,881,"56","0","23",480
"aperol spritz bachelorette",65,91,140,3021,"83","0","26",30
"bachelorette survival kit",63,89,141,3375,"86","0","25","N/A"
"wine bachelorette shirt",61,83,136,7952,"100","0","23",0
"bachelorette party towel",57,76,133,15649,"100","0","24","N/A"
"nashville bachelorette shirt",54,6,11,14324,"100","0","28",110
"bachelorette nashville itinerary",54,78,144,1581,"73","0","32",390
"bachelorette party items",53,1,2,2012,"79","0","24",1300
"bachelorette beach towel",52,68,131,22221,"100","0","24",210
"scottsdale bachelorette shirts",50,64,128,4192,"96","0","30",20
"bachelorette party invitation",50,65,130,53128,"100","0","29",390
"bachelorette party gift",49,64,131,375996,"100","0","23",2900
"ski bachelorette sweatshirt",48,66,138,1804,"79","0","27","N/A"
"bachelorette mamma mia",48,64,133,1528,"75","0","22",10
"bachelorette party tumblers",47,63,134,20553,"100","0","27",110
"miami themed bachelorette",47,0,0,1026,"67","0","25",0
"can cooler bachelorette",47,63,134,9908,"100","0","23",0
"bachelorette memory book",47,13,28,123,"21","0","24",20
"bachelorette trucker hat",46,65,141,16720,"100","0","24",390
"bachelorette bags personalized",46,63,137,18230,"100","0","30","N/A"
"hangover kit bachelorette",45,64,142,6076,"100","0","25","N/A"
"simple bachelorette shirts",45,63,140,805,"63","0","26",0
"bachelorette jewelry case",45,64,142,695,"59","0","25","N/A"
"bachelorette charleston shirt",45,67,149,4345,"99","0","29","N/A"
"beach bachelorette gift",44,64,145,47984,"100","0","23",0
"bachelorette party banner",44,45,102,27389,"100","0","25",1300
"bows for bachelorette",44,48,109,18397,"100","0","21","N/A"
"witchy bachelorette shirt",44,63,143,8390,"100","0","25","N/A"
"boat bachelorette shirts",44,63,143,1748,"80","0","24",0
"rosemary beach bachelorette",44,63,143,424,"49","0","27","N/A"
"bachelorette trip decor",44,64,145,5616,"100","0","23",70
"bachelorette party bridesmaid",43,63,147,0,"","0","29","N/A"
"bachelorette trip hats",43,0,0,5196,"100","0","22",20
"bachelorette ring confetti",43,63,147,0,"","0","26","N/A"
"epcot bachelorette shirt",43,64,149,772,"63","0","24","N/A"
"bachelorette camping pins",43,64,149,47,"2","0","25","N/A"
"bachelorette tote bag",43,52,121,25604,"100","0","21",320
"customized veil bachelorette",43,63,147,2856,"91","0","28","N/A"
"bachelorette playing cards",43,63,147,736,"62","0","26","N/A"
"custom camping bachelorette",43,63,147,18630,"100","0","27",0
"nashville tn bachelorette",43,63,147,323,"44","0","25","N/A"
"bachelorette gifts for bride",886,881,99,125747,"100","0","28",3600
"wild wild wife bachelorette",579,618,107,164,"1","0","27",10
"mamma mia bachelorette party",498,492,99,1359,"22","0","28",1000
"margs and matrimony bachelorette",273,241,88,7121,"71","0","32",170
"girls gone mild bachelorette",226,215,95,5470,"69","0","28",0
"naughty bachelorette party shirts",203,196,97,929,"33","0","33",10
"bikinis and martinis bachelorette",194,188,97,4965,"70","0","33",70
"bachelorette gifts for bridesmaids",128,134,105,121227,"100","0","34",590
"grupal matching bachelorette shirt",127,189,149,0,"","0","34","N/A"
"bachelorette gift bags stuffers",126,0,0,0,"","0","31","N/A"
"black girl bachelorette sign",123,183,149,606,"35","0","28","N/A"
"bachelorette tying the knot",120,140,117,4281,"78","0","27","N/A"
"bachelorette mamma mia tattoos",109,0,0,0,"","0","30","N/A"
"bachelorette shirts espresso print",109,0,0,105,"1","0","34","N/A"
"comfort colors bachelorette crewneck",106,158,149,4216,"80","0","36","N/A"
"vino before vows bachelorette",106,100,94,2855,"72","0","29","N/A"
"new orleans bachelorette shirts",105,97,92,1387,"56","0","31",20
"lucky in love bachelorette",103,89,86,2758,"71","0","26",320
"honey honey bachelorette png",103,76,74,65,"1","0","28","N/A"
"bachelorette shirt comfort colors",102,0,0,35768,"100","0","33",0
"mamma mia bachelorette shirt",102,94,92,378,"28","0","28","N/A"
"beach bachelorette party favors",101,94,93,20388,"100","0","31",70
"mama mia bachelorette outfits",101,0,0,0,"","0","29","N/A"
"mermaid bachelorette itinerary template",101,0,0,123,"4","0","39","N/A"
"bachelorette espresso ivory shirt",101,0,0,91,"1","0","33","N/A"
"last splash bachelorette party",100,95,95,4616,"83","0","30",30
"personalized bachelorette party games",98,0,0,14320,"100","0","37","N/A"
"bachelorette gift bag fillers",98,96,98,0,"","0","29",10
"good bachelorette etsy witch",97,0,0,0,"","0","28","N/A"
"mamma mia bachelorette games",97,93,96,168,"12","0","28",10
"pearls and prosecco bachelorette",96,0,0,754,"45","0","32",30
"bachelorette head on stick",94,93,99,379,"30","0","26","N/A"
"makeup bags for bachelorette",93,0,0,0,"","0","28","N/A"
"slippers for bachelorette party",93,0,0,0,"","0","31","N/A"
"mama mia bachelorette shirts",87,60,69,31,"1","0","28","N/A"
"custom bachelorette gift bag",84,0,0,0,"","0","28","N/A"
"santa fe bachelorette party",73,64,88,57,"1","0","27",110
"life happens bachelorette shirts",68,102,150,26,"1","0","32","N/A"
"mamma mia bachelorette shirts",61,80,131,144,"19","0","29",50
"last rodeo bachelorette shirt",51,64,125,5242,"100","0","29","N/A"
"all american bride bachelorette",48,65,135,113,"19","0","31",50
"bachelorette photo booth backdrop",48,0,0,1379,"73","0","33",10
"lets go girls bachelorette",47,48,102,9700,"100","0","26","N/A"
"snow in love bachelorette",47,63,134,842,"63","0","25","N/A"
"mardi gras bachelorette shirts",46,63,137,957,"66","0","30","N/A"
"las vegas bachelorette shirt",46,64,139,2389,"86","0","28",0
"something blue bachelorette shirts",45,63,140,606,"56","0","34","N/A"
"margarita veil bachelorette banner",44,63,143,86,"15","0","34",0
"last rodeo bachelorette tapestry",44,65,148,394,"48","0","32","N/A"
"bachelorette custom party hat",43,63,147,0,"","0","29","N/A"
"cabin trip bachelorette shirts",43,63,147,3683,"97","0","30","N/A"
"bachelorette diaries can cooler",43,63,147,0,"","0","31","N/A"
"swamp themed bachelorette shirt",43,64,149,26,"1","0","31",0
"love on the lake bachelorette",386,380,98,1791,"33","0","29",260
"seashells and wedding bells bachelorette",302,296,98,2763,"48","0","40",590
"fresh off the market bachelorette",205,199,97,3024,"58","0","33",170
"4th of july bachelorette tapestries",128,152,119,139,"2","0","35","N/A"
"bachelorette mama mia party games",126,0,0,0,"","0","33","N/A"
"bride gift for bachelorette party",111,165,149,113840,"100","0","33",3600
"girls gone mild bachelorette theme",107,101,94,676,"40","0","34",0
"bachelorette jeopardy lucky in love",93,0,0,0,"","0","35","N/A"
"custom mamma mia bachelorette game",93,0,0,0,"","0","34","N/A"
"bachelorette jeopardy template mamma mia",93,0,0,9,"1","0","40","N/A"
"she found her honey bachelorette",91,1,1,475,"36","0","32",50
"bachelorette gifts for friends gothic",84,0,0,0,"","0","37","N/A"
"lets go girls bachelorette png",84,0,0,0,"","0","30","N/A"
"the coffee club sweatshirt bachelorette",52,72,138,146,"22","0","39",0
"lets go girls bachelorette shirts",48,69,144,4950,"100","0","33",0
"wild wild wife bachelorette shirt",47,63,134,332,"42","0","33",0
"wife of the party bachelorette",44,63,143,16014,"100","0","30","N/A"
"love is brewing bachelorette shirt",44,64,145,42,"1","0","34",0
"carmel by the sea bachelorette",43,63,147,13,"1","0","30",40
"wild wild wife bachelorette western",43,63,147,65,"9","0","35","N/A"
"custom camping bachelorette can cooler",43,63,147,632,"58","0","38","N/A"
"vino before vows bachelorette banner",43,63,147,362,"46","0","36","N/A"
"last toast on the coast bachelorette",769,799,104,10727,"57","0","36",1000
"this wife is a showgirl bachelorette",158,234,148,151,"1","0","36","N/A"
"love on the lake bachelorette theme",99,95,96,285,"23","0","35","N/A"
"group shirts for a bachelorette party",85,0,0,21480,"100","0","37","N/A"
"snow in love bachelorette can cooler",43,63,147,0,"","0","36","N/A"
"shes trying the knot bachelorette decor ideas",100,100,100,0,"","0","45","N/A"
"bachelorette trivia",26,25,96,3629,"100","3","19",140
"funny bachelorette",25,19,76,70867,"100","2","18",90
"summer bachelorette",13,6,46,58313,"100","1","19",0
"bachelorette sign",9,1,11,35223,"100","6","17","N/A"
"bachelorette trip",7,1,14,104302,"100","3","17",1300
"winery bachelorette",8,1,13,5491,"100","2","19",70
"gothic bachelorette",8,1,13,13151,"100","1","19",20
"cabin bachelorette",9,1,11,11455,"100","1","18",20
"bachelorette themes",8,1,13,59620,"100","1","19",5400
"cruise bachelorette",8,1,13,13640,"100","1","19",480
"spooky bachelorette",9,1,11,16542,"100","1","19",20
"mexico bachelorette",8,1,13,12427,"100","1","19",260
"bachelorette invites",8,1,13,38134,"100","1","20",1000
"bachelorette weekend",4,0,0,66473,"100","8","20","N/A"
"bachelorette towel",4,0,0,26437,"100","4","18",140
"cancun bachelorette",3,0,0,3119,"100","2","19","N/A"
"bachelorette cup",5,1,20,28945,"100","2","16","N/A"
"bachelorette cooler",3,0,0,8076,"100","2","19",0
"tequila bachelorette",3,0,0,8516,"100","2","20",10
"dog bachelorette",3,0,0,4570,"100","1","16","N/A"
"bachelorette button",3,0,0,4126,"100","1","19",90
"goose bachelorette",5,1,20,1954,"100","1","18","N/A"
"abba bachelorette",3,0,0,323,"100","1","17",10
"spa bachelorette",6,1,17,10094,"100","1","16","N/A"
"greece bachelorette",3,0,0,1016,"100","1","19","N/A"
"austin bachelorette",4,0,0,6276,"100","1","19",1900
"country bachelorette",3,0,0,26707,"100","1","20",30
"barbie bachelorette",5,1,20,2314,"100","1","19","N/A"
"bachelorette ideas",0,0,0,31791,"","6","18",1900
"luxury bachelorette",0,0,0,24848,"","4","19","N/A"
"bachelorette balloon",0,0,0,8803,"","2","20","N/A"
"bachelorette float",2,0,0,506,"100","2","18",110
"bikini bachelorette",0,0,0,9215,"","2","19","N/A"
"diy bachelorette",0,0,0,14490,"","2","16","N/A"
"witchy bachelorette",0,0,0,11677,"","2","19","N/A"
"canva bachelorette",0,0,0,13889,"","2","18","N/A"
"cheetah bachelorette",2,0,0,1351,"100","1","20","N/A"
"leopard bachelorette",0,0,0,3312,"","1","20","N/A"
"bachelorette floral",0,0,0,27414,"","1","19","N/A"
"garden bachelorette",1,0,0,7160,"100","1","19",0
"rock bachelorette",0,0,0,3476,"","1","17","N/A"
"kiss bachelorette",0,0,0,2822,"","1","17","N/A"
"bachelorette yoga",1,0,0,4254,"100","1","17","N/A"
"pilates bachelorette",0,0,0,259,"","1","20","N/A"
"workout bachelorette",0,0,0,2449,"","1","20","N/A"
"sport bachelorette",0,0,0,2332,"","1","18","N/A"
"resort bachelorette",0,0,0,1720,"","1","19","N/A"
"seaside bachelorette",2,0,0,1549,"100","1","20","N/A"
"rustic bachelorette",0,0,0,9098,"","1","19","N/A"
"bachelorette shots",0,0,0,5895,"","1","18","N/A"
"bachelorette tat",0,0,0,311,"","1","16","N/A"
"newport bachelorette",0,0,0,234,"","1","20",880
"bachelorette facor",0,0,0,0,"","1","18","N/A"
"retro bachelorette",2,0,0,46319,"100","1","18",10
"napa bachelorette",0,0,0,1777,"","1","17",170
"wine bachelorette",0,0,0,27678,"","1","17",70
"vino bachelorette",0,0,0,3299,"","1","17",0
"bachelorette customs",0,0,0,142,"","1","20","N/A"
"cat bachelorette",0,0,0,4077,"","1","16",40
"nauti bachelorette",0,0,0,1677,"","1","18","N/A"
"boating bachelorette",2,0,0,5002,"100","1","20","N/A"
"doodle bachelorette",0,0,0,980,"","1","19","N/A"
"feud bachelorette",0,0,0,282,"","1","17","N/A"
"gay bachelorette",0,0,0,2112,"","1","16","N/A"
"ghost bachelorette",0,0,0,4205,"","1","18","N/A"
"punk bachelorette",2,0,0,2071,"100","1","17","N/A"
"slumber bachelorette",0,0,0,3558,"","1","20","N/A"
"bachelorette fun",2,0,0,22215,"100","1","16","N/A"
"pool bachelorette",1,0,0,13007,"100","1","17","N/A"
"bachelorette fiesta",2,0,0,10678,"100","1","19","N/A"
"mykonos bachelorette",0,0,0,117,"","1","20","N/A"
"florida bachelorette",1,0,0,4143,"100","1","20","N/A"
"bachelorette airbnb",0,0,0,170,"","1","19","N/A"
"bachelorette quiz",1,0,0,1722,"100","1","17","N/A"
"bachelorette canva",2,0,0,13874,"100","1","18","N/A"
"georgia bachelorette",1,0,0,819,"100","1","20","N/A"
"bachelorette cruise shirt",3,0,0,9277,"100","1","25","N/A"
"wine bachelorette pa",0,0,0,79,"","1","20","N/A"
"gift",66326,83911,127,33152946,"100","1","4",450000
"personalized gift",63547,67269,106,5573446,"97","3","17",110000
"custom",30642,39035,127,8806661,"100","2","6",110000
"personalized",28019,30066,107,6968219,"100","3","12",40500
"wedding favors",16123,18188,113,380044,"69","2","14",18100
"decor",14996,17000,113,27231086,"100","2","5",90500
"bridesmaid gifts",12892,14061,109,573230,"82","6","16",14800
"canva template",9312,9634,103,1135712,"100","2","14",22200
"birthday",9217,11128,121,9735019,"100","1","8",246000
"canva",8278,10126,122,1240771,"100","1","5",24900000
"printable",8214,9065,110,6546736,"100","1","9",246000
"trucker hat",7105,8244,116,449675,"90","1","11",90500
"invitation",6927,8291,120,2125544,"100","1","10",90500
"custom gift",6430,6294,98,5827008,"100","1","11",49500
"comfort colors",6341,7231,114,1691430,"100","1","14",60500
"baby shower gift",5915,5945,101,1391561,"100","1","16",0
"sunglasses",5809,7754,133,179377,"74","1","10",301000
"life of a showgirl",5338,5897,110,16921,"25","1","18",165000
"boho",4142,4321,104,4000346,"100","1","4",49500
"wedding favor",4161,4479,108,380045,"98","1","13",18100
"bridesmaid proposal",4053,4645,115,86281,"66","2","19",3600
"custom tote bag",3825,4587,120,122610,"75","1","15",18100
"bridal",3591,4155,116,1559576,"100","2","6",74000
"cups",3613,4700,130,1966842,"100","1","4",110000
"party favors",3572,3967,111,1339244,"100","4","12",27100
"bridal shower",3549,3533,100,688063,"100","2","13",33100
"bridesmaid",3459,4435,128,707479,"100","1","10",201000
"birthday banner",2987,3655,122,279078,"99","1","15",18100
"bridesmaids gifts",2984,3432,115,576287,"100","1","17",14800
"beach towel",2903,3077,106,115278,"80","2","11",49500
"bride",2829,3136,111,702739,"100","3","5",74000
"bingo",2278,2265,99,107435,"84","1","5",201000
"peach",2235,3108,139,231490,"100","1","5",165000
"can cooler",2148,2272,106,55977,"71","2","10",6600
"custom photo gift",2160,2226,103,492046,"100","1","17",320
"embroidered sweater",1918,2734,143,129039,"91","1","19",3600
"fairy garden",1786,2405,135,83220,"83","1","12",27100
"bride shirt",1793,1921,107,158166,"97","1","11",2400
"bride gift",1768,1777,101,452856,"100","4","10",12100
"bridal lingerie",1747,1787,102,16218,"48","2","15",27100
"custom banner",1753,2226,127,151257,"97","1","13",22200
"digital invitation",1727,1705,99,1094400,"100","1","18",4400
"yoga mat",1658,1674,101,14221,"47","1","8",110000
"bridal party gifts",1542,1938,126,453071,"100","4","18",4400
"bachelor party",1563,1822,117,129413,"96","1","14",22200
"bridal shower decor",1378,1325,96,236987,"100","3","19",8100
"bride to be",1423,1441,101,703117,"100","3","11",6600
"gift for bride",1411,1542,109,450841,"100","3","14",590
"bridal shower favors",1434,1446,101,147943,"100","2","20",6600
"invitation template",1398,1487,106,1519634,"100","2","19",9900
"gifts for bride",1421,1441,101,451954,"100","2","15",2900
"bridal shower game",1396,1489,107,50542,"78","2","18",40500
"custom cups",1397,1526,109,377025,"100","1","11",8100
"bride tote bag",1403,1559,111,13833,"50","1","14",1000
"personalized shirt",1338,1372,103,1013157,"100","1","18",4400
"party games",1325,1357,102,814285,"100","1","11",90500
"engagement party",1303,1275,98,226418,"100","2","16",12100
"custom beach towel",1293,1344,104,40473,"75","1","18",4400
"itinerary template",1288,1268,98,57115,"82","1","18",22200
"temporary tattoos",1216,1678,138,21530,"62","1","17",60500
"bride to be gifts",1199,1199,100,452180,"100","1","17",12100
"girls trip shirts",1145,1123,98,189995,"100","2","17",0
"girls gone mild",1080,1082,100,5981,"37","6","15",0
"aperol spritz",1089,1072,98,11264,"51","1","13",301000
"vintage style",1085,1095,101,1387480,"100","1","13",3600
"camp bach",995,993,100,17139,"62","1","9",260
"vino before vows",973,1058,109,3169,"26","1","16",480
"beach bags",1014,1043,103,151129,"100","1","10",49500
"cinco de mayo",953,901,95,100618,"100","1","13",450000
"gift for kids",928,988,106,6276006,"100","1","13",0
"wedding shower gifts",907,904,100,380840,"100","1","20",60500
"baby shower banner",868,952,110,121018,"100","1","18",0
"table decor",903,1062,118,715166,"100","1","11",6600
"bridesmaid shirt",822,846,103,83727,"100","3","16",170
"bride beach bag",788,782,99,5358,"42","3","15",480
"girls trip shirt",779,775,99,191020,"100","1","16",0
"champagne glasses",804,727,90,29938,"79","1","17",33100
"wedding shower",783,755,96,602179,"100","1","14",5400
"party",717,549,77,17511538,"100","3","5",165000
"bride accessories",756,731,97,80205,"100","1","17",5400
"invite",715,747,104,1320075,"100","1","6",90500
"customized",744,467,63,8796368,"100","1","10",49500
"family feud",718,790,110,5394,"44","1","11",135000
"party decor",715,720,101,3103593,"100","1","11",27100
"apres ski",702,785,112,15460,"67","1","9","N/A"
"bridesmaid shirts",699,695,99,86042,"100","1","17",880
"favors",664,686,103,1466932,"100","1","6",49500
