Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
"My Sweet Piano iPhone Case, Cute Pink Sheep Faux Leather Phone Cover, Kawaii Sanrio Character Case for iPhone 16 15 14 13 Pro Max",https://www.etsy.com/listing/4451790118/my-sweet-piano-iphone-case-cute-pink,HimadriCDD,https://www.etsy.com/shop/HimadriCDD,57.63,16,922,0,11,2,3 Mo.,23,1,279,Electronics & Accessories,8,33,3.94,382,"my sweet piano case,kawaii phone case,cute iphone 15 case,pink iphone cover,sanrio phone case,faux leather case,japanese anime case,iphone 16 pro max,soft girl aesthetic,pastel phone case,melody friend,sheep character,gift for her",my sweet piano case,kawaii phone case,cute iphone 15 case,pink iphone cover,sanrio phone case,faux leather case,japanese anime case,iphone 16 pro max,soft girl aesthetic,pastel phone case,melody friend,sheep character,gift for her
"Custom Junk Phone Cases | Alternative, Anime, Superhero, Y2K, Whimsical, Character Themes",https://www.etsy.com/listing/1834851273/custom-junk-phone-cases-alternative,BunBunsBeads,https://www.etsy.com/shop/BunBunsBeads,40.00,22,880,50,241,73,18 Mo.,1367,4,0,Electronics & Accessories,56,100,0.0,1783,"junk case,phone case,custom case,custom junk case,custom phone case,extra phone case,glitter phone case,trendy phone case,sanrio phone case,marvel phone case,anime phone case",junk case,phone case,custom case,custom junk case,custom phone case,extra phone case,glitter phone case,trendy phone case,sanrio phone case,marvel phone case,anime phone case,--,--
Leopard Print Protective Phone Case | Customized Designer Style,https://www.etsy.com/listing/4450831193/leopard-print-protective-phone-case,JOYOUUS,https://www.etsy.com/shop/JOYOUUS,33.73,26,877,0,23,2,3 Mo.,0,1,24,Electronics & Accessories,42,0,95.83,15160,"personalized phone,custom name phone,leopard phone case,bow phone case,girly phone case,cute iphone case,gift for her,birthday gift,teen girl gift,valentine gift,custom leopard,animal phone case,phone preppy",personalized phone,custom name phone,leopard phone case,bow phone case,girly phone case,cute iphone case,gift for her,birthday gift,teen girl gift,valentine gift,custom leopard,animal phone case,phone preppy
Koi Fish Phone Case: Japanese Anime Manga iphone case gift for her,https://www.etsy.com/listing/4419876046/koi-fish-phone-case-japanese-anime-manga,UniQustomCo,https://www.etsy.com/shop/UniQustomCo,48.60,18,875,-100,67,24,5 Mo.,462,5,9768,Electronics & Accessories,19,100,0.69,6585,"iphone 16 pro max,iphone 16 case,iphone 15 case,iphone 15 pro case,iphone 16 pro case,iphone 15 pro max,iphone 15 plus case,galaxy s24 s25 ultra,iphone 17 pro case,japanese phone case,koi fish phone case,anime fish case,good luck gift",iphone 16 pro max,iphone 16 case,iphone 15 case,iphone 15 pro case,iphone 16 pro case,iphone 15 pro max,iphone 15 plus case,galaxy s24 s25 ultra,iphone 17 pro case,japanese phone case,koi fish phone case,anime fish case,good luck gift
"Dachshund Phone Case Stripes Cute Dog Cover for 17, 17Pro, 16, 15, 14, 13, 12, Samsung S26, S25, S24, S23, S22, A56, Pixel 10A, 10Pro, 9A, 8",https://www.etsy.com/listing/4390052405/dachshund-phone-case-stripes-cute-dog,CasesWithVibe,https://www.etsy.com/shop/CasesWithVibe,25.41,34,864,-100,143,17,7 Mo.,516,2,20577,Electronics & Accessories,7,100,0.69,532,"iphone 17 case,iphone 17 pro case,samsung s25 case,samsung a56 case,iphone 16 pro case,iphone 13 case,pixel 10 case,iphone 16 case,dachshund phone case,stripes phone case,cute animal casing,samsung s26 case,pixel 10a case",iphone 17 case,iphone 17 pro case,samsung s25 case,samsung a56 case,iphone 16 pro case,iphone 13 case,pixel 10 case,iphone 16 case,dachshund phone case,stripes phone case,cute animal casing,samsung s26 case,pixel 10a case
"Jinx Lol Videogame Arcane Blue Hair  Wood Phone Case  iPhone 17 16 15 14  Pro Max, Walnut Cover,Samsung S25 S24 Ultra, Google Pixel",https://www.etsy.com/listing/4443964273/jinx-lol-videogame-arcane-blue-hair-wood,Casenddyy,https://www.etsy.com/shop/Casenddyy,35.99,24,864,-100,55,9,5 Mo.,125,2,2384,Electronics & Accessories,5,100,2.31,968,"wood phone case,phone charm,iphone 17 pro max,samsung s25 ultra,anime phone case,manga phone case,anime merch,iphone 15 pro max,arcane phone case,jinx phone case,lol phone case,league of legends,google pixel 10 pro",wood phone case,phone charm,iphone 17 pro max,samsung s25 ultra,anime phone case,manga phone case,anime merch,iphone 15 pro max,arcane phone case,jinx phone case,lol phone case,league of legends,google pixel 10 pro
Stained Glass Animal Phone Case – Mosaic Art Cover for Samsung S26 Ultra S25 S24 FE A56 A17 iPhone 17 Pro Max 16 15 Plus 14 13 Pixel 10 9A,https://www.etsy.com/listing/4358837227/stained-glass-animal-phone-case-colorful,JumanCases,https://www.etsy.com/shop/JumanCases,26.82,32,858,-100,454,113,10 Mo.,926,11,31961,Electronics & Accessories,65,100,1.42,17909,"iphone 16 pro case,animal phone case,stained glass case,pixel 10 pro case,samsung a56 case,samsung s26 ultra,iphone 15 plus case,samsung a17 case,iphone 17 pro max,pixel 9a case,mosaic phone case,samsung s25 fe case,samsung s24 case",iphone 16 pro case,animal phone case,stained glass case,pixel 10 pro case,samsung a56 case,samsung s26 ultra,iphone 15 plus case,samsung a17 case,iphone 17 pro max,pixel 9a case,mosaic phone case,samsung s25 fe case,samsung s24 case
"Frieren Phone Case Fantasy Anime Cover for iPhone 17e, 17Pro, 16, 15, 14, 13, 12, Samsung S26, S25, A56, A17, A16, Pixel 10A, 10Pro, 9A",https://www.etsy.com/listing/4470514384/frieren-phone-case-fantasy-anime-cover,VinnieCovs,https://www.etsy.com/shop/VinnieCovs,26.61,32,852,-100,31,2,2 Mo.,2,1,97,Electronics & Accessories,5,0,31.96,93,"iphone 17 case,iphone 15 cover,iphone 16 case,iphone 17 pro case,iphone 13 case,iphone 14 case,samsung s26 case,samsung s25 case,pixel 10 case,pixel 9a case,frieren phone case,elf mage case,fantasy anime",iphone 17 case,iphone 15 cover,iphone 16 case,iphone 17 pro case,iphone 13 case,iphone 14 case,samsung s26 case,samsung s25 case,pixel 10 case,pixel 9a case,frieren phone case,elf mage case,fantasy anime
"Soul Eater Anime Phone Case Collection, iPhone Samsung Cover",https://www.etsy.com/listing/4470601344/soul-eter-anime-phone-case-collection,SenpaiWearStore,https://www.etsy.com/shop/SenpaiWearStore,19.49,40,780,0,40,1,1 Mo.,1,1,56,Electronics & Accessories,1,0,71.43,40,"soul eater case,maka albarn,death the kid,soul evans art,iphone 17 case,samsung s25 case,retro anime,manga phone cover,anime gift,soul eater merch,black star art,customized case,90s anime style",soul eater case,maka albarn,death the kid,soul evans art,iphone 17 case,samsung s25 case,retro anime,manga phone cover,anime gift,soul eater merch,black star art,customized case,90s anime style
Spooky Ghost Cartoon Laser Leather Texture Case for Samsung Galaxy Z Fold 7 6 5 4 & Z Flip 7 FE 6 5 4 Galaxy S25 S24 Shockproof Phone Cover,https://www.etsy.com/listing/4444815314/gengar-cartoon-laser-leather-texture,SanssCase,https://www.etsy.com/shop/SanssCase,29.00,26,754,-100,26,1,2 Mo.,85,1,2204,Electronics & Accessories,4,100,1.18,657,"laser leather case,z fold case,z flip case,anime phone case,shockproof case,luxury phone case,cartoon phone cover,fold phone case,gamer phone case,kawaii phone case,pokemon gift,spooky anime case,laser engraved",laser leather case,z fold case,z flip case,anime phone case,shockproof case,luxury phone case,cartoon phone cover,fold phone case,gamer phone case,kawaii phone case,pokemon gift,spooky anime case,laser engraved
Snoopy Peanuts Foldable Case for Samsung Z Flip | Beaded Chain & 3D Charm,https://www.etsy.com/listing/4472192334/snoopy-peanuts-foldable-case-for-samsung,MatsStuffGifts,https://www.etsy.com/shop/MatsStuffGifts,62.66,12,752,-100,12,1,2 Mo.,24,1,278,Electronics & Accessories,5,39,4.32,98,"z flip 7 case,z flip 6 case,z flip 5 case,kawaii phone case,cute phone case,beaded chain case,girly phone case,anime phone case,phone charm case,gift for her,snoopy phone case,samsung z flip case,peanuts phone case",z flip 7 case,z flip 6 case,z flip 5 case,kawaii phone case,cute phone case,beaded chain case,girly phone case,anime phone case,phone charm case,gift for her,snoopy phone case,samsung z flip case,peanuts phone case
"Hatsune Miku Phone Case Vocaloid Anime Cover for iPhone 17E, 16, 15, 14, 13 Samsung S26, S25FE, A57 Pixel 10A, 10ProXL, 9A, 8A",https://www.etsy.com/listing/4482637308/hatsune-miku-phone-case-vocaloid-anime,LilaCovers,https://www.etsy.com/shop/LilaCovers,44.22,16,708,0,0,0,1 Mo.,5,0,214,Electronics & Accessories,3,60,0.0,32,"iphone 16e case,iphone 15 case,iphone 14 case,pixel 10pro xl case,samsung s25fe case,samsung a17 case,samsung a57 case,iphone 17a case,samsung s26 case,iphone 17pro case,vocaloid phone case,hatsune miku case,anime phone case",iphone 16e case,iphone 15 case,iphone 14 case,pixel 10pro xl case,samsung s25fe case,samsung a17 case,samsung a57 case,iphone 17a case,samsung s26 case,iphone 17pro case,vocaloid phone case,hatsune miku case,anime phone case
Custom Fandom / Celebrity Phone Case | Handmade (3D JUNK / BLING CASE) for Samsung / iPhone / Google Pixel / Other,https://www.etsy.com/listing/4341475400/custom-fandom-celebrity-phone-case,QuiteContraryCases,https://www.etsy.com/shop/QuiteContraryCases,50.00,14,700,0,53,30,10 Mo.,239,3,3693,Electronics & Accessories,14,87,1.44,398,"phone case,phonecase,disney phone case,hazbin hotel,genshin impact,anime,beyonce,gojo,eren,marvel,dc,supernatural,custom phone case",phone case,phonecase,disney phone case,hazbin hotel,genshin impact,anime,beyonce,gojo,eren,marvel,dc,supernatural,custom phone case
Oshi no Ko Pop Art iPhone Case | Idol Anime Protective Cover (Multiple Character Designs),https://www.etsy.com/listing/4450692487/oshi-no-ko-pop-art-iphone-case-idol,BrightBlissay,https://www.etsy.com/shop/BrightBlissay,62.98,11,693,100,12,2,3 Mo.,6,1,119,Electronics & Accessories,5,0,10.08,93,"iphone case,anime phone case,kawaii phone case,ai hoshino phonecase,cute phone case,protective phonecase,idol anime case,kawaii anime case,cute anime case,kawaii idol case,anime fan gift case,oshi no ko phonecase,vibrant anime case",iphone case,anime phone case,kawaii phone case,ai hoshino phonecase,cute phone case,protective phonecase,idol anime case,kawaii anime case,cute anime case,kawaii idol case,anime fan gift case,oshi no ko phonecase,vibrant anime case
"300-400 Anime PNGs, well-organized and print-ready — perfect for POD and printing businesses.",https://www.etsy.com/listing/4398605632/300-400-anime-pngs-well-organized-and,DigiPrintAnimeHub,https://www.etsy.com/shop/DigiPrintAnimeHub,11.35,61,692,0,79,15,6 Mo.,92,3,2218,Art & Collectibles,6,81,3.56,493,"anime bundle,anime stickers,digital anime,manga designs,anime png,anime svg,kawaii anime,otaku gift,anime decals,phone case anime,anime art png,anime merch,pod design",anime bundle,anime stickers,digital anime,manga designs,anime png,anime svg,kawaii anime,otaku gift,anime decals,phone case anime,anime art png,anime merch,pod design
"Blue Frieren Phone Case Anime Elf Cover for iPhone 17e, 17Pro, 16, 15, 14, 13, 12, Samsung S26, S25, A56, A17, A16, Pixel 10A, 10Pro, 9A",https://www.etsy.com/listing/4472809405/blue-frieren-phone-case-anime-elf-cover,VinnieCovs,https://www.etsy.com/shop/VinnieCovs,26.61,26,692,-100,31,2,2 Mo.,12,1,544,Electronics & Accessories,5,57,5.7,93,"iphone 17 case,iphone 15 cover,iphone 16 case,iphone 17 pro case,iphone 13 case,iphone 14 case,samsung s26 case,samsung s25 case,pixel 10 case,pixel 9a case,frieren phone case,frieren anime fan,elf mage anime",iphone 17 case,iphone 15 cover,iphone 16 case,iphone 17 pro case,iphone 13 case,iphone 14 case,samsung s26 case,samsung s25 case,pixel 10 case,pixel 9a case,frieren phone case,frieren anime fan,elf mage anime
Kawaii Anime Cartoon Phone Case for iPhone 17 16 15 14 13 12 11 Pro Max Samsung S24 S23 FE S22 Plus S25 Ultra A56 Google Pixel 8 9 10 Cases,https://www.etsy.com/listing/4380610672/kawaii-anime-cartoon-phone-case-for,C3llcShop,https://www.etsy.com/shop/C3llcShop,27.46,25,687,0,40,11,7 Mo.,199,2,4405,Electronics & Accessories,10,100,0.91,245,"iphone 14 case anime,iphone 16promax case,iphone 15 case anime,s25 ultra case anime,samsung s24plus case,phone case anime,iphone 17promax case,pokemon,google pixel 10 case,eevee,umbreon,sylveon",iphone 14 case anime,iphone 16promax case,iphone 15 case anime,s25 ultra case anime,samsung s24plus case,phone case anime,iphone 17promax case,pokemon,google pixel 10 case,eevee,umbreon,sylveon,--
Rayquaza iPhone Case | Legendary Dragon Phone Case | Anime Gaming iPhone Cover | Hard Protective Case | Gift for Gamer,https://www.etsy.com/listing/4433505213/rayquaza-iphone-case-legendary-dragon,Qwertshop222,https://www.etsy.com/shop/Qwertshop222,22.10,31,685,0,31,1,5 Mo.,7,0,491,Electronics & Accessories,24,36,6.31,31,"case,iphone cases,reyquaza,shiny,art,graffiti style,pokemon,iphone reyquaza,reyquaza case,music,iphone cases pokemon",case,iphone cases,reyquaza,shiny,art,graffiti style,pokemon,iphone reyquaza,reyquaza case,music,iphone cases pokemon,--,--
"Soul Eater Phone Case Dark Anime Manga Cover for iPhone 17, 17e, 16, 15, 14, 13, 12, 11, Samsung S26, S25, S24, A56, A16, Pixel 10a, 9Pro",https://www.etsy.com/listing/4461250540/soul-eater-phone-case-dark-anime-manga,HopeCases,https://www.etsy.com/shop/HopeCases,52.27,13,680,0,12,1,2 Mo.,3,1,58,Electronics & Accessories,2,0,20.69,113,"iphone 17 case,iphone 17pro case,iphone 16 case,iphone 15 case,iphone 14 case,iphone 13 case,samsung s25 case,samsung a16 case,pixel 10 pro case,pixel 9a,soul eater case,anime phone case,gothic anime case",iphone 17 case,iphone 17pro case,iphone 16 case,iphone 15 case,iphone 14 case,iphone 13 case,samsung s25 case,samsung a16 case,pixel 10 pro case,pixel 9a,soul eater case,anime phone case,gothic anime case
"Black Ghibli Phone Case Dark Anime Aesthetic Cover for iPhone 17, 17e, 16, 15, 14, 13, 12, 11, Samsung S26, S25, S24, A56, A16, Pixel 10a, 9",https://www.etsy.com/listing/4472011813/black-ghibli-phone-case-dark-anime,HopeCases,https://www.etsy.com/shop/HopeCases,52.27,13,680,0,12,1,1 Mo.,2,1,29,Electronics & Accessories,2,0,41.38,113,"iphone 17 case,iphone 17pro case,iphone 16 case,iphone 15 case,iphone 14 case,samsung s26 case,samsung s25 case,samsung a16 case,pixel 10 pro case,pixel 9a,black ghibli case,dark anime case,ghibli aesthetic",iphone 17 case,iphone 17pro case,iphone 16 case,iphone 15 case,iphone 14 case,samsung s26 case,samsung s25 case,samsung a16 case,pixel 10 pro case,pixel 9a,black ghibli case,dark anime case,ghibli aesthetic
"Link Click Phone Case: Chinese Time Cover, Anime Style",https://www.etsy.com/listing/4358481151/link-click-phone-case-chinese-time-cover,Ceramicspotbowl,https://www.etsy.com/shop/Ceramicspotbowl,41.99,16,672,100,25,5,8 Mo.,49,1,655,Electronics & Accessories,12,33,3.82,1723,"iphone case,pixel phone case,samsung phone case,iphone 16 case,samsung s25edge,samsung s24 case,pixel 8a case,pixel 9 pro case,iphone 17 case,iphone 17 pro max,pixel 10 pro case,link click,chinese time cover",iphone case,pixel phone case,samsung phone case,iphone 16 case,samsung s25edge,samsung s24 case,pixel 8a case,pixel 9 pro case,iphone 17 case,iphone 17 pro max,pixel 10 pro case,link click,chinese time cover
Steins Gate Phone Case – Anime Phone Cover for iPhone 17 Air 16e Pro Max 15 14 13 12 11 | Samsung S26 S25 FE | Google Pixel 10 9 8 7 6,https://www.etsy.com/listing/4461804360/steins-gate-phone-case-anime-phone-cover,Lambokstore,https://www.etsy.com/shop/Lambokstore,31.00,21,651,0,20,1,3 Mo.,1,0,103,Electronics & Accessories,3,0,19.42,123,"samsung s26 ultra,samsung s26 edge,pixel 10pro xl,pixel 10a,iphone 17 pro max,samsung s25 ultra,anime phone case,manga phone case,kawaii phone case,trendy anime case,steins gate case,sci fi anime case,manga style case",samsung s26 ultra,samsung s26 edge,pixel 10pro xl,pixel 10a,iphone 17 pro max,samsung s25 ultra,anime phone case,manga phone case,kawaii phone case,trendy anime case,steins gate case,sci fi anime case,manga style case
"Fire Lava Starter Monster Anime Videogame Unique Wood Phone Case iPhone 17 16 15 14  Pro Max, google pixel Cover, Samsung S25 S24 Ultra",https://www.etsy.com/listing/4452943916/fire-lava-starter-monster-anime,Casenddyy,https://www.etsy.com/shop/Casenddyy,35.99,18,648,0,67,11,4 Mo.,175,3,2558,Electronics & Accessories,5,100,2.62,968,"wood phone case,custom phone case,google pixel case,s25 ultra,iphone 17 pro max,anime phone case,iphone 16 case,videogame case,rayquaza phone case,pokemon phone case,quilava,typhlosion,cyndaquil",wood phone case,custom phone case,google pixel case,s25 ultra,iphone 17 pro max,anime phone case,iphone 16 case,videogame case,rayquaza phone case,pokemon phone case,quilava,typhlosion,cyndaquil
Lucky Snoopy iPhone Case | Y2K Aesthetic Peanuts Doodle Phone Cover (3 Vibrant Colors),https://www.etsy.com/listing/4452976175/lucky-snoopy-iphone-case-y2k-aesthetic,MatsStuffGifts,https://www.etsy.com/shop/MatsStuffGifts,53.69,12,644,0,12,1,3 Mo.,19,0,433,Electronics & Accessories,5,42,2.77,98,"iphone17 pro maxcase,iphone16 pro maxcase,iphone15 pro maxcase,iphone14 pro maxcase,kawaii phone case,cute phone case,girly phone case,anime phone case,phone charm case,gift for her,snoopy phone case,peanuts phone case,tpu phone case",iphone17 pro maxcase,iphone16 pro maxcase,iphone15 pro maxcase,iphone14 pro maxcase,kawaii phone case,cute phone case,girly phone case,anime phone case,phone charm case,gift for her,snoopy phone case,peanuts phone case,tpu phone case
My Neighbor Totoro Clear Foldable Case | Studio Ghibli Samsung Z Flip Cover (2 Styles),https://www.etsy.com/listing/4454357181/my-neighbor-totoro-clear-foldable-case,MatsStuffGifts,https://www.etsy.com/shop/MatsStuffGifts,52.89,12,635,0,12,1,3 Mo.,2,0,201,Electronics & Accessories,5,30,5.97,98,"z flip 7 case,z flip 6 case,z flip 5 case,kawaii phone case,cute phone case,beaded chain case,girly phone case,anime phone case,phone charm case,gift for her,samsung z flip case,totoro z flip case,clear z flip cover",z flip 7 case,z flip 6 case,z flip 5 case,kawaii phone case,cute phone case,beaded chain case,girly phone case,anime phone case,phone charm case,gift for her,samsung z flip case,totoro z flip case,clear z flip cover
Cool Anime Manga Phone Case for iPhone 16 E 15 14 13 12 11 Pro Max Samsung S23 S24 FE S21 S22 S25 Ultra Note20 Google Pixel 7 8 9 Pro Cases,https://www.etsy.com/listing/1671579188/cool-anime-manga-phone-case-for-iphone,SparkCasez,https://www.etsy.com/shop/SparkCasez,25.13,25,628,0,330,76,27 Mo.,1069,3,29918,Electronics & Accessories,28,100,1.1,2271,"gojo phone case,jujutsu kaisen,anime iphone case,iphone 15pormax case,samsung s24ultra,anime phone case,pixel 9pro xl case,iphone 16pormax case,s23fe case anime,s26 ultra case anime,google pixel 10 case,anime s25 ultra case,iphone 17pormax case",gojo phone case,jujutsu kaisen,anime iphone case,iphone 15pormax case,samsung s24ultra,anime phone case,pixel 9pro xl case,iphone 16pormax case,s23fe case anime,s26 ultra case anime,google pixel 10 case,anime s25 ultra case,iphone 17pormax case
