Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
WiFi Sign,https://www.etsy.com/listing/1204365972/wifi-sign,TheBlackCatCoCrafts,https://www.etsy.com/shop/TheBlackCatCoCrafts,16.99,0,0,0,0,0,39 Mo.,1,0,20,Home & Living,104,0,0.0,406,"wifi sign,wifi password sign,wall sign,housewarming gift,new home gift,internet password,network password,custom wall sign,laser engraved sign,wedding gift,gift for him,gift for her,couple gift",wifi sign,wifi password sign,wall sign,housewarming gift,new home gift,internet password,network password,custom wall sign,laser engraved sign,wedding gift,gift for him,gift for her,couple gift
Personalised Wooden WiFi QR Code Sign – Scan & Connect,https://www.etsy.com/listing/4455043569/personalised-wooden-wifi-qr-code-sign,WoodFoxProducts,https://www.etsy.com/shop/WoodFoxProducts,17.52,0,0,0,0,0,3 Mo.,0,0,19,Home & Living,3,0,0.0,0,"wifi sign,qr code wifi,housewarming gift,guest room decor,smart home accessory,wifi password holder",wifi sign,qr code wifi,housewarming gift,guest room decor,smart home accessory,wifi password holder,--,--,--,--,--,--,--
Custom 3D Printed WiFi QR Code Sign | Personalized Colors & Text,https://www.etsy.com/listing/4422523896/custom-3d-printed-wifi-qr-code-sign,ThatCFIStore,https://www.etsy.com/shop/ThatCFIStore,20.00,0,0,0,0,0,5 Mo.,2,0,28,Home & Living,23,0,0.0,0,"wifi qr code,wifi password sign,custom wifi sign,internet sign,scan to connect,wifi network sign,superhost decor,new home gift,housewarming gift,tech gift,3d printed decor,personalized gift,custom qr code",wifi qr code,wifi password sign,custom wifi sign,internet sign,scan to connect,wifi network sign,superhost decor,new home gift,housewarming gift,tech gift,3d printed decor,personalized gift,custom qr code
"Personalized WiFi Acrylic Block with Network Name, Password and Scannable QR Code for Hotel, Home, Office, Coffee Shop, Internet Cafe, Lobby",https://www.etsy.com/listing/1856037468/personalized-wifi-acrylic-block-with,Modetsyshoponline,https://www.etsy.com/shop/Modetsyshoponline,10.72,0,0,0,23,4,15 Mo.,8,0,591,Home & Living,30,0,3.89,17730,"home decor,personlized gifts,acrylic plaque,housewarming gift,small wifi signs,custom wifi sign,wifi plaque sign,wifi password sign,wifi qr code sign,new home decoration,home wifi logo,reception sign,home wifi qr fridge",home decor,personlized gifts,acrylic plaque,housewarming gift,small wifi signs,custom wifi sign,wifi plaque sign,wifi password sign,wifi qr code sign,new home decoration,home wifi logo,reception sign,home wifi qr fridge
Chalkboard Wifi Password Sign: Welcome to Our Home Decor,https://www.etsy.com/listing/781899378/chalkboard-wifi-password-sign-welcome-to,NigelandCoShop,https://www.etsy.com/shop/NigelandCoShop,36.00,0,0,0,0,0,73 Mo.,1,0,59,Home & Living,99,0,0.0,3296,"wifi password sign,wifi sign,welcome sign,housewarming gift,realtor gift,guest decor,wood guest decor,chalkboard sign,wifi chalkboard",wifi password sign,wifi sign,welcome sign,housewarming gift,realtor gift,guest decor,wood guest decor,chalkboard sign,wifi chalkboard,--,--,--,--
Housewarming Gift First Home BOX ONLY - Home Sweet Home - New Home Gift - Closing Gift - New House  - Moving Gift - New Neighbor Gift,https://www.etsy.com/listing/646929145/housewarming-gift-first-home-box-only,WhiteConfettiBox,https://www.etsy.com/shop/WhiteConfettiBox,14.00,0,0,0,39,7,92 Mo.,73,0,2227,Paper & Party Supplies,115,0,1.75,249500,"new home,new house,housewarming,new home gift,housewarming gift,new house gift,first home gift,congrats new home,new neighbor,new neighbor gift,house warming,home sweet home,wifi password sign",new home,new house,housewarming,new home gift,housewarming gift,new house gift,first home gift,congrats new home,new neighbor,new neighbor gift,house warming,home sweet home,wifi password sign
"WiFi Sign With QR Code, Farmhouse WiFi Password Sign, Personalized Network & Password, Freestanding or Wall Hanging, Housewarming Gift",https://www.etsy.com/listing/4445778745/wifi-sign-with-qr-code-farmhouse-wifi,ProonAndIvy,https://www.etsy.com/shop/ProonAndIvy,25.95,0,0,0,0,0,4 Mo.,0,0,9,Home & Living,51,0,0.0,5299,"wifi sign,password sign,qr code sign,airbnb wifi,wifi qr code,bed and breakfast,scan code for wifi,password for guests,easy wifi access,wireless internet,scannable wifi qr,qr sign,vrbo sign",wifi sign,password sign,qr code sign,airbnb wifi,wifi qr code,bed and breakfast,scan code for wifi,password for guests,easy wifi access,wireless internet,scannable wifi qr,qr sign,vrbo sign
Not All Who Wander Are Lost Wooden Wifi Password Display Sign with mini clip - Wedding Gift - Housewarming Gift,https://www.etsy.com/listing/738729883/not-all-who-wander-are-lost-wooden-wifi,HomespunSignCo,https://www.etsy.com/shop/HomespunSignCo,25.00,0,0,0,0,0,67 Mo.,5,0,184,Home & Living,97,0,0.0,1949,"gift idea,network pass code,wifi password clip,office decor,housewarming gift,home wifi display,password display,internet sign,wifi password,wedding shower gift,mini clip frame,home decor,wooden sign",gift idea,network pass code,wifi password clip,office decor,housewarming gift,home wifi display,password display,internet sign,wifi password,wedding shower gift,mini clip frame,home decor,wooden sign
Wifi Password Details Sign House Warming Gift Home Internet Sign,https://www.etsy.com/listing/1184902084/wifi-password-details-sign-house-warming,LoveThisItem,https://www.etsy.com/shop/LoveThisItem,7.99,0,0,0,27,5,50 Mo.,15,0,467,Home & Living,147,0,5.78,19845,"internet sign,wi-fi sign,wi-fi details,wi-fi,wifi,be our guest sign,but first wifi,wifi sign template,wifi password,free wifi",internet sign,wi-fi sign,wi-fi details,wi-fi,wifi,be our guest sign,but first wifi,wifi sign template,wifi password,free wifi,--,--,--
"wifi sign, wifi print, digital wifi, house warming gift, guest room sign, air bnb sign, wifi password sign, wifi password",https://www.etsy.com/listing/1512237737/wifi-sign-wifi-print-digital-wifi-house,HavenDigitalDesignCo,https://www.etsy.com/shop/HavenDigitalDesignCo,6.48,0,0,0,0,0,26 Mo.,0,0,10,Art & Collectibles,26,0,0.0,206,"wifi sign,wifi print,digital wifi,house warming gift,guest room sign,air bnb sign,wifi password sign,wifi password,digital download,custom wifi sign,air bnb decor,guest room decor,wedding gift",wifi sign,wifi print,digital wifi,house warming gift,guest room sign,air bnb sign,wifi password sign,wifi password,digital download,custom wifi sign,air bnb decor,guest room decor,wedding gift
WiFi Network and Password Sign // Modern Farmhouse WiFi Network Sign // Dry Erase Guest WiFi Display with Stand // Home or Airbnb Decor,https://www.etsy.com/listing/4384830024/wifi-network-and-password-sign-modern,WintuckHome,https://www.etsy.com/shop/WintuckHome,16.00,0,0,0,0,0,7 Mo.,16,0,173,Home & Living,69,0,0.0,31773,"wifi password sign,wifi network sign,dry erase sign,guest wifi sign,wifi display,modern farmhouse,airbnb decor,rental host gift,guest room decor,housewarming gift,office desk sign,countertop sign,reusable wifi sign",wifi password sign,wifi network sign,dry erase sign,guest wifi sign,wifi display,modern farmhouse,airbnb decor,rental host gift,guest room decor,housewarming gift,office desk sign,countertop sign,reusable wifi sign
Be Strong - Me to WiFi Printable WiFi Sign,https://www.etsy.com/listing/669350151/be-strong-me-to-wifi-printable-wifi-sign,WeeHoursDesigns,https://www.etsy.com/shop/WeeHoursDesigns,2.99,0,0,0,2,1,89 Mo.,13,0,186,Home & Living,174,0,1.08,222,"wifi sign,wifi password,housewarming gift,home decor,be strong,wifi password sign,internet password,guest room,digital prints,printable download,quotes,wall art,airbnb",wifi sign,wifi password,housewarming gift,home decor,be strong,wifi password sign,internet password,guest room,digital prints,printable download,quotes,wall art,airbnb
"Welcome Sign, WiFi password sign, Internet password sign, Housewarming Gift, Patio SignFast Shipping",https://www.etsy.com/listing/621003602/welcome-sign-wifi-password-sign-internet,Sammieslettering,https://www.etsy.com/shop/Sammieslettering,14.99,0,0,0,4,1,93 Mo.,19,0,504,Home & Living,147,0,0.79,32586,"wifi password,welcome sign,internet password,wifi,password sign,wifi passcode,welcome to,patio sign,porch sign,garage sign,front door sign,housewarming gift",wifi password,welcome sign,internet password,wifi,password sign,wifi passcode,welcome to,patio sign,porch sign,garage sign,front door sign,housewarming gift,--
Hey Y&#39;all Wifi Password Sign: Chalkboard Guest Decor,https://www.etsy.com/listing/753110494/hey-yall-wifi-password-sign-chalkboard,NigelandCoShop,https://www.etsy.com/shop/NigelandCoShop,36.00,0,0,0,6,2,76 Mo.,24,0,336,Home & Living,99,0,1.79,3296,"wifi password sign,wifi sign,welcome sign,housewarming gift,realtor gift,guest decor,wood guest decor,chalkboard sign,wifi chalkboard,be our guest,disney wifi",wifi password sign,wifi sign,welcome sign,housewarming gift,realtor gift,guest decor,wood guest decor,chalkboard sign,wifi chalkboard,be our guest,disney wifi,--,--
"Wifi password sign, Be our guest Disney, chalkboard wifi, wifi sign, welcome sign, chalkboard paint sign, closing gift, editable reusable",https://www.etsy.com/listing/753109646/wifi-password-sign-be-our-guest-disney,NigelandCoShop,https://www.etsy.com/shop/NigelandCoShop,36.00,0,0,0,6,2,76 Mo.,40,0,673,Home & Living,99,0,0.89,3296,"wifi password sign,wifi sign,welcome sign,housewarming gift,realtor gift,guest decor,wood guest decor,chalkboard sign,wifi chalkboard,be our guest,disney wifi",wifi password sign,wifi sign,welcome sign,housewarming gift,realtor gift,guest decor,wood guest decor,chalkboard sign,wifi chalkboard,be our guest,disney wifi,--,--
Customizable Guest Internet WiFi Password Sign - Write in your password! - Home Decor Printable Wall Art AirBNB - Great housewarming gift!,https://www.etsy.com/listing/272497752/customizable-guest-internet-wifi,RosebudPrintCo,https://www.etsy.com/shop/RosebudPrintCo,5.00,0,0,0,0,0,122 Mo.,27,0,454,Art & Collectibles,123,0,0.0,2503,"printable,wifi,guestroom,guest,internet,8x10,frameable,instant,download,customize,home,decor,diy",printable,wifi,guestroom,guest,internet,8x10,frameable,instant,download,customize,home,decor,diy
"Wifi is on the House Sign, Wifi Sign, Wifi Guest Sign, Wifi Password Sign, House warming gift",https://www.etsy.com/listing/1026549930/wifi-is-on-the-house-sign-wifi-sign-wifi,Addelli,https://www.etsy.com/shop/Addelli,14.99,0,0,0,28,5,53 Mo.,22,0,578,Home & Living,94,0,4.84,670,"wifi is on the house,sign,wifi sign,wifi password sign,wifi guest sign,house warming gift,addelli,farmhouse decor,newlywed gift,wedding gift,living room decor,engagement gift,guest bedroom decor",wifi is on the house,sign,wifi sign,wifi password sign,wifi guest sign,house warming gift,addelli,farmhouse decor,newlywed gift,wedding gift,living room decor,engagement gift,guest bedroom decor
Personalised 3D Wooden WIFI Password Sign: Home or Business Signage,https://www.etsy.com/listing/1647065902/personalised-3d-wooden-wifi-password,TheWoodGroveDesign,https://www.etsy.com/shop/TheWoodGroveDesign,13.64,0,0,0,9,2,25 Mo.,12,0,287,Home & Living,69,0,3.14,29013,"wifi code,wifi password,wifi passcode,wifi sign,wifi plaque,personalised sign,housewarming gift,home plaque,house sign,office sign,company wifi sign,company wifi code,password sign",wifi code,wifi password,wifi passcode,wifi sign,wifi plaque,personalised sign,housewarming gift,home plaque,house sign,office sign,company wifi sign,company wifi code,password sign
"Wifi Password Sign Template, Editable Wifi Sign for Guest Room, Printable Wifi Sign for Guests, House Warming Gift, Wifi Network Rental Sign",https://www.etsy.com/listing/1017418565/wifi-password-sign-template-editable,PrintableMoment,https://www.etsy.com/shop/PrintableMoment,5.99,0,0,0,0,0,60 Mo.,5,0,116,Home & Living,129,0,0.0,89089,"instant download,editable template,wifi sign,guest room sign,questroom sign,wifi password sign,house warming gift,editable wifi sign,printable wifi sign,personalized wifi,house rental sign,air bnb sign,wifi network sign",instant download,editable template,wifi sign,guest room sign,questroom sign,wifi password sign,house warming gift,editable wifi sign,printable wifi sign,personalized wifi,house rental sign,air bnb sign,wifi network sign
Wood Wifi Sign | Wifi Password Sign | Home Sign | Home Office Sign | Wifi is on the House,https://www.etsy.com/listing/1330293871/wood-wifi-sign-wifi-password-sign-home,TinyCactusLLC,https://www.etsy.com/shop/TinyCactusLLC,17.00,0,0,0,0,0,43 Mo.,5,0,65,Weddings,63,0,0.0,11970,"dry erase sign,wifi,free wifi,home decor,home office sign,office sign,wifi password,house warming gift,network password",dry erase sign,wifi,free wifi,home decor,home office sign,office sign,wifi password,house warming gift,network password,--,--,--,--
Custom WiFi QR Code Sign | Engraved Pine Wood Password Plaque | Scan for Wi-Fi Guest Network Decor,https://www.etsy.com/listing/4448042181/custom-wifi-qr-code-sign-engraved-pine,atwoodlv,https://www.etsy.com/shop/atwoodlv,25.58,0,0,0,0,0,5 Mo.,3,0,86,Home & Living,56,0,0.0,5014,"wifi qr code sign,guest wifi sign,custom wifi plaque,airbnb wifi sign,wooden wifi decor,scan for wifi sign,pine wood sign,wifi password sign,housewarming gift,minimal home decor,engraved wood sign,smart home decor,custom qr code",wifi qr code sign,guest wifi sign,custom wifi plaque,airbnb wifi sign,wooden wifi decor,scan for wifi sign,pine wood sign,wifi password sign,housewarming gift,minimal home decor,engraved wood sign,smart home decor,custom qr code
WiFi Sign QR Code Sign Personalized WiFi Password Sign with QR Modern Acrylic WiFi Sign for Home Airbnb Sign Office Guest Room Sign Business,https://www.etsy.com/listing/4295732783/wifi-sign-qr-code-sign-personalized-wifi,nidageedesign,https://www.etsy.com/shop/nidageedesign,22.99,0,0,0,7,2,8 Mo.,134,0,2538,Home & Living,21,78,0.28,1904,"wifi sign,wifi password,wifi qr code sign,wifi password sign,acrylic wifi sign,airbnb decor,guest room sign,custom wifi sign,wifi airbnb sign,housewarming gift,qr code sign,guest wifi",wifi sign,wifi password,wifi qr code sign,wifi password sign,acrylic wifi sign,airbnb decor,guest room sign,custom wifi sign,wifi airbnb sign,housewarming gift,qr code sign,guest wifi,--
Personalized Acrylic WiFi Sign: Choice of Colors & Shapes,https://www.etsy.com/listing/1247029942/personalized-acrylic-wifi-sign-choice-of,ChlojoCreates,https://www.etsy.com/shop/ChlojoCreates,16.35,0,0,0,16,4,43 Mo.,13,0,293,Home & Living,57,0,5.46,663,"wifi sign,custom wifi sign,wifi password sign,home wifi sign,guest wifi sign,personalised sign,hand painted sign,network sign,internet sign,airbnb wifi sign,wifi decor,housewarming gift,wifi name sign",wifi sign,custom wifi sign,wifi password sign,home wifi sign,guest wifi sign,personalised sign,hand painted sign,network sign,internet sign,airbnb wifi sign,wifi decor,housewarming gift,wifi name sign
3D Wi-Fi Password Sign: Modern Guest Network Display,https://www.etsy.com/listing/4369125677/3d-wi-fi-password-sign-modern-guest,PrecisionWoodcraft4U,https://www.etsy.com/shop/PrecisionWoodcraft4U,15.00,0,0,0,0,0,1 Mo.,0,0,0,Home & Living,3,0,0.0,0,"wifi password sign,wifi login sign,wifi home sign,guest room wifi,wifi info sign,airbnb wifi sign,router password sign,wall art,wall decor,home decor,wifi sign,housewarming gift,office decor",wifi password sign,wifi login sign,wifi home sign,guest room wifi,wifi info sign,airbnb wifi sign,router password sign,wall art,wall decor,home decor,wifi sign,housewarming gift,office decor
Wifi Sign | Wifi Password Sign | Home Sign | Home Office Sign | Wifi is on the House,https://www.etsy.com/listing/1316319696/wifi-sign-wifi-password-sign-home-sign,TinyCactusLLC,https://www.etsy.com/shop/TinyCactusLLC,19.00,0,0,0,13,3,43 Mo.,28,0,560,Weddings,63,0,2.32,11970,"dry erase sign,wifi,free wifi,home decor,home office sign,office sign,wifi password,house warming gift,network password",dry erase sign,wifi,free wifi,home decor,home office sign,office sign,wifi password,house warming gift,network password,--,--,--,--
"Custom Wooden WiFi Sign for Home or Motels, Personalized Engraved WiFi Network Name and Password, Rustic Decor, Handmade WiFi Signs, Airbnb",https://www.etsy.com/listing/1545520320/custom-wooden-wifi-sign-for-home-or,yawoodcrafts,https://www.etsy.com/shop/yawoodcrafts,14.99,0,0,0,9,6,32 Mo.,25,0,710,Home & Living,42,0,1.27,124,"personalized gift,qr code sign,living room decor,wooden sign,wifi password sign,wooden wifi plaque,rustic home decor,motel room essential,housewarming gift,airbnb welcome sign,wifi access sign,homeoffice accessory,handmade wood art",personalized gift,qr code sign,living room decor,wooden sign,wifi password sign,wooden wifi plaque,rustic home decor,motel room essential,housewarming gift,airbnb welcome sign,wifi access sign,homeoffice accessory,handmade wood art
WiFi Password Sign Wooden - “WiFi is on the House” Engraved Sign with Stand - Personalised Network & Password - UK Made Home Decor,https://www.etsy.com/listing/4488579990/wifi-password-sign-wooden-wifi-is-on-the,MyCutify,https://www.etsy.com/shop/MyCutify,16.62,0,0,0,0,0,1 Mo.,3,0,46,Home & Living,49,0,0.0,11605,"wifi password sign,wooden wifi sign,personalised wifi,wifi is on house,airbnb wifi sign,guest wifi sign,housewarming gift,wooden wifi plaque,tabletop wifi sign,freestanding sign,custom wifi sign,uk made wifi sign,modern wood sign",wifi password sign,wooden wifi sign,personalised wifi,wifi is on house,airbnb wifi sign,guest wifi sign,housewarming gift,wooden wifi plaque,tabletop wifi sign,freestanding sign,custom wifi sign,uk made wifi sign,modern wood sign
Wifi Password sign cross stitch Custom Wifi sign embroidery Personalization home decor Welcome sigh embroidery Wi-Fi password xstitch,https://www.etsy.com/listing/1031754545/wifi-password-sign-cross-stitch-custom,XCrossStitchPatternX,https://www.etsy.com/shop/XCrossStitchPatternX,6.54,0,0,0,36,5,59 Mo.,221,0,1116,Craft Supplies & Tools,67,0,3.23,71312,"modern cross stitch,custom cross stitch,wifi password sign,personalization,welcome sigh,home decor diy,wi-fi password,office decor,kitchen embroidery,housewarming gift,wifi sweet wifi,wifi cross stitch,wifi sign embroidery",modern cross stitch,custom cross stitch,wifi password sign,personalization,welcome sigh,home decor diy,wi-fi password,office decor,kitchen embroidery,housewarming gift,wifi sweet wifi,wifi cross stitch,wifi sign embroidery
Handmade Wifi Password Chalkboard /Chalkpaint/Vinyl/Home/House warming/WiFi Code,https://www.etsy.com/listing/543926142/handmade-wifi-password-chalkboard,JustinWoodNI,https://www.etsy.com/shop/JustinWoodNI,25.39,0,0,0,5,1,104 Mo.,46,0,928,Home & Living,111,0,0.54,3865,"wifi password,wifi board,home decor,wall display,chalkboard,wifi code,wifi,housewarming gift,wall decor,new home gift,moving house gift,wifi chalk board,wifi password sign",wifi password,wifi board,home decor,wall display,chalkboard,wifi code,wifi,housewarming gift,wall decor,new home gift,moving house gift,wifi chalk board,wifi password sign
Wi-fi info sign for home or business password and network,https://www.etsy.com/listing/1580463614/wi-fi-info-sign-for-home-or-business,TinyNJGreenhouse,https://www.etsy.com/shop/TinyNJGreenhouse,25.00,0,0,0,0,0,31 Mo.,0,0,10,Home & Living,46,0,0.0,307,"sign,office,home,password,wifi,internet,gift,present,men,housewarming,house,wall,holiday",sign,office,home,password,wifi,internet,gift,present,men,housewarming,house,wall,holiday
Wifi Password Sign SVG | Wifi | SVG | Glowforge Ready | Glowforge SVG | Welcome | Welcome Wifi Password | Wifi Password | Welcome sign file,https://www.etsy.com/listing/1187123649/wifi-password-sign-svg-wifi-svg,NyxDesignsShop,https://www.etsy.com/shop/NyxDesignsShop,2.50,0,0,0,3,1,51 Mo.,3,0,12,Craft Supplies & Tools,52,0,25.0,380,"wifi password,svg,wifi,house gift,glowforge,glowforge svg,glowforge wifi sign,welcome,password,svg file,glowforge ready,housewarming,housewarming gift",wifi password,svg,wifi,house gift,glowforge,glowforge svg,glowforge wifi sign,welcome,password,svg file,glowforge ready,housewarming,housewarming gift
Housewarming Gift First Home BOX ONLY - Home Sweet Home - New Home Gift - Closing Gift - New House  - Moving Gift - New Neighbor Gift,https://www.etsy.com/listing/646929883/housewarming-gift-first-home-box-only,WhiteConfettiBox,https://www.etsy.com/shop/WhiteConfettiBox,14.00,0,0,0,17,3,92 Mo.,50,0,2352,Paper & Party Supplies,115,0,0.72,249500,"new home,new house,housewarming,new home gift,housewarming gift,new house gift,first home gift,congrats new home,new neighbor,new neighbor gift,house warming,home sweet home,wifi password sign",new home,new house,housewarming,new home gift,housewarming gift,new house gift,first home gift,congrats new home,new neighbor,new neighbor gift,house warming,home sweet home,wifi password sign
