"Keywords","Average Searches","Average Clicks","CTR","Competition","KD","Tag Occurrences","Character Count","Google Searches"
"college graduation gift for him",207,201,97,8749,"81","0","31",0
"unique christmas gift for him",201,200,100,46863,"100","0","29","N/A"
"60th birthday gift for him",108,101,94,4429,"81","0","26",170
"wedding anniversary gift for him",106,98,92,89701,"100","0","32",880
"12th anniversary gift for him",106,101,95,418,"30","0","29",390
"20th anniversary gift for him",105,98,93,1320,"55","0","29",480
"gift for him boyfriend birthday",105,100,95,76215,"100","0","31","N/A"
"gift for him 50th birthday",98,97,99,0,"","0","26","N/A"
"new relationship gift for him",98,93,95,301,"24","0","29",30
"anniversary gift for him gaming",85,0,0,797,"49","0","31","N/A"
"valentines gift for him basket",85,56,66,1190,"57","0","30","N/A"
"birthday gift for him husband",78,8,10,78312,"100","0","29",0
"personalized gift for him knife",61,80,131,8077,"100","0","31",0
"third anniversary gift for him",54,77,143,788,"58","0","30","N/A"
"anniversary gift for him knife",46,39,85,0,"","0","30","N/A"
"fathers day gift for him",44,64,145,220395,"100","0","24","N/A"
"birthday gift for him knife",44,56,127,0,"","0","27","N/A"
"3rd anniversary gift for him",28,33,118,2600,"98","0","28",390
"10th anniversary gift for him",26,27,104,2585,"100","0","29",260
"tea cup gift for him",22,32,145,0,"","0","20",0
"40th birthday gift for him",22,2,9,7117,"100","0","26",1000
"10 year anniversary gift for him",1735,1733,100,3472,"15","0","32",5400
"1 year anniversary gift for him",1522,1574,103,6549,"32","0","31",6600
"5 year anniversary gift for him",1061,1086,102,4131,"30","0","31",2900
"anniversary gift for him 1 year",898,886,99,6443,"43","0","31",6600
"15 year anniversary gift for him",881,869,99,1253,"8","0","32",1000
"12 year anniversary gift for him",879,875,100,892,"1","0","32",1000
"9 year anniversary gift for him",555,549,99,2272,"31","0","31",480
"13 year anniversary gift for him",548,543,99,1300,"19","0","32",320
"8 year anniversary gift for him",450,403,90,2997,"41","0","31",720
"2 year anniversary gift for him",410,464,113,4361,"51","0","31",1600
"anniversary gift for him 2 year",296,287,97,4497,"59","0","31",0
"20 year anniversary gift for him",294,286,97,1212,"31","0","32",390
"14 yr anniversary gift for him",294,286,97,56,"1","0","30",0
"4 year anniversary gift for him",232,222,96,2135,"48","0","31",1000
"high school graduation gift for him",205,193,94,4638,"68","0","35",0
"first wedding anniversary gift for him",201,192,96,6361,"75","0","38",170
"11 year anniversary gift for him",195,208,107,2623,"56","0","32",390
"naughty valentines day gift for him",193,191,99,2935,"59","0","35","N/A"
"anniversary gift for him and her",151,15,10,0,"","0","32","N/A"
"7 year anniversary gift for him",137,98,72,1958,"58","0","31",880
"1st wedding anniversary gift for him",116,115,99,4272,"78","0","36",170
"valentines day gift for him different",100,99,99,0,"","0","37","N/A"
"graduation gift for him high school",94,93,99,4208,"83","0","35",0
"bronze 19th anniversary gift for him",87,0,0,208,"19","0","36","N/A"
"anniversary gift for him match pajamas",87,0,0,0,"","0","38","N/A"
"6 year anniversary gift for him",53,52,98,2324,"82","0","31",720
"third anniversary gift for him dark",43,63,147,0,"","0","35","N/A"
"3 year anniversary gift for him",31,3,10,3516,"100","0","31",1600
"christmas gift for him book holder",26,0,0,0,"","0","34","N/A"
"1 year wedding anniversary gift for him",98,93,95,3908,"80","0","39",720
"christmas gift for him practical and useful",95,94,99,0,"","0","43","N/A"
"30 year wedding anniversary gift for him",93,92,99,445,"34","0","40","N/A"
"30th birthday gift for him golf theme",32,26,81,12,"1","0","37","N/A"
"valentines for him",421,483,115,139343,"100","1","18",3600
"keychain for him",99,95,96,40591,"100","1","16","N/A"
"birthday for him",34,40,118,573238,"100","3","16",480
"christmas for him",3,0,0,505006,"100","1","17","N/A"
"gifts for him",0,0,0,2175566,"","17","13",27100
"hygge for him",0,0,0,1221,"","1","13","N/A"
"gift basket for him",7,1,14,8320,"100","3","19",9900
"music gift for him",3,0,0,64310,"100","3","18","N/A"
"spa gift for him",3,0,0,6611,"100","3","16","N/A"
"gift idea for him",3,0,0,225830,"100","1","17","N/A"
"retro gift for him",2,0,0,134499,"100","1","18","N/A"
"gift set for him",1,0,0,71542,"100","1","16","N/A"
"eid gift for him",1,0,0,1135,"100","1","16","N/A"
"gift for him hunting",1,0,0,21592,"100","1","20","N/A"
"cozy gift for him",0,0,0,65790,"","3","17","N/A"
"work gift for him",0,0,0,26632,"","2","17","N/A"
"gift wrap for him",0,0,0,29799,"","1","17","N/A"
"gym gift for him",0,0,0,16353,"","1","16","N/A"
"grief gift for him",0,0,0,2509,"","1","18","N/A"
"xmas gift for him",0,0,0,68966,"","1","17","N/A"
"holiday gift for him",0,0,0,157481,"","1","20","N/A"
"trendy gift for him",0,0,0,103550,"","1","19","N/A"
"gag gift for him",0,0,0,32886,"","1","16","N/A"
"winter gift for him",0,0,0,49716,"","1","19","N/A"
"unique gifts for him",1841,1774,96,338425,"100","1","20",1300
"funny gifts for him",248,315,127,443519,"100","1","19","N/A"
"thank you for him",1,0,0,21462,"100","1","17","N/A"
"for him or her",0,0,0,1331304,"","3","14","N/A"
"birthday gift him",0,0,0,547122,"","3","17","N/A"
"sport gifts for him",0,0,0,23969,"","1","19","N/A"
"for growing",0,0,0,0,"","1","11","N/A"
"gift for mom",8908,10920,123,3484179,"100","1","12",110000
"gift for men",4294,4655,108,8800304,"100","3","12",14800
"gift for dad",3593,4734,132,1560860,"100","14","12",110000
"gift for husband",1119,1176,105,499074,"100","18","16",14800
"gift for friend",762,789,104,1075325,"100","1","15",1900
"gift for boss",468,582,124,146023,"100","1","13",6600
"gift for coworker",325,429,132,354873,"100","3","17",12100
"gift for grandpa",306,297,97,227503,"100","1","16",14800
"gift for teacher",298,251,84,1486040,"100","3","16",12100
"gift for daughter",259,273,105,476366,"100","1","17",5400
"gift for fisherman",214,221,103,74271,"100","1","18",2400
"gift for student",27,39,144,503604,"100","3","16","N/A"
"gift for coach",7,1,14,189480,"100","1","14",6600
"gift for her",0,0,0,5409638,"","15","12",33100
"gift for boyfriend",0,0,0,371044,"","10","18",33100
"gift for father",4,0,0,1085908,"100","7","15",110000
"gift for son",0,0,0,243113,"","5","12",1900
"gift for manager",3,0,0,32250,"100","3","16",390
"gift for women",0,0,0,10570501,"","3","14",90500
"gift for workout",0,0,0,109928,"","1","16","N/A"
"gift for colleague",1,0,0,38947,"100","1","18","N/A"
"gift for you",0,0,0,1153706,"","1","12","N/A"
"gift for spouse",0,0,0,23187,"","1","15","N/A"
"gift for broher",0,0,0,0,"","1","15","N/A"
"gift",66326,83911,127,33152946,"100","1","4",450000
"gift box for men",457,571,125,59684,"100","10","16",2900
"gift box for dad",131,63,48,18893,"100","2","16","N/A"
"unique gift for men",102,98,96,630553,"100","1","19",590
"custom gift for dad",5,1,20,403599,"100","1","19",590
"office gift for men",3,0,0,192021,"100","2","19","N/A"
"travel gift for men",3,0,0,183390,"100","1","19","N/A"
"gift set for men",2,0,0,123224,"100","3","16","N/A"
"gift for black man",2,0,0,1663638,"100","1","18","N/A"
"fitness gift for her",1,0,0,47952,"100","1","20","N/A"
"gift wrap for her",1,0,0,124793,"100","1","17","N/A"
"gift basket for dad",1,0,0,4759,"100","1","19",880
"gift idea for her",1,0,0,449829,"100","1","17","N/A"
"gift wrap for dad",0,0,0,17342,"","1","17","N/A"
"gift for dad custom",0,0,0,335900,"","1","19","N/A"
"eid gift for her",0,0,0,3589,"","1","16","N/A"
"cozy gift for dad",0,0,0,17180,"","1","17","N/A"
"gift for men ideas",0,0,0,533833,"","1","18","N/A"
"gifts for her",20649,22438,109,5405483,"100","8","13",33100
"gifts for dad",9844,12231,124,1560627,"100","8","13",110000
"gifts for friends",8412,9162,109,593782,"92","1","17",12100
"gifts for men",7342,9466,129,8809832,"100","5","13",135000
"gifts for boyfriend",6171,6672,108,371044,"89","1","19",33100
"gifts for husband",2923,2874,98,497908,"100","2","17",14800
"gifts for son",788,782,99,244325,"100","1","13",1900
"crafts for adults",493,500,101,209985,"100","1","17",6600
"kits for boys",1,0,0,30370,"100","1","13","N/A"
"gifts for pickleball",2,0,0,59473,"100","1","20","N/A"
"handmade for dad",0,0,0,50252,"","1","16","N/A"
"gifts for kids",0,0,0,6276268,"","1","14",0
"selfcare for men",1,0,0,0,"","1","16",1000
"gif for man",0,0,0,12211,"","1","11","N/A"
"care package for her",853,819,96,13476,"60","1","20",140
"diy kit for kids",12,9,75,144581,"100","1","16","N/A"
"care package for men",8,1,13,4263,"100","3","20",880
"birthday box for men",0,0,0,16862,"","3","20","N/A"
"care package for dad",0,0,0,1317,"","1","20","N/A"
"personalized gift",63547,67269,106,5573446,"97","5","17",110000
"wedding gift",21686,20987,97,2719345,"100","2","12",33100
"anniversary gift",15665,16034,102,1692772,"100","12","16",49500
"gift box",7363,10074,137,704588,"99","10","8",60500
"graduation gift",7148,7257,102,780587,"100","6","15",90500
"custom gift",6430,6294,98,5827008,"100","1","11",49500
"christmas gift",6102,6792,111,7614738,"100","4","14",90500
"boyfriend gift",4506,5164,115,371080,"96","5","14",9900
"barware gift",3272,2299,70,2219928,"100","1","12",110
"grandpa gift",3046,3039,100,227552,"94","3","12",14800
"gift basket",2708,3124,115,215045,"95","2","11",90500
"retirement gift",2405,2450,102,217374,"98","1","15",33100
"groomsmen gift",2258,2421,107,136677,"89","4","14",27100
"dad gift",2234,2372,106,1561779,"100","2","8",110000
"funny gift",1708,1901,111,4477547,"100","2","10",12100
"valentines gift",1413,2010,142,1227354,"100","1","15",27100
"gag gift",1328,1467,110,211147,"100","1","8",18100
"gift ideas",1269,1361,107,2690729,"100","1","10",60500
"gift wrap",974,1143,117,678518,"100","6","9",14800
"corporate gift",872,528,61,54980,"90","3","14",6600
"gift set",865,1123,130,1719778,"100","1","8",22200
"husband gift",598,547,91,498668,"100","6","12",2400
"coworker gift",581,492,85,355309,"100","3","13",14800
"men gift",498,554,111,8842529,"100","1","8",22200
"papa gift",403,398,99,91732,"100","1","9",880
"appreciation gift",214,171,80,731390,"100","8","17",480
"business gift",224,108,48,178904,"100","1","13",880
"relaxation gift",158,228,144,117123,"100","2","15","N/A"
"office gift",114,106,93,1904984,"100","2","11",2900
"gym gift",108,28,26,162134,"100","1","8","N/A"
"romantic gift",111,107,96,254327,"100","1","13",1600
"condolences gift",67,88,131,21576,"100","1","16","N/A"
"gift bundle",88,42,48,309623,"100","1","11","N/A"
"birthday gift",0,0,0,6286682,"","12","13",49500
"employee gift",7,1,14,72555,"100","5","13","N/A"
"unique gift",0,0,0,2960562,"","4","11",40500
"hygge gift",3,0,0,22508,"100","4","10","N/A"
"mens gift",0,0,0,8844048,"","3","9",33100
"thoughtful gift",5,1,20,55723,"100","3","15","N/A"
"promotion gift",0,0,0,41798,"","2","14",320
"vikings gift",0,0,0,34092,"","2","12","N/A"
"personalize gift",4,0,0,5553333,"100","2","16","N/A"
"meaningful gift",3,1,33,55483,"100","2","15","N/A"
"wkd gift",0,0,0,0,"","1","8","N/A"
"bespoke gift",0,0,0,15130,"","1","12","N/A"
"deployment gift",5,1,20,10026,"100","1","15",40
"fitness gift",2,0,0,338512,"100","1","12",2400
"weightlifting gift",2,0,0,18978,"100","1","18","N/A"
"workout gift",1,0,0,113350,"100","1","12",2400
"veteran gift",8,7,88,102651,"100","1","12",1600
"americana gift",0,0,0,22144,"","1","14","N/A"
"special gift",1,0,0,274565,"100","1","12","N/A"
"fisherman gift",8,1,13,74265,"100","1","14","N/A"
"handcrafted gift",0,0,0,246481,"","1","16","N/A"
"cowboy gift",18,14,78,238031,"100","1","11","N/A"
"cowgirl gift",0,0,0,159208,"","1","12","N/A"
"party gift",3,0,0,6448746,"100","1","10","N/A"
"drummer gift",13,8,62,10798,"100","1","12","N/A"
"musician gift",20,26,130,89634,"100","1","13","N/A"
"damascus gift",0,0,0,14822,"","1","13","N/A"
"gift package",3,0,0,366238,"100","1","12","N/A"
"minimalist gift",0,0,0,1822525,"","1","15",720
"gift idea",3,0,0,2692818,"100","1","9","N/A"
"fungi gift",2,0,0,17226,"100","1","10","N/A"
"valentines day gift",15513,19105,123,976304,"90","1","19",5400
"30th birthday gift",1702,1650,97,57185,"76","1","18",4400
"thank you gift",1114,1214,109,451014,"100","15","14",9900
"dad birthday gift",992,977,98,489241,"100","1","17",8100
"birthday gift box",941,965,103,176500,"100","3","17",1900
"christmas gift wrap",754,964,128,217092,"100","2","19","N/A"
"gift wrapping paper",614,604,98,360754,"100","1","19",33100
"best man gift",593,735,124,401843,"100","2","13",3600
"christmas gift ideas",547,546,100,672238,"100","1","20",60500
"mens birthday gift",284,112,39,1551048,"100","7","18",6600
"cozy gift box",257,275,107,11954,"83","3","13",90
"custom gift box",228,270,118,142364,"100","1","15",1000
"hygge gift box",216,314,145,4939,"68","10","14","N/A"
"holiday gift box",213,211,99,75834,"100","1","16","N/A"
"holiday gift set",190,188,99,148818,"100","2","16","N/A"
"men christmas gift",192,190,99,1940764,"100","1","18",5400
"corporate gift box",180,259,144,6268,"77","1","18",720
"birthday gift wrap",128,189,148,154294,"100","2","18","N/A"
"custom dad gift",130,189,145,383907,"100","1","15","N/A"
"mens gift box",104,99,95,57687,"100","8","13",2900
"holiday gift wrap",105,96,91,143081,"100","5","17","N/A"
"cash gift holder",103,98,95,9760,"99","1","16","N/A"
"luxury gift box",45,58,129,12893,"100","1","15",1300
"men gift box",32,45,141,57556,"100","3","12","N/A"
"gift wrap paper",18,20,111,248154,"100","5","15","N/A"
"groomsman gift box",9,1,11,5962,"100","2","18",1000
"board game gift",14,10,71,42339,"100","1","15","N/A"
"wooden gift box",23,21,91,47037,"100","1","15",880
"fathers day gift",0,0,0,948759,"","29","16",1220000
"employee gift box",6,1,17,4897,"100","4","17",260
"dad gift idea",2,0,0,139258,"100","4","13","N/A"
"photo music gift",2,0,0,20419,"100","3","16","N/A"
"vintage gift wrap",3,0,0,59437,"100","3","17",170
"employee gift basket",4,0,0,2023,"100","3","20","N/A"
"mason jar gift",2,0,0,25247,"100","3","14","N/A"
"desk gift men",0,0,0,16875,"","2","13","N/A"
"boss gift men",1,0,0,38530,"100","2","13","N/A"
"unique dad gift",1,0,0,115652,"100","2","15","N/A"
"boyfriend gift idea",2,0,0,40621,"100","2","19",4400
"husband gift idea",0,0,0,54468,"","2","17","N/A"
"unique gift wrap",2,0,0,80752,"100","2","16",210
"mens spa gift",3,0,0,7463,"100","2","13",10
"men gift ideas",4,0,0,547810,"100","2","14","N/A"
"christmas men gift",0,0,0,1943970,"","2","18","N/A"
"gift from kids",3,0,0,164802,"100","2","14","N/A"
"tie organizer gift",0,0,0,0,"","1","18","N/A"
"dice gift wrap",0,0,0,621,"","1","14","N/A"
"dice game gift",0,0,0,25547,"","1","14","N/A"
"vegas gift wrap",0,0,0,241,"","1","15","N/A"
"gambling gift wrap",0,0,0,0,"","1","18","N/A"
"blue gift wrap",0,0,0,95087,"","1","14","N/A"
"epic gift wrap",0,0,0,0,"","1","14","N/A"
"warrior gift wrap",0,0,0,0,"","1","17","N/A"
"cool gift wrap",1,0,0,5285,"100","1","14","N/A"
"military gift idea",0,0,0,12336,"","1","18","N/A"
"fitness gift box",0,0,0,1639,"","1","16","N/A"
"workout gift set",0,0,0,1468,"","1","16","N/A"
"dad gift box",5,1,20,19055,"100","1","12","N/A"
"dad gift package",0,0,0,4626,"","1","16","N/A"
"father gift box",0,0,0,22253,"","1","15","N/A"
"dad gift 2025",0,0,0,8897,"","1","13","N/A"
"cash gift idea",7,0,0,9847,"100","1","14","N/A"
"wooden dad gift",0,0,0,17180,"","1","15","N/A"
"care package gift",6,5,83,36593,"100","1","17","N/A"
"birthday gift idea",1,0,0,603221,"100","1","18","N/A"
"thoughtful gift box",1,0,0,1932,"100","1","19","N/A"
"bereavement gift box",5,1,20,1859,"100","1","20",40
"baseball gift box",0,0,0,2589,"","1","17",110
"hat gift boxes",0,0,0,0,"","1","14","N/A"
"wooden gift card",0,0,0,21846,"","1","16","N/A"
"wooden money gift",0,0,0,0,"","1","17","N/A"
"custom wood gift",0,0,0,294673,"","1","16","N/A"
"patriotic gift set",0,0,0,8077,"","1","18","N/A"
"america 250 gift",1,0,0,7323,"100","1","16",10
"valentine box gift",1,0,0,48111,"100","1","18","N/A"
"husband gift box",0,0,0,10108,"","1","16","N/A"
"wilmington gift wrap",0,0,0,0,"","1","20","N/A"
"nc gift wrap",0,0,0,0,"","1","12","N/A"
"azalea festival gift",0,0,0,0,"","1","20","N/A"
"cape fear gift",0,0,0,0,"","1","14","N/A"
"custom design gift",0,0,0,333942,"","1","18","N/A"
"masculine gift wrap",1,0,0,794,"100","1","19","N/A"
"manly gift wrap",0,0,0,223,"","1","15","N/A"
"husband gift wrap",0,0,0,4263,"","1","17","N/A"
"matte gift wrap",0,0,0,5897,"","1","15","N/A"
"luxe gift wrap",0,0,0,1087,"","1","14","N/A"
"hunting gift wrap",0,0,0,2807,"","1","17","N/A"
"premium gift wrap",1,0,0,9016,"100","1","17","N/A"
"outdoor gift paper",0,0,0,0,"","1","18","N/A"
"cowboy gift wrap",1,0,0,6055,"100","1","16","N/A"
"gag gift humor",0,0,0,37549,"","1","14","N/A"
"funny gift wrap",0,0,0,28497,"","1","15","N/A"
"frisbee golf gift",0,0,0,3945,"","1","17","N/A"
"sporty gift wrap",0,0,0,0,"","1","16","N/A"
"retirement gift wrap",1,0,0,2792,"100","1","20","N/A"
"engraved gift box",3,0,0,30467,"100","1","17","N/A"
"retro gift wrap",1,0,0,22688,"100","1","15","N/A"
"pizza lover gift",1,0,0,10846,"100","1","16","N/A"
"toolbox gift dad",0,0,0,781,"","1","16","N/A"
"corporate gift men",1,0,0,6087,"100","1","18","N/A"
"birthday gift men",7,1,14,1560441,"100","1","17",22200
"office gift box",2,0,0,25275,"100","1","15",30
"stylish mens gift",0,0,0,112612,"","1","17","N/A"
"coworker gift men",0,0,0,57477,"","1","17","N/A"
"christmas gift set",0,0,0,379614,"","1","18","N/A"
"men gift set",2,0,0,122646,"100","1","12","N/A"
"hygge gift det",0,0,0,0,"","1","14","N/A"
"gift box blanket",2,0,0,5254,"100","1","16","N/A"
"boyfriend gift box",3,0,0,8368,"100","1","18","N/A"
"gift paper roll",1,0,0,56389,"100","1","15","N/A"
"hygge gift basket",4,0,0,2766,"100","1","17",210
"coworker gift box",5,1,20,8618,"100","1","17",10
"donkey lovers gift",0,0,0,0,"","1","18","N/A"
"sports lover gift",1,0,0,125610,"100","1","17","N/A"
"luxury gift baskets",3,0,0,1812,"100","1","19",1600
"luxury gift sets",0,0,0,16271,"","1","16","N/A"
"friend gift basket",0,0,0,10281,"","1","18","N/A"
"blanket gift basket",2,0,0,5325,"100","1","19",320
"tea retreat gift",0,0,0,0,"","1","16","N/A"
"comfort gift box",3,0,0,2976,"100","1","16","N/A"
"tea set gift",1,0,0,59016,"100","1","12","N/A"
"gift idea 2026",0,0,0,0,"","1","14","N/A"
"minimalist gift box",1,0,0,21810,"100","1","19","N/A"
"simple gift box",0,0,0,3972,"","1","15","N/A"
"elegant gift box",4,0,0,13103,"100","1","16","N/A"
"modern gift set",0,0,0,58941,"","1","15","N/A"
"sleek gift box",0,0,0,280,"","1","14","N/A"
"understated gift box",0,0,0,0,"","1","20","N/A"
"just because gift",3,0,0,18508,"100","1","17",480
"cute gift wrap",3,0,0,58771,"100","1","14","N/A"
"practical men gift",0,0,0,0,"","1","18","N/A"
"mens gift set",3,0,0,123532,"100","1","13","N/A"
"everyday gift men",0,0,0,0,"","1","17","N/A"
"whiskey gift set",5,1,20,14415,"100","1","16",1900
"leather gift set",0,0,0,17148,"","1","16","N/A"
"elegant xmas gift",0,0,0,6048,"","1","17","N/A"
"holiday season gift",0,0,0,233002,"","1","19","N/A"
"self care gift box",1188,1266,107,17430,"58","4","18",480
"thinking of you gift",492,531,108,36383,"93","1","20",1600
"new dad gift basket",8,1,13,0,"","3","19",140
"dad gift from son",6,1,17,31270,"100","1","17",1900
"son to father gift",2,0,0,78934,"100","3","18","N/A"
"fourth of july gift",2,0,0,45438,"100","1","19","N/A"
"thank you gift men",2,0,0,39344,"100","1","18",880
"dad gift card holder",1,0,0,3594,"100","1","20","N/A"
"stag print gift wrap",0,0,0,0,"","1","20","N/A"
"fun xmas gift wrap",0,0,0,1587,"","1","18","N/A"
"disc golf dad gift",0,0,0,1723,"","1","18","N/A"
"rock music gift wrap",0,0,0,0,"","1","20","N/A"
"custom dad gift box",0,0,0,0,"","1","19","N/A"
"christmas",41528,60366,145,12791009,"100","1","9",1000000
"custom",30642,39035,127,8806661,"100","3","6",110000
"personalized",28019,30066,107,6968219,"100","4","12",40500
"groomsmen gifts",20458,24306,119,136733,"41","1","15",27100
"gifts",17680,17964,102,33137693,"100","4","5",450000
"personalized gifts",17099,17564,103,5572188,"100","2","18",110000
"engagement gifts",15810,16205,102,678387,"82","1","16",33100
"digital download",15593,18870,121,8592990,"100","1","16",2900
"stocking stuffers",12713,13648,107,536732,"81","1","17",74000
"mothers day",11417,11685,102,2459669,"100","1","11",2240000
"christmas gifts",10722,12559,117,7592884,"100","1","15",90500
"soap",10094,12181,121,324674,"75","1","4",135000
"fathers day",9819,9215,94,1190500,"100","10","11",1830000
"canva template",9312,9634,103,1135712,"100","1","14",22200
"birthday gifts",9115,10060,110,6286807,"100","3","14",49500
"wrapping paper",6788,8638,127,380245,"87","7","14",60500
"graduation gifts",6652,7192,108,782035,"100","1","16",49500
"magnet",6162,6992,113,388584,"90","1","6",110000
"mom gifts",6151,6215,101,3476656,"100","1","9",14800
"christmas decor",6085,6824,112,5137020,"100","1","15",135000
"stocking stuffer",6068,6714,111,535836,"97","1","16","N/A"
"sunglasses",5809,7754,133,179377,"74","2","10",301000
"anniversary gifts",5781,5882,102,1692762,"100","1","17",49500
"pocket knife",5316,6789,128,31143,"38","2","12",0
"fountain pen",5172,6088,118,9765,"14","1","12",90500
"boyfriend gifts",5129,5368,105,370216,"93","1","15",9900
"fathers day gifts",4637,4558,98,967327,"100","1","17",1220000
"bachelorette party",4558,5940,130,599064,"100","1","18",33100
"pickleball",4433,5607,126,72679,"61","1","10",673000
"anniversary",4202,4336,103,2371616,"100","1","11",246000
"funny stickers",3778,3855,102,341526,"98","1","14",49500
"mens gifts",3796,3624,95,8839011,"100","1","10",33100
"couple gifts",3719,4203,113,747705,"100","1","12",9900
"laptop stickers",3578,3392,95,764379,"100","1","15",8100
"boo basket",3575,3962,111,16100,"33","1","10",74000
"party favors",3572,3967,111,1339244,"100","1","12",27100
"corporate gifts",3230,3535,109,54978,"62","2","15",6600
"whiskey glass",2914,3376,116,60625,"66","1","13",33100
"flask",2746,3800,138,59673,"67","2","5",74000
"custom gifts",2670,2962,111,5836808,"100","2","12",49500
"engraved",2641,2125,80,863900,"100","3","8",27100
"paris",2620,2970,113,154531,"89","1","5",450000
"boyfriend",2438,2580,106,416611,"100","2","9",74000
"custom napkins",2393,2526,106,40476,"61","1","14",9900
"cocktail napkins",2361,2371,100,54577,"68","1","16",8100
"custom cake topper",2276,2537,111,70941,"75","1","18",4400
"holiday decor",2143,2106,98,2269035,"100","3","13",8100
"leather notebook",2153,2621,122,28916,"56","1","16",5400
"care package",2035,2082,102,47244,"68","3","12",12100
"diy kit",1994,1883,94,528916,"100","1","7",2900
"travel gifts",1962,1900,97,1193130,"100","1","12",18100
"personalized napkins",1821,1888,104,39782,"67","1","20",2900
"money holder",1665,1783,107,51356,"74","1","12",1900
"independence day",1614,1781,110,522902,"100","1","16",301000
"self care box",1493,1681,113,17892,"54","6","13",720
"coastal cowgirl",1508,1442,96,36940,"69","1","15",8100
"father day",1369,1524,111,1197485,"100","1","10",1830000
"boyfriend birthday",1324,1663,126,133517,"100","3","18",590
"beer",1361,1558,114,355998,"100","2","4",368000
"grief care package",1341,1387,103,2638,"15","1","18",720
"custom fridge magnet",1286,1300,101,15069,"53","3","20",1300
"snacks",1258,1434,114,186379,"100","3","6",550000
"romantic gifts",1273,1310,103,255660,"100","1","14",1600
"patriotic decor",1197,1333,111,248035,"100","1","15",2900
"man cave decor",1194,1113,93,399637,"100","2","14",3600
"music fridge magnet",1123,1476,131,1670,"9","3","19",880
"white elephant",1119,1219,109,105706,"99","2","14",74000
"men gifts",1147,1195,104,8823156,"100","1","9",22200
"kids room decor",999,1008,101,1533664,"100","1","15",0
"first fathers day",914,949,104,47165,"86","3","17",1600
"self care gifts",942,854,91,178978,"100","2","15",4400
"groomsman proposal",881,899,102,11972,"57","2","18",1900
"personalized lighter",872,893,102,3201,"28","1","20",2400
"funny christmas",892,1170,131,1436029,"100","1","15",4400
