"Keywords","Average Searches","Average Clicks","CTR","Competition","KD","Tag Occurrences","Character Count","Google Searches"
"hydroflask sticker",1,0,0,47283,"100","1","18","N/A"
"home body",10,13,130,83447,"100","1","9","N/A"
"cute floral tumbler",1,0,0,16217,"100","1","19","N/A"
"flowers tumbler",2,0,0,184990,"100","1","15",170
"plants lovers",0,0,0,50153,"","1","13","N/A"
"seamless tumbler",1,0,0,142019,"100","1","16","N/A"
"mystical tee",0,0,0,35602,"","1","12","N/A"
"occult fashion",0,0,0,9057,"","1","14","N/A"
"unique graphic",0,0,0,320184,"","1","14","N/A"
"witchy vibes",7,1,14,64228,"100","1","12",720
"modern witch",1,0,0,11031,"100","1","12","N/A"
"indoor plants tshirt",0,0,0,2322,"","1","20","N/A"
"gardener present",0,0,0,22257,"","1","16","N/A"
"gardening t shirt",7,1,14,45614,"100","1","17",110
"oversized tee",17,6,35,249793,"100","1","13",8100
"oversized t shirt",23,23,100,241370,"100","1","17",40500
"green thumb",3,0,0,13688,"100","1","11","N/A"
"diy ideas",0,0,0,94488,"","1","9","N/A"
"floral svg cut files",0,0,0,49406,"","1","20","N/A"
"weatherproof sticker",2,0,0,47406,"100","1","20",6600
"for watering can",0,0,0,10833,"","1","16","N/A"
"typography",33,40,121,256692,"100","1","10",49500
"succulent sticker",1,0,0,6476,"100","1","17","N/A"
"illustrated",0,0,0,157206,"","1","11","N/A"
"greenguard certified",0,0,0,51,"","1","20","N/A"
"eco friendly sticker",0,0,0,7343,"","1","20","N/A"
"sublimate",0,0,0,2906171,"","1","9","N/A"
"cat person gift",2,0,0,11828,"100","1","15","N/A"
"gift for catlover",1,0,0,2783,"100","1","17","N/A"
"garden teeshirt",0,0,0,296,"","1","15","N/A"
"cat lovers shirts",1,0,0,55824,"100","1","17","N/A"
"cat lover tee",2,0,0,157733,"100","1","13","N/A"
"gift for cat owners",3,0,0,103163,"100","1","19","N/A"
"monstera leaf",3,0,0,27844,"100","1","13","N/A"
"watercolor design",2,0,0,296932,"100","1","17","N/A"
"monstera clipart",0,0,0,1720,"","1","16","N/A"
"fern clipart",1,0,0,1095,"100","1","12","N/A"
"hoya obovata",2,0,0,179,"98","1","12","N/A"
"dark botanical mug",0,0,0,523,"","1","18","N/A"
"botanical skull mug",0,0,0,0,"","1","19","N/A"
"succulent png",3,0,0,6119,"100","1","13",210
"nature inspired wear",0,0,0,13064,"","1","20","N/A"
"eco friendly gifts",7,1,14,362705,"100","1","18",1000
"cozy sweatshirt",6,1,17,534744,"100","1","15","N/A"
"gardener sweatshirt",0,0,0,22505,"","1","19","N/A"
"green fingers",0,0,0,6175,"","1","13","N/A"
"nature tee",6,1,17,250984,"100","1","10","N/A"
"nature lover sweater",0,0,0,18250,"","1","20","N/A"
"moon svg",7,1,14,21033,"100","1","8","N/A"
"stay wild moon child",4,0,0,2815,"100","1","20",0
"floral moon svg",1,0,0,2326,"100","1","15","N/A"
"crescent moon svg",2,0,0,3070,"100","1","17","N/A"
"funny gardening",1,0,0,41375,"100","1","15",170
"garden humor tee",0,0,0,1889,"","1","16","N/A"
"gardener gift tee",0,0,0,71974,"","1","17","N/A"
"vintage garden tee",0,0,0,20361,"","1","18","N/A"
"retro garden shirt",0,0,0,10161,"","1","18","N/A"
"garden mom shirt",1,0,0,25346,"100","1","16","N/A"
"flower quotes svg",0,0,0,9527,"","1","17","N/A"
"spring svg",33,22,67,43704,"100","1","10",170
"floral svg",21,18,86,127078,"100","1","10",5400
"gardener gift idea",0,0,0,56204,"","1","18","N/A"
"herb garden shirt",1,0,0,998,"100","1","17","N/A"
"iron on decal file",0,0,0,15084,"","1","18","N/A"
"funny spring svg",0,0,0,2692,"","1","16","N/A"
"plants svg",3,0,0,65297,"100","1","10","N/A"
"planter svg",1,0,0,1027,"100","1","11","N/A"
"spring svg file",0,0,0,39083,"","1","15","N/A"
"spring phrase svg",0,0,0,3545,"","1","17","N/A"
"garden quote dxf",0,0,0,0,"","1","16","N/A"
"indoor garden art",0,0,0,19235,"","1","17","N/A"
"green thumb decal",0,0,0,368,"","1","17","N/A"
"landscaping clothing",0,0,0,0,"","1","20","N/A"
"botany lover present",0,0,0,0,"","1","20","N/A"
"funny garden gift",0,0,0,34337,"","1","17","N/A"
"commercial use",12,12,100,622139,"100","1","14","N/A"
"6 bonus designs",0,0,0,0,"","1","15","N/A"
"tumbler wrap digital",3,0,0,596251,"100","1","20","N/A"
"garden tumbler wrap",0,0,0,4164,"","1","19","N/A"
"greenery tumbler png",0,0,0,341,"","1","20","N/A"
"20oz tumbler digital",0,0,0,573615,"","1","20","N/A"
"floral tumbler file",0,0,0,0,"","1","19","N/A"
"indoor plants shirt",0,0,0,3210,"","1","19","N/A"
"custom gardener",0,0,0,127886,"","1","15","N/A"
"hoarder of plants",0,0,0,0,"","1","17","N/A"
"funny gardening gift",2,0,0,26145,"100","1","20","N/A"
"faith mug",15,13,87,32537,"100","1","9",110
"grace mug",0,0,0,2812,"","1","9","N/A"
"saved by grace",5,1,20,18178,"100","1","14",3600
"cute faith mug",0,0,0,1169,"","1","14","N/A"
"cozy crewneck",2,0,0,249417,"100","1","13","N/A"
"leaf me alone shirt",1,0,0,169,"100","1","19","N/A"
"leave me alone shirt",3,0,0,2608,"100","1","20",390
"garderner shirt",0,0,0,89,"","1","15","N/A"
"garden gift women",0,0,0,94403,"","1","17","N/A"
"garden humor shirt",0,0,0,1919,"","1","18","N/A"
"bold graphic plants",0,0,0,0,"","1","19","N/A"
"monstera sticker",0,0,0,2668,"","1","16","N/A"
"plants over people",0,0,0,291,"","1","18","N/A"
"vinyls stickers",0,0,0,970944,"","1","15","N/A"
"hypoallergenic ears",0,0,0,37111,"","1","19","N/A"
"unisex earrings",5,1,20,503381,"100","1","15","N/A"
"monstera earrings",9,1,11,5581,"100","1","17",390
"autumn edition tee",0,0,0,0,"","1","18","N/A"
"funny fall shirt",1,0,0,267010,"100","1","16","N/A"
"cozy fall shirt",0,0,0,177070,"","1","15","N/A"
"fall graphic shirt",1,0,0,219295,"100","1","18","N/A"
"womens fall shirt",3,0,0,709858,"100","1","17","N/A"
"fall gift for her",25,21,84,238077,"100","1","17","N/A"
"top and tees",0,0,0,1111247,"","1","12","N/A"
"unisex adult tees",0,0,0,0,"","1","17","N/A"
"garden tshirt",8,1,13,84262,"100","1","13",320
"botanical lover",0,0,0,105434,"","1","15","N/A"
"funy garden shirt",0,0,0,0,"","1","17","N/A"
"plants lovers gift",0,0,0,41881,"","1","18","N/A"
"simple daily joy",0,0,0,116,"","1","16","N/A"
"ghosts shirt",2,0,0,213749,"100","1","12","N/A"
"plants graphic tee",1,0,0,34440,"100","1","18","N/A"
"plants lover tee",0,0,0,54971,"","1","16","N/A"
"gardener gift tees",0,0,0,53259,"","1","18","N/A"
"monstera mama",0,0,0,1044,"","1","13","N/A"
"monstera leaf retro",0,0,0,0,"","1","19","N/A"
"vintage monstera",0,0,0,1345,"","1","16","N/A"
"planting shirt",0,0,0,124428,"","1","14","N/A"
"gardening lover tees",0,0,0,0,"","1","20","N/A"
"farm life shirt",2,0,0,27804,"100","1","15",40
"hoeing easy shirt",0,0,0,0,"","1","17","N/A"
"hoe garden shirt",1,0,0,1799,"100","1","16","N/A"
"gardening graphic t",0,0,0,0,"","1","19","N/A"
"garden hoe shirt",3,0,0,1646,"100","1","16",20
"hoeing aint easy",0,0,0,1574,"","1","16","N/A"
"hoeing ain t easy",0,0,0,0,"","1","17","N/A"
"gardening tee funny",0,0,0,0,"","1","19","N/A"
"gothic botanical tee",0,0,0,0,"","1","20","N/A"
"witchy tarot shirt",0,0,0,9651,"","1","18","N/A"
"cozy botanical tee",0,0,0,0,"","1","18","N/A"
"occult witch shirt",1,0,0,6884,"100","1","18",0
"tarot card tshirt",3,0,0,21268,"100","1","17",0
"floral magic shirt",0,0,0,0,"","1","18","N/A"
"dark cottagecore tee",0,0,0,7935,"","1","20","N/A"
"skeleton garden tee",0,0,0,1154,"","1","19","N/A"
"herb and flower tee",0,0,0,0,"","1","19","N/A"
"skinny tumbler wrap",3,0,0,388915,"100","1","19",20
"20 oz tumbler design",3,0,0,539989,"100","1","20","N/A"
"seamless design",3,0,0,281452,"100","1","15",260
"floral tumbler wrap",10,5,50,100235,"100","1","19",10
"mothers day design",1,0,0,222677,"100","1","18",1300
"flower tumbler wrap",7,1,14,105235,"100","1","19",10
"customizable design",0,0,0,126519,"","1","19","N/A"
"succulents design",0,0,0,11222,"","1","17","N/A"
"houseplant lover mug",0,0,0,1406,"","1","20","N/A"
"indoor jungle tee",0,0,0,119,"","1","17","N/A"
"green aesthetic",1,0,0,145429,"100","1","15","N/A"
"cottagecore tee",9,6,67,96637,"100","1","15",0
"tropical leaves svg",4,0,0,3617,"100","1","19",110
"tropical svg",5,1,20,46493,"100","1","12",70
"monstera svg",1,0,0,2577,"100","1","12",140
"face line art",0,0,0,15058,"","1","13","N/A"
"line drawing woman",1,0,0,18831,"100","1","18","N/A"
"single line art",0,0,0,10065,"","1","15","N/A"
"beer can glass",8,1,13,47227,"100","1","14",480
"motivational svg",6,1,17,54358,"100","1","16",50
"hippie svg",2,0,0,12325,"100","1","10","N/A"
"gardening phone case",1,0,0,486,"100","1","20","N/A"
"stained glass case",4,1,25,22210,"100","1","18",30
"indoor garden cover",0,0,0,0,"","1","19","N/A"
"monstera leaf cases",0,0,0,0,"","1","19","N/A"
"cute botanical cover",0,0,0,0,"","1","20","N/A"
"nature aesthetic",0,0,0,105952,"","1","16","N/A"
"gardener mom present",0,0,0,0,"","1","20","N/A"
"gardening grandma",0,0,0,16108,"","1","17","N/A"
"gardener iphone case",0,0,0,0,"","1","20","N/A"
"double wall tumbler",3,0,0,12974,"100","1","19","N/A"
"insulated mug gift",0,0,0,54211,"","1","18","N/A"
"succulent tumbler",1,0,0,3362,"100","1","17",30
"green thumb mug",0,0,0,0,"","1","15","N/A"
"succulent gift mug",0,0,0,0,"","1","18","N/A"
"gardening mug",3,0,0,10447,"100","1","13","N/A"
"monstera mama tee",0,0,0,0,"","1","17","N/A"
"mama gift shirt",1,0,0,491811,"100","1","15",0
"nature tshirt",10,1,10,246007,"100","1","13",720
"monstera leaf shirt",0,0,0,991,"","1","19","N/A"
"botanical gifts",3,0,0,346624,"100","1","15","N/A"
