"Keywords","Average Searches","Average Clicks","CTR","Competition","KD","Tag Occurrences","Character Count","Google Searches"
"new home journal",3,0,0,4423,"100","1","16",30
"new home present",2,0,0,47903,"100","1","16","N/A"
"new home christmas",2,0,0,363348,"100","1","18","N/A"
"new home decoration",2,0,0,82580,"100","1","19","N/A"
"new home mug",2,0,0,100124,"100","1","12","N/A"
"new home checklist",4,0,0,2542,"100","1","18","N/A"
"new house candle",1,0,0,4848,"100","8","16",30
"new condo owner",1,0,0,0,"","3","15","N/A"
"new house present",1,0,0,5581,"100","2","17","N/A"
"new houseowner gift",0,0,0,0,"","2","19","N/A"
"new home owners",1,0,0,26360,"100","2","15","N/A"
"new home party",0,0,0,93725,"","1","14","N/A"
"new home glass",0,0,0,0,"","1","14","N/A"
"new place gift",0,0,0,4512,"","1","14","N/A"
"new home celebration",1,0,0,13657,"100","1","20","N/A"
"new house keys",0,0,0,2032,"","1","14","N/A"
"new how mug",0,0,0,822,"","1","11","N/A"
"new house mug",1,0,0,2258,"100","1","13",10
"new home 2023",0,0,0,0,"","1","13","N/A"
"hello new neighbors",0,0,0,608,"","1","19","N/A"
"new owner card",0,0,0,0,"","1","14","N/A"
"new house jewelry",0,0,0,0,"","1","17","N/A"
"new home reveal",0,0,0,26866,"","1","15","N/A"
"my new home",1,0,0,31003,"100","1","11","N/A"
"new home gift basket",288,262,91,6682,"68","1","20",590
"new home gift box",135,191,141,17193,"100","2","17",40
"new home gift idea",106,101,95,61801,"100","1","18",8100
"funny new home card",12,1,8,3938,"100","1","19",90
"gift for new home",9,2,22,788594,"100","4","17","N/A"
"new home owner gift",6,1,17,26446,"100","4","19","N/A"
"new home candle gift",3,0,0,0,"","4","20","N/A"
"congrats on new home",1,0,0,4547,"100","3","20","N/A"
"new house gift ideas",1,0,0,6379,"100","1","20","N/A"
"present for new home",0,0,0,47580,"","1","20","N/A"
"funny new house gift",0,0,0,8359,"","1","20","N/A"
"new house party fav",0,0,0,0,"","1","19","N/A"
"smells like new home",0,0,0,6515,"","1","20","N/A"
"new home owner mug",0,0,0,4084,"","1","18","N/A"
"new home gift uk",0,0,0,0,"","1","16","N/A"
"candle for new home",0,0,0,48613,"","1","19","N/A"
"personalized gift",63547,67269,106,5573446,"97","7","17",110000
"keychain",46937,61394,131,1034371,"67","1","8",135000
"home decor",41085,41787,102,24385803,"100","5","10",165000
"gift for her",26857,26267,98,5409638,"100","1","12",33100
"wedding gift",21686,20987,97,2719345,"100","2","12",33100
"digital",20420,27357,134,15954347,"100","1","7",90500
"digital download",15593,18870,121,8592990,"100","1","16",2900
"housewarming gift",13998,15756,113,1468837,"100","57","17",74000
"home improvement",12138,11906,98,547300,"83","1","16",165000
"engagement gift",10488,12127,116,679620,"91","2","15",33100
"canva template",9312,9634,103,1135712,"100","1","14",22200
"christmas ornament",8575,12005,140,2050300,"100","1","18",110000
"printable",8214,9065,110,6546736,"100","1","9",246000
"gift box",7363,10074,137,704588,"99","3","8",60500
"coffee mug",7410,8415,114,1469033,"100","1","10",60500
"key chain",7134,8350,117,153039,"67","1","9",33100
"thanksgiving",6936,9465,136,1214542,"100","1","12",823000
"christmas gift",6102,6792,111,7614738,"100","4","14",90500
"charcuterie board",5776,6561,114,84835,"58","2","17",450000
"picture frame",5153,5605,109,257236,"85","1","13",165000
"best friend gifts",4671,5602,120,431466,"98","1","17",9900
"guest book",4398,5073,115,59032,"56","1","10",8100
"best friend gift",4338,4492,104,430257,"100","1","16",1300
"budget spreadsheet",4194,4923,117,22571,"37","1","18",18100
"gift for couple",3974,4412,111,749045,"100","4","15",9900
"home decor gift",3928,4877,124,8722181,"100","2","15",1600
"leather keychain",3867,4559,118,47496,"54","1","16",8100
"custom ornament",3624,4627,128,819881,"100","3","15",14800
"custom pillow",3362,4138,123,74394,"67","2","13",12100
"custom cutting board",3193,3344,105,43661,"57","1","20",18100
"house warming gift",3005,3011,100,120829,"80","8","18",74000
"personalised gift",2992,3242,108,5573408,"100","1","17",2400
"realtor",3047,3749,123,124937,"81","1","7",3350000
"printable planner",2729,3067,112,589607,"100","3","17",1300
"housewarming gifts",2700,2588,96,1465993,"100","12","18",74000
"gift for grandparent",2602,2623,101,145893,"87","1","20",14800
"funny gifts",2591,2798,108,4491886,"100","2","11",12100
"personalized mug",2498,2557,102,436672,"100","1","16",2900
"gift baskets",2466,2844,115,217392,"97","3","12",90500
"couple gift",2433,3073,126,749490,"100","1","11",9900
"custom ornaments",2406,2922,121,803920,"100","1","16",14800
"stained glass art",2347,2947,126,227429,"99","1","17",9900
"client gifts",2212,2176,98,28667,"56","1","12","N/A"
"holiday decor",2143,2106,98,2269035,"100","1","13",8100
"house number sign",2042,1970,96,21377,"51","1","17",12100
"google sheets",2018,2213,110,48309,"69","1","13",4090000
"gift for wife",1931,2232,116,694866,"100","1","13",22200
"housewarming",1872,2018,108,2379852,"100","3","12",9900
"funny gift",1708,1901,111,4477547,"100","2","10",12100
"home organization",1749,1842,105,384540,"100","2","17",6600
"custom doormat",1613,1838,114,38080,"69","2","14",6600
"personalized pillow",1583,1614,102,56223,"78","2","19",4400
"custom notebook",1636,1865,114,87976,"87","1","15",9900
"personalized notepad",1632,1643,101,30582,"64","1","20",4400
"house warming",1554,1770,114,133381,"97","1","13",9900
"spiral notebook",1450,1508,104,113592,"95","1","15",33100
"valentines gift",1413,2010,142,1227354,"100","1","15",27100
"expense tracker",1417,1429,101,34739,"69","1","15",5400
"cleaning checklist",1438,1592,111,16434,"53","1","18",4400
"realtor closing gift",1284,1444,112,36611,"73","13","20",880
"key ring",1301,1497,115,89045,"92","1","8",22200
"christmas candles",1163,1150,99,207464,"100","1","17",14800
"download",1133,1220,108,10243975,"100","1","8",823000
"thank you gift",1114,1214,109,451014,"100","3","14",9900
"custom candle",1078,1249,116,95857,"97","1","13",5400
"realtor gift",1000,1004,100,78252,"95","15","12",2900
"unique home decor",1012,1177,116,1338032,"100","1","17",2400
"keyring",1027,697,68,87738,"97","1","7",8100
"funny candles",945,1053,111,129529,"100","2","13",1900
"ceramic coffee mug",986,864,88,867645,"100","1","18",27100
"wedding shower gift",992,1072,108,378358,"100","1","19",60500
"first home ornament",903,951,105,278637,"100","2","19",1000
"fall home decor",878,973,111,986281,"100","1","15",4400
"hostess gift",879,840,96,239134,"100","1","12",8100
"gift for friend",762,789,104,1075325,"100","2","15",1900
"soy candles",802,1054,131,398120,"100","2","11",22200
"personalized candle",801,914,114,88817,"100","2","19",2400
"gift for brother",774,910,118,149069,"100","1","16",12100
"first home gift",695,672,97,454977,"100","30","15",590
"family wall decor",685,679,99,473894,"100","1","17",1300
"soy candle",691,877,127,396126,"100","1","10",22200
"instant download",625,827,132,3673189,"100","2","16",260
"pumpkin spice",648,911,141,171382,"100","2","13",33100
"keepsake",659,824,125,1136460,"100","1","8",22200
"fun gifts",608,674,111,982088,"100","3","9",12100
"home sweet home",571,547,96,249179,"100","3","15",49500
"grandparents gift",599,704,118,146804,"100","1","17",2900
"house ornament",558,730,131,72451,"100","1","14",880
"congratulations",560,646,115,66011,"100","1","15",450000
"our first home",520,718,138,72413,"100","3","14",210
"personalized doormat",543,652,120,30360,"87","2","20",1900
"holiday gift",507,403,79,3250787,"100","2","12","N/A"
"name pillow",527,564,107,20274,"79","1","11",720
"candle gift",523,653,125,538506,"100","1","11",2400
"birthstone keychain",494,488,99,4746,"49","1","19",210
"house portrait",533,505,95,31402,"89","1","14",720
"first home",467,556,119,602589,"100","5","10",1600
"family ornaments",440,452,103,287411,"100","1","16","N/A"
"smells like candle",480,615,128,38965,"95","1","18",390
"personalized decor",475,229,48,2514416,"100","1","18",170
"congratulations gift",391,384,98,38444,"100","2","20",2400
"welcome home",393,309,79,375939,"100","2","12",74000
"funny candle",393,444,113,130039,"100","1","12",1900
"for her",416,297,71,5607693,"100","1","7",12100
"hardcover journal",406,433,107,81543,"100","1","17",1000
"housewarming card",293,286,98,100398,"100","5","17",1300
"moving planner",296,288,97,4226,"58","2","14",880
"gift for anniversary",316,283,90,1683569,"100","2","20",1600
"going away gift",334,380,114,30494,"98","2","15",720
"shadow box frame",258,378,147,18147,"92","1","16",27100
"photo frame ornament",234,248,106,4963,"66","1","20","N/A"
"ornament set",232,216,93,111639,"100","1","12","N/A"
"congratulations card",229,211,92,41760,"100","1","20",4400
"modern home decor",248,263,106,1775804,"100","1","17",8100
"funny keychain",274,290,106,57364,"100","1","14",1600
"hygge gift box",216,314,145,4939,"68","3","14","N/A"
"farmhouse kitchen",177,68,38,748055,"100","1","17",22200
"first house ornament",204,200,98,21092,"100","1","20",320
"moving away gift",112,102,91,24970,"100","9","16",170
"real estate agent",129,155,120,43474,"100","3","17",246000
"home management",116,163,141,26326,"100","3","15",1000
"home binder",121,171,141,20658,"100","3","11",1900
"first time homebuyer",104,0,0,624,"39","2","20","N/A"
"custom welcome mat",113,107,95,33135,"100","1","18",1900
"moving checklist",106,74,70,3235,"74","1","16",12100
"home inventory",105,96,91,3631,"77","1","14",590
"engraved gift",144,205,142,574514,"100","1","13",2900
"stemless wine glass",106,98,92,28847,"100","1","19",12100
"planner bundle",100,139,139,117795,"100","1","14",50
"printable card",144,77,53,1592036,"100","1","14",9900
"welcome home gift",123,178,145,171036,"100","1","17",1300
"gift for son",111,103,93,243113,"100","1","12",1900
"acrylic suncatcher",156,111,71,32240,"100","1","18","N/A"
"printable checklist",99,93,94,75943,"100","1","19",1300
"welcome to our home",89,60,67,26519,"100","1","19",480
"personal development",95,91,96,15418,"100","1","20",12100
"heart pillow",58,77,133,16990,"100","1","12",3600
"gift for home",93,53,57,12077809,"100","1","13",4400
"ceramic ornaments",53,68,128,358380,"100","1","17",1600
"unique candle",89,29,33,81871,"100","1","13",1600
"smells like",55,73,133,41932,"100","1","11",1300
"window hanging",49,64,131,84250,"100","1","14",720
"scented soy candle",48,65,135,197402,"100","1","18",1600
"closing gift",13,5,38,80491,"100","21","12",590
"housewarming candle",2,0,0,87885,"100","20","19",260
"closing day gift",3,0,0,12029,"100","12","16",0
"realtor client gift",4,0,0,10580,"100","9","19",390
"funny housewarming",3,0,0,140383,"100","9","18","N/A"
"moving gift",10,1,10,95580,"100","8","11",1000
"gift from realtor",2,0,0,5393,"100","8","17","N/A"
"real estate gift",9,1,11,41430,"100","8","16",210
"house closing gift",3,0,0,23536,"100","8","18",590
"first house gift",2,0,0,34308,"100","5","16","N/A"
"first time buyer",0,0,0,1609,"","5","16","N/A"
"neighbor moving gift",3,0,0,3123,"100","4","20","N/A"
"personalized custom",3,0,0,4629550,"100","4","19","N/A"
"home maintenance",2,0,0,12404,"100","4","16","N/A"
"home organizer",2,0,0,153814,"100","4","14","N/A"
"condo owner",0,0,0,466,"","4","11","N/A"
"condo owner gift",0,0,0,145,"","4","16","N/A"
"soy wax candle",15,7,47,157405,"100","4","14",1000
"home checklist",1,0,0,30077,"100","4","14","N/A"
"hand poured candle",2,0,0,57350,"100","4","18","N/A"
"housewarming present",3,0,0,76854,"100","4","20","N/A"
"home closing day",0,0,0,10634,"","4","16","N/A"
"best friend moving",1,0,0,9287,"100","3","18","N/A"
"candle for friend",2,0,0,62093,"100","3","17","N/A"
"funny moving gift",2,0,0,13651,"100","3","17","N/A"
"moving away",3,0,0,26538,"100","3","11",1300
"gift from broker",0,0,0,276,"","3","16","N/A"
"home purchaser",0,0,0,26,"","3","14","N/A"
"tea gift box",8,1,13,11033,"100","3","12",720
"housewarming party",7,1,14,227146,"100","3","18","N/A"
"funny closing gift",0,0,0,13666,"","3","18","N/A"
"client gift",24,33,138,28687,"100","3","11","N/A"
"funny home gift",0,0,0,1243717,"","3","15","N/A"
"funny house gift",0,0,0,42866,"","3","16","N/A"
"closing gift candle",0,0,0,2882,"","3","19","N/A"
"home closing gift",3,0,0,64548,"100","3","17",50
"home owner gift",3,0,0,178437,"100","3","15","N/A"
"first home card",3,0,0,15080,"100","3","15",30
"housewarming basket",10,1,10,24425,"100","3","19",720
"first house",3,0,0,43699,"100","3","11","N/A"
"personalized address",3,0,0,48502,"100","2","20","N/A"
"house planner",0,0,0,17612,"","2","13","N/A"
"inspirational gift",9,0,0,898440,"100","2","18",1000
"welcome card",5,1,20,62028,"100","2","12",1000
"neighbor greeting",0,0,0,2964,"","2","17","N/A"
"house owner gift",0,0,0,10493,"","2","16","N/A"
"home planner",6,1,17,190031,"100","2","12",18100
"first home present",1,0,0,25735,"100","2","18",590
"home sweet home gift",3,0,0,93084,"100","2","20","N/A"
"first apartment gift",4,0,0,5945,"100","2","20",590
"realtor gift basket",4,0,0,1624,"100","2","19","N/A"
"own this place",0,0,0,0,"","2","14","N/A"
"relocating gifts",0,0,0,4873,"","2","16","N/A"
"moving away candle",3,0,0,3571,"100","2","18",0
"buying a house gift",0,0,0,1734,"","2","19","N/A"
"i own this place",0,0,0,212,"","2","16","N/A"
"home maintenance log",0,0,0,529,"","2","20","N/A"
"home maintenance pdf",0,0,0,724,"","2","20","N/A"
"first home buyer",0,0,0,2826,"","2","16","N/A"
"housewarming glass",0,0,0,132200,"","2","18","N/A"
"gift for homeowners",0,0,0,25103,"","2","19","N/A"
"surviving on coffee",0,0,0,1734,"","2","19","N/A"
"gift for fall",0,0,0,1225222,"","2","13","N/A"
"welcome home candle",2,0,0,2050,"100","2","19",170
"house checklist",0,0,0,8680,"","2","15","N/A"
"home owner",3,0,0,193819,"100","2","10",4400
"moving away present",0,0,0,3247,"","2","19","N/A"
"gift for home buyer",0,0,0,5677,"","2","19","N/A"
"house warming candle",4,0,0,7830,"100","2","20",50
"realtor closing",1,0,0,35922,"100","1","15","N/A"
"rustic home gift",1,0,0,476678,"100","1","16",0
"first house keepsake",0,0,0,5623,"","1","20","N/A"
"home keepsake",0,0,0,416247,"","1","13","N/A"
"vintage key gift",0,0,0,17129,"","1","16","N/A"
"rustic keepsake",0,0,0,13228,"","1","15","N/A"
"monogram doormat",5,1,20,2768,"100","1","16","N/A"
"home custom doormat",0,0,0,0,"","1","19","N/A"
"doormat collection",0,0,0,0,"","1","18","N/A"
"doormat good gift",0,0,0,0,"","1","17","N/A"
"address doormat",3,0,0,267,"97","1","15","N/A"
"mat with address",0,0,0,303,"","1","16","N/A"
"organic wool carpet",0,0,0,7981,"","1","19","N/A"
"cream floral rug",0,0,0,1732,"","1","16","N/A"
"handknotted art",0,0,0,0,"","1","15","N/A"
"faded elegant mat",0,0,0,0,"","1","17","N/A"
"shabby chic decor",23,18,78,146524,"100","1","17",2900
"neutral toned pad",0,0,0,0,"","1","17","N/A"
"handwoven living rug",0,0,0,14255,"","1","20","N/A"
"distressed wool art",0,0,0,0,"","1","19","N/A"
"traditional gift",0,0,0,98767,"","1","16","N/A"
"worn texture carpet",0,0,0,0,"","1","19","N/A"
"artisan entryway rug",0,0,0,0,"","1","20","N/A"
"timeless style decor",0,0,0,0,"","1","20","N/A"
"home buying planner",2,0,0,675,"100","1","19","N/A"
"renovation budget",6,1,17,901,"100","1","17",260
"closing checklist",0,0,0,783,"","1","17","N/A"
"mailbox stories",0,0,0,0,"","1","15","N/A"
"cozy book gift",1,0,0,30589,"100","1","14","N/A"
"love letters book",2,0,0,1909,"100","1","17",720
"heartwarming read",0,0,0,0,"","1","17","N/A"
"short story book",0,0,0,6329,"","1","16","N/A"
"encouragement read",0,0,0,0,"","1","18","N/A"
"uplifting read",0,0,0,118,"","1","14","N/A"
"gift book",2,0,0,1136796,"100","1","9",4400
"thescarlettbutterfly",0,0,0,0,"","1","20","N/A"
"paper flower decor",3,0,0,243693,"100","1","18","N/A"
"flower shadow box",3,0,0,7621,"100","1","17","N/A"
"family name pillow",3,0,0,3252,"100","1","18","N/A"
"custom pillow gift",0,0,0,51285,"","1","18","N/A"
"heart pillow gift",0,0,0,10676,"","1","17","N/A"
"close to her heart",0,0,0,323,"","1","18","N/A"
"mothers day pillow",5,1,20,25692,"100","1","18",170
"housewarming pillow",2,0,0,86246,"100","1","19","N/A"
"realtor pillow gift",0,0,0,0,"","1","19","N/A"
"welcome greeting",0,0,0,12556,"","1","16","N/A"
"welcome gift",28,39,139,329452,"100","1","12","N/A"
"life greeting card",0,0,0,0,"","1","18","N/A"
"just because card",8,1,13,23871,"100","1","17",590
"gift basket card",0,0,0,17790,"","1","16","N/A"
"graphic design card",0,0,0,96380,"","1","19","N/A"
"property upkeep",0,0,0,0,"","1","15","N/A"
"family home binder",0,0,0,2173,"","1","18","N/A"
"yearly inspection",0,0,0,0,"","1","17","N/A"
"planner organizer",3,0,0,127300,"100","1","17",1000
"monthly house repair",0,0,0,0,"","1","20","N/A"
"digital workbook",10,5,50,44985,"100","1","16",140
"fillable safety page",0,0,0,0,"","1","20","N/A"
"maintenance record",0,0,0,335,"","1","18","N/A"
"household journal",1,0,0,1489,"100","1","17","N/A"
"checklist printable",4,0,0,74827,"100","1","19","N/A"
"home upgrade tracker",0,0,0,0,"","1","20","N/A"
"moving day organizer",0,0,0,0,"","1","20","N/A"
"ornamentsbyelves",0,0,0,50,"","1","16","N/A"
"gifts for clients",3,0,0,27500,"100","1","17",1900
"personalized pumpkin",2,0,0,74236,"100","1","20","N/A"
"housewarming idea",0,0,0,121893,"","1","17","N/A"
"kitchen decor wooden",0,0,0,108916,"","1","20","N/A"
"wooden serving tray",8,1,13,13041,"100","1","19",8100
"board cheese tray",0,0,0,0,"","1","17","N/A"
"tray engraved",0,0,0,17979,"","1","13","N/A"
"engraved platter",5,1,20,9116,"100","1","16","N/A"
"platter kitchenware",0,0,0,0,"","1","19","N/A"
"card for neighbor",0,0,0,8228,"","1","17","N/A"
"moving card",3,0,0,17675,"100","1","11",590
"gift for neighbor",11,0,0,34109,"100","1","17",480
"funny wine glass",4,0,0,22318,"100","1","16",1600
"beer mug gift",2,0,0,35198,"100","1","13","N/A"
"beer mug for dad",0,0,0,6869,"","1","16","N/A"
"funny first home",0,0,0,28600,"","1","16","N/A"
"success jewelry",0,0,0,3728,"","1","15","N/A"
"milestone keepsake",1,0,0,18904,"100","1","18","N/A"
"empowered woman",1,0,0,151439,"100","1","15","N/A"
"radiant jewelry",2,0,0,18240,"100","1","15","N/A"
"homeowners 2026",0,0,0,0,"","1","15","N/A"
"moving binder",5,1,20,666,"100","1","13",390
"home printable",3,0,0,2943036,"100","1","14","N/A"
"household binder",5,1,20,2912,"100","1","16",260
"we bought a house",1,0,0,158,"100","1","17","N/A"
"funny home candle",0,0,0,133116,"","1","17","N/A"
"closing gift realty",0,0,0,0,"","1","19","N/A"
"real estate client",1,0,0,9909,"100","1","18","N/A"
"scented house candle",0,0,0,0,"","1","20","N/A"
"moving day present",0,0,0,0,"","1","18","N/A"
"agent gift",0,0,0,27860,"","1","10","N/A"
"vanilla bergamot",0,0,0,491,"","1","16","N/A"
"wood wick soy candle",6,1,17,10731,"100","1","20",590
"cozy home candle",0,0,0,42548,"","1","16","N/A"
"home gift for her",9,13,144,1485530,"100","1","17","N/A"
"personalized keyring",0,0,0,25884,"","1","20","N/A"
"initial key ring",3,0,0,4392,"100","1","16",70
"house keychain",5,1,20,7316,"100","1","14","N/A"
"key to the house",0,0,0,0,"","1","16","N/A"
"for sale sign",8,5,63,11900,"100","1","13",18100
"sold sign charm",0,0,0,79,"","1","15","N/A"
"closing gift basket",4,0,0,1274,"100","1","19","N/A"
"food gift basket",6,1,17,10864,"100","1","16",6600
"house blessing poem",2,0,0,127,"90","1","19","N/A"
"poem wall art",7,1,14,34618,"100","1","13",110
"from realtor",0,0,0,5339,"","1","12","N/A"
"congrats candle",0,0,0,3362,"","1","15","N/A"
"bought a house",2,0,0,642,"100","1","14","N/A"
"in this bitch",0,0,0,79759,"","1","13","N/A"
"home planner pdf",2,0,0,25899,"100","1","16","N/A"
"home organizer pdf",0,0,0,8855,"","1","18","N/A"
"binder printable",1,0,0,51517,"100","1","16","N/A"
"house binder pdf",0,0,0,0,"","1","16","N/A"
"home improvement log",0,0,0,2225,"","1","20","N/A"
"townhome owner gift",0,0,0,0,"","1","19","N/A"
"funny home mug",0,0,0,647781,"","1","14","N/A"
"home sweet home mug",1,0,0,9840,"100","1","19","N/A"
"front door design",0,0,0,9674,"","1","17","N/A"
"real estate agents",7,1,14,43898,"100","1","18",246000
"home buyer",1,0,0,14385,"100","1","10","N/A"
"first time owner",0,0,0,847,"","1","16","N/A"
"real estate broker",3,0,0,9902,"100","1","18",60500
"unbreakable",1,0,0,11539,"100","1","11","N/A"
"keepsake ornament",2,0,0,582769,"100","1","17",1600
"gift to client",0,0,0,25908,"","1","14","N/A"
"dream home gift",0,0,0,41560,"","1","15","N/A"
"family love",3,0,0,178354,"100","1","11","N/A"
"decorative plate",18,14,78,106761,"100","1","16",6600
"family quote",5,1,20,80456,"100","1","12","N/A"
"farmhouse sign",8,1,13,291491,"100","1","14",2400
"farm style sign",0,0,0,5444,"","1","15","N/A"
"rustic kitchen sign",3,0,0,56653,"100","1","19",210
"primitive kitchen",1,0,0,100838,"100","1","17","N/A"
"plate to display",0,0,0,0,"","1","16","N/A"
"plebeian presents",0,0,0,0,"","1","17","N/A"
"lawncare card",0,0,0,0,"","1","13","N/A"
"first home congrats",0,0,0,750,"","1","19","N/A"
"doublesided print",0,0,0,6280,"","1","17","N/A"
"unique design",1,0,0,781235,"100","1","13","N/A"
"home sweet home card",2,0,0,13976,"100","1","20","N/A"
"cute home card",0,0,0,60529,"","1","14","N/A"
"first house card",1,0,0,1620,"100","1","16",10
"special occasion",0,0,0,98132,"","1","16","N/A"
"mortgage gift",1,0,0,3656,"100","1","13",90
"gift for apartment",0,0,0,58691,"","1","18","N/A"
"housewarming mug",0,0,0,72761,"","1","16","N/A"
"gift housewarming",0,0,0,1376266,"","1","17","N/A"
"housewarming funny",0,0,0,132297,"","1","18","N/A"
"real estate mug",0,0,0,2490,"","1","15","N/A"
"first home keyring",1,0,0,168,"100","1","18","N/A"
"buyer gift",1,0,0,6960,"100","1","10","N/A"
"first home keychain",3,0,0,913,"100","1","19","N/A"
"clean burning candle",0,0,0,6780,"","1","20","N/A"
"funny gift for home",0,0,0,1253386,"","1","19","N/A"
"homeowners",0,0,0,37038,"","1","10","N/A"
"first home hoodie",0,0,0,369,"","1","17","N/A"
"moving day hoodie",0,0,0,0,"","1","17","N/A"
"house keys hoodie",0,0,0,0,"","1","17","N/A"
"no more rents candle",0,0,0,0,"","1","20","N/A"
"moving present",0,0,0,6811,"","1","14","N/A"
"stress relief humor",0,0,0,2696,"","1","19","N/A"
"sarcastic gift",5,1,20,458121,"100","1","14",140
"adult humor candle",4,0,0,3076,"100","1","18",0
"calming scent soy",0,0,0,0,"","1","17","N/A"
"essential oil candle",4,0,0,15187,"100","1","20","N/A"
"first home guide",0,0,0,1493,"","1","16","N/A"
"home owner planner",0,0,0,814,"","1","18","N/A"
"moving house gift",1,0,0,10918,"100","1","17","N/A"
"closing gift uk",0,0,0,0,"","1","15","N/A"
"first home printable",0,0,0,36845,"","1","20","N/A"
"yearly checklist",2,0,0,2329,"100","1","16","N/A"
"home care binder",1,0,0,505,"100","1","16","N/A"
"spring checklist",1,0,0,2582,"100","1","16",40
"fall checklist",1,0,0,2402,"100","1","14","N/A"
"seasonal planner",1,0,0,14928,"100","1","16","N/A"
"friend moving house",0,0,0,0,"","1","19","N/A"
"scented soy",0,0,0,198871,"","1","11","N/A"
"black lid candle",0,0,0,2149,"","1","16","N/A"
