"Keywords","Average Searches","Average Clicks","CTR","Competition","KD","Tag Occurrences","Character Count","Google Searches"
"furry standee",66,26,39,100,"9","0","13",0
"furry icon",63,77,122,547,"47","3","10",0
"furry clothing",62,13,21,10746,"100","0","14","N/A"
"furry prints",58,85,147,11909,"100","1","12",0
"kigurumi furry",56,68,121,162,"23","0","14","N/A"
"furry adopts",53,25,47,6711,"100","0","12",0
"furry poster",53,69,130,1125,"66","0","12","N/A"
"nsfw furry",51,70,137,993,"64","0","10",0
"furry tails",50,64,128,2674,"86","0","11",0
"scene furry",49,5,10,0,"","0","11","N/A"
"furry live2d",49,7,14,41,"1","0","12","N/A"
"furry hoodie",49,40,82,1298,"71","0","12",0
"furry futa",48,66,138,91,"14","0","10","N/A"
"furry gift",45,67,149,20526,"100","0","10","N/A"
"furry fleshlight",44,39,89,7,"1","0","16","N/A"
"furry charm",44,0,0,1640,"79","0","11",0
"horse furry",44,64,145,460,"51","0","11","N/A"
"ych furry",44,65,148,1349,"74","0","9",0
"furry peekers",43,63,147,0,"","0","13","N/A"
"furry bara",43,64,149,38,"1","0","10","N/A"
"furry id",43,0,0,224,"36","0","8","N/A"
"furry perfume",43,0,0,0,"","0","13","N/A"
"rat furry",43,64,149,0,"","0","9",0
"rabbit furry",43,65,151,1803,"81","0","12","N/A"
"furry bull",43,0,0,262,"39","0","10","N/A"
"furry inflation",43,63,147,20,"1","0","15","N/A"
"furry cute",43,64,149,16728,"100","0","10","N/A"
"furry zentai",43,63,147,0,"","0","12","N/A"
"jockstraps furry",43,63,147,0,"","0","16",0
"furry yiff",43,65,151,257,"39","0","10","N/A"
"furry comission",43,63,147,139,"25","0","15","N/A"
"abdl furry",43,0,0,179,"31","0","10",0
"furry suits",43,20,47,757,"62","0","11","N/A"
"furry headbase",42,58,138,146,"27","0","14",0
"furry costumes",41,58,141,10418,"100","0","14","N/A"
"femboy furry",39,0,0,92,"19","0","12","N/A"
"furry diy",36,29,81,1044,"73","1","9","N/A"
"perler furry",36,40,111,0,"","0","12","N/A"
"furry art commission",1025,1313,128,3248,"25","2","20",0
"furry head cheap",432,635,147,564,"6","0","16",0
"furry head base",391,373,95,776,"15","1","15",0
"furry pink ears",267,378,142,0,"","0","15","N/A"
"furry hand paws",265,314,118,494,"14","0","15","N/A"
"furry fursuit collar",207,309,149,0,"","0","20","N/A"
"furry yard sale",207,293,142,24,"1","0","15","N/A"
"furry butterfly ears",190,185,97,0,"","0","20","N/A"
"furry fingerless gloves",180,238,132,56,"1","0","23","N/A"
"shibari furry print",180,0,0,0,"","0","19","N/A"
"furry animal masks",179,106,59,2060,"53","0","18",0
"furry four ears",171,0,0,0,"","0","15","N/A"
"furry angel ears",171,0,0,0,"","0","16","N/A"
"furry dragon ears",170,0,0,0,"","0","17","N/A"
"furry cock sticker",168,0,0,0,"","0","18","N/A"
"furry live2d models",168,0,0,0,"","0","19","N/A"
"furry t shirt",155,167,108,4792,"75","0","13",0
"furry body pillow",150,210,140,152,"1","0","17",0
"bunny furry mask",137,203,148,130,"1","0","16","N/A"
"black furry tail",136,202,149,784,"38","0","16","N/A"
"custom furry plush",132,40,30,272,"16","1","18",0
"furry fursuit head",131,26,20,2183,"61","0","18",0
"furry mystery box",130,135,104,142,"2","0","17","N/A"
"protogen head furry",127,181,143,0,"","0","19","N/A"
"bear tail furry",126,188,149,0,"","0","15",0
"fox hoodie furry",126,0,0,0,"","0","16","N/A"
"furry informative badges",126,0,0,0,"","0","24",0
"furry icon ych",123,0,0,0,"","0","14","N/A"
"furry sticker commission",120,126,105,94,"1","0","24","N/A"
"furry cat mask",120,91,76,1145,"49","0","14","N/A"
"squeaky paws furry",111,0,0,0,"","0","18",0
"knot furry toy",110,164,149,0,"","0","14","N/A"
"furry fox costume",109,0,0,1100,"50","0","17","N/A"
"edgy furry adopt",109,0,0,0,"","0","16","N/A"
"furry wolf head",109,0,0,321,"23","0","15","N/A"
"3d model furry",106,158,149,1019,"49","0","14","N/A"
"furry live2d model",105,0,0,0,"","0","18","N/A"
"big belly furry",105,0,0,0,"","0","15","N/A"
"furry sewing accessory",102,68,67,0,"","0","22","N/A"
"badge ribbon furry",102,81,79,0,"","0","18","N/A"
"furry headshot commission",102,151,148,0,"","0","25","N/A"
"transparent stickers furry",101,0,0,0,"","0","26","N/A"
"furry cat hoods",101,0,0,0,"","0","15","N/A"
"bouncy tail furry",101,0,0,0,"","0","17","N/A"
"custom furry sticker",93,0,0,294,"25","0","20","N/A"
"furry con badge",93,0,0,150,"10","1","15","N/A"
"furry car decal",93,85,91,700,"44","0","15","N/A"
"furry guitar strap",93,0,0,1,"1","0","18","N/A"
"furry 18 patch",93,92,99,0,"","0","14",0
"furry sticker 18",93,0,0,0,"","0","16","N/A"
"gengar hoodie furry",85,0,0,0,"","0","19","N/A"
"furry sex doll",85,0,0,3,"1","0","14","N/A"
"furry desk mousepad",85,126,148,204,"19","0","19","N/A"
"arm furry paws",85,64,75,0,"","0","14","N/A"
"rainbow cheetah furry",85,0,0,0,"","0","21","N/A"
"mens furry headwear",85,0,0,0,"","0","19","N/A"
"full furry suit",85,0,0,0,"","0","15",0
"face mask furry",84,0,0,228,"22","0","15","N/A"
"chunky furry paws",82,63,77,0,"","0","17","N/A"
"sexy furry sticker",69,0,0,231,"26","0","18","N/A"
"custom furry badge",63,72,114,617,"50","0","18","N/A"
"furry plush pattern",62,2,3,182,"23","0","19","N/A"
"furry png tuber",57,79,139,136,"19","0","15","N/A"
"p2u furry base",53,74,140,0,"","0","14","N/A"
"furry vtuber model",53,59,111,151,"23","0","18",0
"wagging furry tail",51,0,0,296,"38","0","18","N/A"
"furry bat wings",48,0,0,16,"1","0","15","N/A"
"furry dog tail",48,64,133,655,"57","0","14","N/A"
"furry reference sheet",48,58,121,2679,"87","0","21",0
"furry ears black",48,63,131,0,"","0","16","N/A"
"furry enamel pin",47,67,143,1186,"70","0","16","N/A"
"furry yiff sticker",47,48,102,0,"","0","18","N/A"
"custom furry tail",46,51,111,411,"48","0","17",0
"blue furry head",45,67,149,0,"","0","15","N/A"
"furry ref commission",44,63,143,209,"34","0","20",0
"furry couple commission",44,0,0,103,"18","0","23","N/A"
"furry tactical patch",44,0,0,0,"","0","20","N/A"
"furry tail accessories",44,65,148,0,"","0","22",0
"alien cat furry",44,66,150,0,"","0","15","N/A"
"fox banner furry",44,65,148,0,"","0","16","N/A"
"furry pins dragon",44,65,148,0,"","0","17","N/A"
"furry duo ych",43,0,0,0,"","0","13","N/A"
"furry nsfw stickers",43,0,0,133,"25","0","19","N/A"
"furry dragon artwork",43,0,0,0,"","0","20","N/A"
"furry autism sticker",43,64,149,0,"","0","20",0
"sexy nitska furry",43,64,149,0,"","0","17","N/A"
"cow tail furry",43,64,149,0,"","0","14","N/A"
"hypermotion furry tail",43,65,151,0,"","0","22","N/A"
"furry adopt cheap",43,64,149,550,"55","0","17","N/A"
"furry hybrid adopt",43,0,0,0,"","0","18",0
"horse furry suit",43,64,149,0,"","0","16","N/A"
"furry speaker sticker",43,63,147,0,"","0","21","N/A"
"buff furry print",43,65,151,0,"","0","16",0
"furry girl base",43,0,0,0,"","0","15","N/A"
"furry bargain bin",43,0,0,0,"","0","17",0
"lanyard badge furry",43,64,149,0,"","0","19","N/A"
"custom furry onesie",43,0,0,0,"","0","19","N/A"
"furry animated ych",43,64,149,13,"1","0","18","N/A"
"spring bonnie furry",43,64,149,27,"1","0","19","N/A"
"party furry costume",43,0,0,0,"","0","19","N/A"
"skull mask furry",43,63,147,214,"35","0","16","N/A"
"furry blacklight poster",43,0,0,0,"","0","23","N/A"
"ita bag furry",43,64,149,0,"","0","13","N/A"
"furry knot xxx",43,63,147,0,"","0","14","N/A"
"dragon shirt furry",43,0,0,0,"","0","18","N/A"
"furry figures painted",43,0,0,0,"","0","21","N/A"
"furry art female",43,0,0,1190,"72","0","16","N/A"
"furry art commisons",43,63,147,0,"","0","19","N/A"
"furry knot stickers",43,63,147,0,"","0","19","N/A"
"calendar furry artist",43,0,0,0,"","0","21","N/A"
"furry line art",43,63,147,233,"37","0","14","N/A"
"gay furry print",43,65,151,105,"19","0","15",0
"furry profile picture",43,63,147,180,"31","0","21","N/A"
"furry vtuber female",43,64,149,0,"","0","19","N/A"
"furry hug base",43,64,149,0,"","0","14","N/A"
"tall furry paws",43,63,147,2,"1","0","15","N/A"
"fat furry badge",43,63,147,0,"","0","15","N/A"
"sexy furry figure",43,65,151,0,"","0","17","N/A"
"furry gaming computer",43,64,149,0,"","0","21","N/A"
"furry garage sale",41,41,100,0,"","0","17","N/A"
"furry vtuber models",40,0,0,150,"29","0","19","N/A"
"furry nsfw figurines",39,59,151,0,"","0","20","N/A"
"kigurumi furry mask",39,0,0,0,"","0","19",0
"furry ych stickers",39,58,149,0,"","0","18","N/A"
"gay furry dnd",39,58,149,0,"","0","13","N/A"
"jax arm furry",39,58,149,0,"","0","13","N/A"
"furry stress ball",38,18,47,22,"1","0","17","N/A"
"furry butt plug",37,52,141,151,"31","0","15",0
"nsfw furry book",36,0,0,13,"1","0","15","N/A"
"garage kit furry",36,47,131,0,"","0","16","N/A"
"3d mousepad furry",36,52,144,27,"1","0","17","N/A"
"furry onesie outfit",36,29,81,0,"","0","19","N/A"
"furry incense holder",35,52,149,0,"","0","20","N/A"
"furry harness fire",35,0,0,0,"","0","18","N/A"
"furry nude ych",35,52,149,0,"","0","14","N/A"
"furry stickers 18",35,52,149,0,"","0","17","N/A"
"pink furry cuffs",35,52,149,0,"","0","16","N/A"
"emo furry base",35,0,0,11,"1","0","14","N/A"
"furry dnd figure",35,52,149,0,"","0","16","N/A"
"furry commissions 10",34,0,0,0,"","0","20","N/A"
"furry dog collar",33,31,94,724,"67","0","16","N/A"
"furry snapback hat",33,14,42,0,"","0","18","N/A"
"white furry christmas ribbon",255,381,149,58,"1","0","28",0
"furry hand paws brown",215,317,147,0,"","0","21","N/A"
"furry 3d model commission",213,145,68,0,"","0","25",0
"furry ears and tail",179,268,150,1497,"46","0","19",0
"power rangers cosmic furry",126,0,0,0,"","0","26","N/A"
"furry badge ych commission",126,188,149,0,"","0","26","N/A"
"furry telegram sticker commission",119,0,0,26,"1","0","33",0
"furry suit for kids",87,128,147,101,"3","0","19","N/A"
"rule 34 furry poster",69,0,0,0,"","0","20",0
"roblox furry art commission",52,0,0,2,"1","0","27",0
"furry car window sticker",49,60,122,0,"","0","24","N/A"
"furry enamel pin pastel",45,67,149,0,"","0","23","N/A"
"furry license plate frame",44,63,143,4,"1","0","25",0
"furry zip up hoodies",43,65,151,0,"","0","20","N/A"
"furry character art animated",43,64,149,0,"","0","28","N/A"
"furry desk mousepad nsfw",43,64,149,0,"","0","24","N/A"
"furry mystery sticker box",43,63,147,0,"","0","25","N/A"
"ita bag furry tutorial",43,63,147,0,"","0","22","N/A"
"white furry arm sleeves",43,0,0,0,"","0","23","N/A"
"mouse mat furry nsfw",43,0,0,0,"","0","20","N/A"
"furry fursuit cooler fan",43,64,149,0,"","0","24",0
"adoptable furry no ai",43,65,151,0,"","0","21","N/A"
"long pink furry paws",43,63,147,0,"","0","20","N/A"
"bed sheets furry pink",43,63,147,0,"","0","21","N/A"
"furry lizard tail pattern",43,63,147,0,"","0","25","N/A"
"furry pink leg warmers",43,64,149,0,"","0","22","N/A"
"female dragon furry base",43,0,0,0,"","0","24","N/A"
"therian furry mask commissions",43,64,149,0,"","0","30","N/A"
"3d printed furry paw",43,63,147,0,"","0","20","N/A"
"furry 2d vtuber model",43,65,151,0,"","0","21","N/A"
"gay furry prints bara",43,64,149,0,"","0","21",0
"pink glitter furry paws",43,63,147,0,"","0","23","N/A"
"furry plush life size",38,22,58,0,"","0","21",0
"furry 3d print files",38,16,42,0,"","0","20","N/A"
"black hypermotion furry tail",36,40,111,0,"","0","28","N/A"
"personalized furry keychain commission",35,52,149,0,"","0","38","N/A"
"outdoor furry feet brown",35,52,149,0,"","0","24","N/A"
"furry vtuber model maker",34,0,0,0,"","0","24","N/A"
"power rangers cosmic furry toys",126,0,0,0,"","0","31","N/A"
"furry badges do not hug",126,188,149,0,"","0","23","N/A"
"mad max furry road poster",118,177,150,0,"","0","25","N/A"
"furry wolf ears and tail",82,63,77,232,"23","0","24",0
"furry head paws and feet",43,64,149,0,"","0","24","N/A"
"furry 3d printed bases ferret",43,64,149,0,"","0","29","N/A"
"furry head for sale cheap",39,58,149,0,"","0","25","N/A"
"emo furry",25,33,132,0,"","1","9",0
"furry ref",26,0,0,1231,"84","1","9","N/A"
"furry merch",23,26,113,994,"82","1","11",0
"furry pride",11,9,82,3041,"100","4","11","N/A"
"furry avatar",9,0,0,1147,"100","1","12","N/A"
"furry paw",6,1,17,4713,"100","2","9",0
"furry print",3,0,0,11800,"100","2","11","N/A"
"cat furry",2,0,0,12701,"100","2","9",0
"furry tshirt",3,0,0,4910,"100","1","12",0
"furry girl",3,0,0,4939,"100","1","10",0
"kawaii furry",2,0,0,3331,"100","1","12","N/A"
"furry hooves",3,0,0,41,"57","1","12","N/A"
"furry fandom",0,0,0,3406,"","6","12","N/A"
"furry convention",1,0,0,1396,"100","5","16","N/A"
"furry reference",0,0,0,3240,"","4","15","N/A"
"furry couple",1,0,0,426,"100","2","12","N/A"
"furry acrylic",0,0,0,1429,"","2","13","N/A"
"furry cosplay",0,0,0,7307,"","2","13",0
"furry design",0,0,0,5266,"","2","12","N/A"
"alien furry",1,0,0,0,"","1","11","N/A"
"furry hazyhund",0,0,0,0,"","1","14","N/A"
"furry anthro",0,0,0,6252,"","1","12","N/A"
"furry socks",1,0,0,234,"100","1","11","N/A"
"furry emotes",0,0,0,784,"","1","12","N/A"
"furry memes",1,0,0,818,"100","1","11","N/A"
"jayrnski furry",0,0,0,0,"","1","14","N/A"
"cute furry",0,0,0,16475,"","1","10","N/A"
"furry monster",0,0,0,2023,"","1","13","N/A"
"canine furry",0,0,0,3774,"","1","12","N/A"
"furry fursona",0,0,0,12301,"","1","13","N/A"
"furry letters",0,0,0,88,"","1","13","N/A"
"furry lanyard",0,0,0,1855,"","1","13","N/A"
"furry bagde",0,0,0,0,"","1","11","N/A"
"furry valentine",0,0,0,1268,"","1","15","N/A"
"chibi furry",0,0,0,1329,"","1","11","N/A"
"fnaf furry",0,0,0,170,"","1","10","N/A"
"freddy furry",0,0,0,194,"","1","12","N/A"
"furry cow",0,0,0,807,"","1","9","N/A"
"furry toed",0,0,0,0,"","1","10","N/A"
"furry tales",0,0,0,276,"","1","11","N/A"
"vrchat furry",0,0,0,101,"","1","12",0
"furry character",0,0,0,6966,"","1","15","N/A"
"furry file",0,0,0,0,"","1","10","N/A"
"furry horn",0,0,0,0,"","1","10","N/A"
"furry pillow",0,0,0,913,"","1","12","N/A"
"furry commssion",0,0,0,0,"","1","15","N/A"
"furry plushy",0,0,0,0,"","1","12","N/A"
"furry animals",0,0,0,22900,"","1","13","N/A"
"kemono furry",1,0,0,896,"100","1","12","N/A"
"furry lineart",0,0,0,437,"","1","13","N/A"
"furry emo",0,0,0,0,"","1","9","N/A"
"furry dog",0,0,0,17064,"","1","9","N/A"
"furry rock",0,0,0,0,"","1","10","N/A"
"furry female",0,0,0,1107,"","1","12","N/A"
"furry characters",0,0,0,6836,"","1","16","N/A"
"furry supplies",1,0,0,12239,"100","1","14",0
"furry profilepicture",0,0,0,0,"","1","20","N/A"
"furry portrait",0,0,0,3336,"","1","14","N/A"
"furry art print",22,0,0,7362,"100","1","15","N/A"
"tiny furry overlord",18,0,0,83,"33","1","19","N/A"
"furry art base",14,0,0,1582,"100","2","14",0
"custom furry art",13,0,0,3656,"100","2","16","N/A"
"furry art prints",10,13,130,7347,"100","1","16",0
"custom furry paws",4,0,0,872,"100","1","17",0
"furry adopt base",2,0,0,677,"100","1","16","N/A"
"furry leg warmers",1,0,0,193,"100","1","17",0
"cute furry art",1,0,0,6466,"100","1","14","N/A"
"furry ref sheet",0,0,0,1456,"","4","15","N/A"
"digital furry art",0,0,0,16152,"","2","17","N/A"
"furry key chain",0,0,0,148,"","2","15","N/A"
"furry key chains",0,0,0,156,"","2","16","N/A"
"furry species badge",0,0,0,0,"","1","19","N/A"
"furry fursona adopt",0,0,0,5194,"","1","19","N/A"
"furry head female",0,0,0,0,"","1","17","N/A"
"feral furry adopt",0,0,0,0,"","1","17","N/A"
"furry pride shirt",0,0,0,427,"","1","17","N/A"
"wolf furry shirt",0,0,0,0,"","1","16","N/A"
"lgbt furry tshirt",0,0,0,0,"","1","17","N/A"
"lgbtq furry tshirt",0,0,0,218,"","1","18","N/A"
"gift for furry",0,0,0,20991,"","1","14","N/A"
"furry werewolf lover",0,0,0,0,"","1","20","N/A"
"uwu furry tshirt",0,0,0,0,"","1","16","N/A"
"woodland adopt furry",0,0,0,0,"","1","20","N/A"
"male furry adopt",0,0,0,0,"","1","16","N/A"
"canine furry adopt",0,0,0,0,"","1","18","N/A"
"fursuit furry ears",0,0,0,0,"","1","18","N/A"
"cyberpunk furry ear",0,0,0,0,"","1","19","N/A"
"furry cartoon canvas",0,0,0,0,"","1","20","N/A"
"furry avatar pfp",0,0,0,0,"","1","16","N/A"
"curvy furry line",0,0,0,0,"","1","16","N/A"
"sona furry fursona",0,0,0,0,"","1","18","N/A"
"furry fandom merch",0,0,0,0,"","1","18","N/A"
"furry cosplay fnaf",0,0,0,53,"","1","18","N/A"
"halloween furry gift",0,0,0,0,"","1","20","N/A"
"furry cosplay prop",0,0,0,288,"","1","18","N/A"
"furry costume prop",0,0,0,305,"","1","18","N/A"
"furry friends mice",0,0,0,128,"","1","18","N/A"
"furry headshot art",0,0,0,0,"","1","18","N/A"
"furry fandom sticker",0,0,0,487,"","1","20","N/A"
"custom furry pillow",0,0,0,76,"","1","19","N/A"
"furry friends xmas",0,0,0,0,"","1","18","N/A"
"furry convention art",0,0,0,0,"","1","20","N/A"
"cell shaded furry",0,0,0,0,"","1","17","N/A"
"furry ears for kid",0,0,0,0,"","1","18","N/A"
"stickers",74080,95911,129,3334614,"83","1","8",246000
"shirt",72868,95770,131,13596572,"100","1","5",201000
"tshirt",64510,81041,126,10171530,"100","1","6",201000
"personalized gift",63547,67269,106,5573446,"97","2","17",110000
"pokemon",55842,79178,142,143307,"20","1","7",1830000
"halloween",51923,66116,127,4118370,"95","4","9",1000000
"keychain",46937,61394,131,1034371,"67","2","8",135000
"sticker",34135,42897,126,3334545,"99","2","7",246000
"art",30905,34850,113,25562359,"100","8","3",450000
"custom",30642,39035,127,8806661,"100","6","6",110000
"cat",30492,41792,137,1895349,"90","3","3",3350000
"vtuber",28209,32271,114,62477,"17","2","6",60500
"fursuit",27641,35323,128,15205,"1","13","7",40500
"3d printed",22618,27384,121,610227,"72","1","10",823000
"digital",20420,27357,134,15954347,"100","5","7",90500
"anime",20135,27956,139,989806,"85","1","5",1220000
"cosplay",17576,22991,131,262873,"59","3","7",135000
"dog",17136,24271,142,2453579,"100","2","3",2740000
"mask",17055,23855,140,273427,"60","2","4",165000
"dnd",17083,20927,123,274630,"60","1","3",246000
"dragon",16860,21803,129,602273,"78","1","6",550000
"twitch",16083,15702,98,241947,"59","1","6",5000000
"therian mask",15437,15316,99,5149,"1","1","12",49500
"handmade",14043,15885,113,5157929,"100","2","8",14800
"handbag",12828,12165,95,386600,"74","1","7",60500
"fursuit head",12657,15864,125,4203,"1","4","12",6600
"bag charm",12496,15925,127,261213,"66","1","9",90500
"valentine",12361,17799,144,2141654,"100","1","9",201000
"pink",12164,17291,142,7059266,"100","1","4",1220000
"blue",11772,16973,144,9202427,"100","1","4",673000
"fall",11698,15946,136,3016904,"100","1","4",301000
"purple",10915,15629,143,3082721,"100","1","6",450000
"black",9725,14308,147,12353628,"100","1","5",1220000
"scarf",9619,12517,130,414610,"82","1","5",110000
"digital art",9576,10864,113,12396252,"100","3","11",27100
"coloring book",9428,11806,125,262126,"72","2","13",74000
"heart",9205,13173,143,2084741,"100","1","5",1220000
"emotes",8798,10171,116,143955,"61","2","6",27100
"hats",8848,9672,109,2464545,"100","1","4",368000
"patterns",8713,10069,116,5533486,"100","1","8",201000
"therian",8500,8325,98,7493,"1","3","7",246000
"white",8089,11996,148,13904130,"100","1","5",1220000
"flag",7976,11315,142,1113616,"100","1","4",301000
"abdl",7825,10996,141,4893,"1","2","4",49500
"bandana",7428,9168,123,180946,"69","1","7",135000
"mothman",7071,8554,121,12003,"11","1","7",165000
"fursuit head base",6727,7651,114,1545,"1","4","17",2900
"cross stitch pattern",6757,8450,125,630186,"98","1","20",33100
"kemonomimi",6313,7604,120,1046,"1","1","10",49500
"fox",6174,8279,134,226925,"78","2","3",2740000
"my little pony",6219,6340,102,13886,"17","1","14",368000
"scene",5868,8213,140,630678,"100","1","5",110000
"vinyl",5673,6620,117,1602682,"100","1","5",201000
"fursuit accessories",5465,5837,107,7408,"7","7","19",880
"sewing",5423,6794,125,4913668,"100","1","6",90500
"pride",5350,5906,110,775546,"100","2","5",135000
"commission",5177,6523,126,40862,"45","9","10",90500
"purse",5092,6304,124,2845040,"100","1","5",201000
"art commission",5036,7234,144,31194,"40","2","14",6600
"sign",4779,6099,128,2959597,"100","1","4",368000
"rainbow",4798,6185,129,2049055,"100","1","7",1220000
"mlp",4762,6192,130,8239,"12","1","3",110000
"orange",4693,6634,141,3061211,"100","1","6",550000
"cute",4673,5079,109,6801433,"100","7","4",246000
"love",4429,6461,146,4064778,"100","1","4",1500000
"protogen",4062,5519,136,442,"1","1","8",40500
"artwork",3983,4157,104,1432448,"100","1","7",33100
"sylveon",3864,5286,137,2865,"1","1","7",135000
"pumpkin",3747,4868,130,1527673,"100","1","7",368000
"trans",3695,4212,114,61111,"61","1","5",0
"kigurumi mask",3601,4631,129,586,"1","1","13",6600
"procreate brushes",3623,3982,110,46772,"56","1","17",18100
"lolita",3545,4098,116,31232,"47","2","6",0
"scrub caps",3498,4237,121,90402,"71","1","10",22200
"tee",3401,4002,118,10380224,"100","1","3",74000
"deer",3402,4012,118,325456,"99","1","4",450000
"custom pillow",3362,4138,123,74394,"67","1","13",12100
"photoshop",3214,3764,117,147565,"83","1","9",301000
"tail",3078,3450,112,105060,"77","1","4",110000
"therian gear",2991,2902,97,1270,"1","1","12",3600
"arknights",2989,4110,138,347,"1","1","9",60500
"kink",2915,3399,117,18904,"41","1","4",0
"knitting",2938,3575,122,597681,"100","1","8",74000
"knitting pattern",2849,2094,73,342247,"100","1","16",18100
"kigurumi",2775,3651,132,1169,"1","1","8",27100
"cryptid",2747,3554,129,42764,"60","1","7",135000
"fursuit base",2678,2985,111,2206,"1","1","12",1000
"fursuit eyes",2705,3402,126,961,"1","1","12",1600
"therian tail",2728,2812,103,875,"1","1","12",6600
"rave",2593,3007,116,109941,"81","1","4",110000
"cat ears",2535,2768,109,23505,"48","1","8",33100
"mickey ears",2513,2833,113,86501,"77","1","11",14800
"purse charm",2485,2563,103,233409,"99","1","11",18100
"larp",2492,2330,93,30383,"54","1","4",135000
"fursuit partial",2403,2856,119,700,"1","4","15",590
"fursuit fan",2324,2373,102,450,"1","3","11",590
"disney ears",2308,2105,91,96227,"81","1","11",49500
"gay",2224,2528,114,184707,"96","1","3",368000
"fur",2170,2360,109,215083,"100","2","3",40500
"cozy",2168,2912,134,1861663,"100","1","4",49500
"procreate stamps",2070,2125,103,39863,"64","1","16",480
"cat sticker",2084,2225,107,110664,"86","1","11",8100
"design",2128,2982,140,9503438,"100","1","6",201000
"procreate",2044,2100,103,105355,"86","1","9",110000
"paws",1996,2503,125,238292,"100","1","4",165000
"ych",1936,2168,112,2553,"6","9","3","N/A"
"fox tail",1956,2553,131,4603,"19","1","8",27100
"custom art",1817,1969,108,1630689,"100","1","10",1900
"premade fursuit",1717,2023,118,1394,"1","3","15",880
"3d model",1690,1500,89,161187,"99","1","8",60500
