Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
African Great Parrot Shirt,https://www.etsy.com/listing/1765446995/african-great-parrot-shirt,FunkytownLithuania,https://www.etsy.com/shop/FunkytownLithuania,18.87,0,0,0,0,0,7 Mo.,0,0,1,Clothing,2,0,0.0,1,"african grey parrot,bird nerd,tweet,amazon,bird tshirt,parrot,bird shirt,gift for bird lover,bird lover gift,holiday sweaters,parrot decor,furry shirt bird,bird t shirt",african grey parrot,bird nerd,tweet,amazon,bird tshirt,parrot,bird shirt,gift for bird lover,bird lover gift,holiday sweaters,parrot decor,furry shirt bird,bird t shirt
"Dog T-shirts, Labs, Beagle, Pit Bull, Golden Retriever energy, Puppy Parents, Furbabies, Sweet gifts, Dog lovers, Unisex Short Sleeve Tee",https://www.etsy.com/listing/1754460218/dog-t-shirts-labs-beagle-pit-bull-golden,ChocolateMambaStudio,https://www.etsy.com/shop/ChocolateMambaStudio,22.99,0,0,0,0,0,4 Mo.,0,0,6,Clothing,3,0,0.0,10,"dog mom shirt,pup parent tee,dog lover gear,canine parent,proud dog parent,dog dad shirt,dog lover tee,pet lover shirt,furry friend tee,dog enthusiast,gifts for dog owner,gifts for friends,pup pride tee",dog mom shirt,pup parent tee,dog lover gear,canine parent,proud dog parent,dog dad shirt,dog lover tee,pet lover shirt,furry friend tee,dog enthusiast,gifts for dog owner,gifts for friends,pup pride tee
"Greyhound Custom Dog Lover Unisex T-Shirt, Personalized Portrait Mom Dad Gift Tee, Dog Owners Shirt, Dog Mom Tee, Dog T-Shirt",https://www.etsy.com/listing/1874475094/greyhound-custom-dog-lover-unisex-t,TheRosesandDaffodil,https://www.etsy.com/shop/TheRosesandDaffodil,24.99,0,0,0,0,0,4 Mo.,0,0,1,Clothing,5,0,0.0,0,"custom dog,unisex t-shirt,dog lover gift,dog portrait shirt,mom dad gift,dog owners tee,dog mom tee,custom dog t-shirt,ideal for dog owners,furry friend gift,birthday gift,holiday gift,greyhound",custom dog,unisex t-shirt,dog lover gift,dog portrait shirt,mom dad gift,dog owners tee,dog mom tee,custom dog t-shirt,ideal for dog owners,furry friend gift,birthday gift,holiday gift,greyhound
"Rhodesian Ridgeback Dog Custom Dog Lover Unisex T-Shirt, Personalized Portrait Mom Dad Gift Tee, Dog Owners Shirt, Dog Mom Tee, Dog T-Shirt",https://www.etsy.com/listing/1889374271/rhodesian-ridgeback-dog-custom-dog-lover,TheRosesandDaffodil,https://www.etsy.com/shop/TheRosesandDaffodil,24.99,0,0,0,0,0,4 Mo.,0,0,2,Clothing,5,0,0.0,0,"custom dog,unisex t-shirt,dog lover gift,dog portrait shirt,mom dad gift,dog owners tee,dog mom tee,custom dog t-shirt,ideal for dog owners,furry friend gift,birthday gift,holiday gift,rhodesian ridgeback",custom dog,unisex t-shirt,dog lover gift,dog portrait shirt,mom dad gift,dog owners tee,dog mom tee,custom dog t-shirt,ideal for dog owners,furry friend gift,birthday gift,holiday gift,rhodesian ridgeback
"Siberian Husky Custom Dog Lover Unisex T-Shirt, Personalized Portrait Mom Dad Gift Tee, Dog Owners Shirt, Dog Mom Tee, Dog T-Shirt",https://www.etsy.com/listing/1875511744/siberian-husky-custom-dog-lover-unisex-t,TheRosesandDaffodil,https://www.etsy.com/shop/TheRosesandDaffodil,24.99,0,0,0,0,0,4 Mo.,0,0,4,Clothing,5,0,0.0,0,"custom dog,unisex t-shirt,dog lover gift,dog portrait shirt,mom dad gift,dog owners tee,dog mom tee,custom dog t-shirt,ideal for dog owners,furry friend gift,birthday gift,holiday gift,siberian husky",custom dog,unisex t-shirt,dog lover gift,dog portrait shirt,mom dad gift,dog owners tee,dog mom tee,custom dog t-shirt,ideal for dog owners,furry friend gift,birthday gift,holiday gift,siberian husky
"Wirehaired Pointing Griffon Custom Dog Lover Unisex T-Shirt, Personalized Portrait Mom Dad Gift Tee, Dog Shirt, Dog Mom Tee, Dog T-Shirt",https://www.etsy.com/listing/1889738323/wirehaired-pointing-griffon-custom-dog,TheRosesandDaffodil,https://www.etsy.com/shop/TheRosesandDaffodil,24.99,0,0,0,0,0,4 Mo.,0,0,0,Clothing,5,0,0.0,0,"custom dog,unisex t-shirt,dog lover gift,dog portrait shirt,mom dad gift,dog owners tee,dog mom tee,custom dog t-shirt,ideal for dog owners,furry friend gift,birthday gift,holiday gift",custom dog,unisex t-shirt,dog lover gift,dog portrait shirt,mom dad gift,dog owners tee,dog mom tee,custom dog t-shirt,ideal for dog owners,furry friend gift,birthday gift,holiday gift,--
"If You Think I&#39;m Cute You Should See Me In My Fursuit Shirt, Funny Fursona Shirt,Fursuit Shirt, Furry Shirt, I&#39;m A Gay Furry Tee, Meme Shirt",https://www.etsy.com/listing/4359690275/if-you-think-im-cute-you-should-see-me,Markhassnki,https://www.etsy.com/shop/Markhassnki,11.08,0,0,0,0,0,1 Mo.,2,0,2,Clothing,6,0,0.0,3,"gay furry shirt,gay fox tee,gay gift shirt,pride funny shirt,funny shirt for lgbt,funny gay love shirt,i'm a gay furry tee,furry femboy shirt,furry art t shirt,flirty furry shirt,femboy wolf tee,furry fandom clothes,gay furry t shirt",gay furry shirt,gay fox tee,gay gift shirt,pride funny shirt,funny shirt for lgbt,funny gay love shirt,i'm a gay furry tee,furry femboy shirt,furry art t shirt,flirty furry shirt,femboy wolf tee,furry fandom clothes,gay furry t shirt
"Custom Cat Dad Comfort Colors Holiday Plaid Tee, Personalized Furry Letters Cat Shirt, Gifts for Cat Owners, Cat Dad Shirt, Cat Dad TShirt",https://www.etsy.com/listing/1776102200/custom-cat-dad-comfort-colors-holiday,RhymingOrangeShop,https://www.etsy.com/shop/RhymingOrangeShop,29.99,0,0,0,0,0,12 Mo.,0,0,4,Clothing,14,0,0.0,1073,"custom cat shirt,cat dad shirt,funny cat shirt,gifts for cat owners,fur daddy shirt,cat dad tee,cat dad tshirt,cat tshirt,cat shirt,comfort colors shirt,comfort colors,christmas cat,holiday shirt",custom cat shirt,cat dad shirt,funny cat shirt,gifts for cat owners,fur daddy shirt,cat dad tee,cat dad tshirt,cat tshirt,cat shirt,comfort colors shirt,comfort colors,christmas cat,holiday shirt
"Best Boxer Dog Mom Ever Shirt, Dog Parent Shirt, Dog Lover Gift, Gift T-Shirt, Sweatshirt, Hoodie, Tote Bag - 261583",https://www.etsy.com/listing/4379746130/best-boxer-dog-mom-ever-shirt-dog-parent,PuffPrintsGBR,https://www.etsy.com/shop/PuffPrintsGBR,19.64,0,0,0,0,0,1 Mo.,0,0,0,Clothing,19,0,0.0,1073,"boxer dog mom ever s,best dog parent gift,dog lover tote bag,gift t shirt for her,dog mom sweatshirt g,boxer gift hoodie to,unique dog mama gift,furry friend t shirt,dog lover sweatshirt,mom life tshirt gift,gift hoodie for her,dog parent apparel,best dog lover gift",boxer dog mom ever s,best dog parent gift,dog lover tote bag,gift t shirt for her,dog mom sweatshirt g,boxer gift hoodie to,unique dog mama gift,furry friend t shirt,dog lover sweatshirt,mom life tshirt gift,gift hoodie for her,dog parent apparel,best dog lover gift
Cat Lover Apparel,https://www.etsy.com/listing/4314041150/cat-lover-apparel,teevolutionpod,https://www.etsy.com/shop/teevolutionpod,40.10,0,0,0,0,0,3 Mo.,0,0,0,Clothing,5,0,0.0,0,"dog-lover-gift,cat-mom-tee,pet-apparel-store,dog-designs-for-men,cat-lovers-unite,dog-mom-shirt,cat-dad-tee,pet-lover-clothing,dog-and-cat-tee,furry-friend-apparel,dog-lover-clothing,cat-lovers-gift,pet-owner-tee",dog-lover-gift,cat-mom-tee,pet-apparel-store,dog-designs-for-men,cat-lovers-unite,dog-mom-shirt,cat-dad-tee,pet-lover-clothing,dog-and-cat-tee,furry-friend-apparel,dog-lover-clothing,cat-lovers-gift,pet-owner-tee
Pet Owner Tee,https://www.etsy.com/listing/4314045535/pet-owner-tee,teevolutionpod,https://www.etsy.com/shop/teevolutionpod,40.10,0,0,0,0,0,3 Mo.,0,0,0,Clothing,5,0,0.0,0,"dog-lover-gift,cat-mom-tee,pet-apparel-store,dog-designs-for-men,cat-lovers-unite,dog-mom-shirt,cat-dad-tee,pet-lover-clothing,dog-and-cat-tee,furry-friend-apparel,dog-lover-clothing,cat-lovers-gift,pet-owner-tee",dog-lover-gift,cat-mom-tee,pet-apparel-store,dog-designs-for-men,cat-lovers-unite,dog-mom-shirt,cat-dad-tee,pet-lover-clothing,dog-and-cat-tee,furry-friend-apparel,dog-lover-clothing,cat-lovers-gift,pet-owner-tee
Toy Poodle & Wine Cotton T-Shirt: Dog Lover Gift,https://www.etsy.com/listing/1811855339/toy-poodle-wine-cotton-t-shirt-dog-lover,TeeGiftsOfficial,https://www.etsy.com/shop/TeeGiftsOfficial,24.19,0,0,0,0,0,12 Mo.,0,0,4,Clothing,115,0,0.0,13708,"stocking filler dog,tshirt for dog lover,mum dad pet children,breed rescue mama,mom walking top tee,best friend wino,wine gifts,dog and wine gift,mothers day t-shirt,furry friend cute,best dog mum ever,husband wife humour,toy poodle dog",stocking filler dog,tshirt for dog lover,mum dad pet children,breed rescue mama,mom walking top tee,best friend wino,wine gifts,dog and wine gift,mothers day t-shirt,furry friend cute,best dog mum ever,husband wife humour,toy poodle dog
Time Spent with Dogs T-shirt. Womans  and men&#39;s Classic Unisex Crewneck T-shirt,https://www.etsy.com/listing/1599955013/time-spent-with-dogs-t-shirt-womans-and,KirstyMillsFineArt,https://www.etsy.com/shop/KirstyMillsFineArt,12.87,0,0,0,0,0,29 Mo.,0,0,5,Clothing,30,0,0.0,14,"christmas gift,holiday gift,gift for dad,dog lover t-shirt,unisex graphic tee,dog owner gift,gift for mum,man's best friend t,furry friend top,time spent with dogs,dog mom,dog mum,dog mother",christmas gift,holiday gift,gift for dad,dog lover t-shirt,unisex graphic tee,dog owner gift,gift for mum,man's best friend t,furry friend top,time spent with dogs,dog mom,dog mum,dog mother
Night Fury & Toothless Matching Couple Dragons Shirts: Comfort Bella Canvas Unisex Tees,https://www.etsy.com/listing/4425250639/night-fury-toothless-matching-couple,TeesNGiggles4U,https://www.etsy.com/shop/TeesNGiggles4U,17.00,0,0,0,0,0,5 Mo.,1,0,19,Clothing,22,0,0.0,6177,"disney couple shirts,valentines day shirt,gift for couples,matching couple tees,girlfriend shirt,valentines day gifts,boyfriend gift,epic universe couple,night furry tee,toothless shirt,night furry toothles,siblings tees",disney couple shirts,valentines day shirt,gift for couples,matching couple tees,girlfriend shirt,valentines day gifts,boyfriend gift,epic universe couple,night furry tee,toothless shirt,night furry toothles,siblings tees,--
Unisex Dog Tee | Dachshund Silhouette | Weiner dog | Tie Dye Shirt | Daschund shirt | One happy dude | Pet Owner Ideas | Pet Psychic |,https://www.etsy.com/listing/4457711544/dachshund-silhouette-catastrophic,WilliandMouse,https://www.etsy.com/shop/WilliandMouse,33.87,0,0,0,0,0,3 Mo.,0,0,7,Clothing,3,0,0.0,0,"weiner dog,daschund silhouette,tie dye shirt,dachshund,cosmos,dog dad,dog mum,pet psychic,joy tshirt,one happy dude,furry shirt,geschenk,gifts for friends",weiner dog,daschund silhouette,tie dye shirt,dachshund,cosmos,dog dad,dog mum,pet psychic,joy tshirt,one happy dude,furry shirt,geschenk,gifts for friends
Custom Pet &#39;The Eras Tour&#39; Softstyle T-Shirt,https://www.etsy.com/listing/1665569268/custom-pet-the-eras-tour-unisex,JoellaDesignStudio,https://www.etsy.com/shop/JoellaDesignStudio,43.00,0,0,0,0,0,27 Mo.,3,0,60,Clothing,44,0,0.0,1232,"gift for her,gift for him,gift for dog lovers,gift for cat lovers,furry friends,taylor swift,the eras tour,custom t-shirt,pet lovers,swifties,animal t-shirt,dog t-shirt,pet t-shirt",gift for her,gift for him,gift for dog lovers,gift for cat lovers,furry friends,taylor swift,the eras tour,custom t-shirt,pet lovers,swifties,animal t-shirt,dog t-shirt,pet t-shirt
"I survived Christmas eve 1984 | Gremlins inspired kid&#39;s t-shirt, unisex Christmas gift for boys and girls, cool casual school/street wear",https://www.etsy.com/listing/1827605799/i-survived-christmas-eve-1984-gremlins,VintagegeekGifts,https://www.etsy.com/shop/VintagegeekGifts,18.79,0,0,0,0,0,1 Mo.,0,0,0,Clothing,0,0,0.0,4,"casual wear,stylish t-shirt,christmas present,unisex,for boys and girls,gift for kids,sci-fi horror,furry monster,gremlin,gizmo,stripe,comedy,school college wear",casual wear,stylish t-shirt,christmas present,unisex,for boys and girls,gift for kids,sci-fi horror,furry monster,gremlin,gizmo,stripe,comedy,school college wear
"Dog Dad Life Unisex Tee, Dog Dad T-shirt, Blue Tee, Gift for Dog Dad, Heavy Cotton Shirt",https://www.etsy.com/listing/1872563243/dog-dad-life-unisex-tee-dog-dad-t-shirt,NamastyleShop,https://www.etsy.com/shop/NamastyleShop,23.48,0,0,0,0,0,2 Mo.,0,0,1,Clothing,3,0,0.0,4,"dark blue tee,unisex shirt,heavy cotton tee,graphic tee,pet lover gift,dog owner tee,everyday wear,comfortable top,dog dad shirt,dad life tee,dog dad pride,dog daddy,gift for furry",dark blue tee,unisex shirt,heavy cotton tee,graphic tee,pet lover gift,dog owner tee,everyday wear,comfortable top,dog dad shirt,dad life tee,dog dad pride,dog daddy,gift for furry
"If My Dog Approves, We&#39;re Soulmates T-Shirt - A Must-Have Gift for Dog Lovers! Cute & Humorous Tee to Celebrate Your Furry Best Friend!",https://www.etsy.com/listing/1848490380/if-my-dog-approves-were-soulmates-t,SaoDesignStudio,https://www.etsy.com/shop/SaoDesignStudio,29.96,0,0,0,0,0,4 Mo.,0,0,6,Clothing,5,0,0.0,0,"funny dog shirt,custom pet gift,gifts for dog lovers,custom graphic tee,vintage retro shirt,funny cat shirt,bootleg pet shirt,bootleg vintage,custom cat shirt,custom photo shirt,custom vintage shirt,gifts for mom,gifts for dad",funny dog shirt,custom pet gift,gifts for dog lovers,custom graphic tee,vintage retro shirt,funny cat shirt,bootleg pet shirt,bootleg vintage,custom cat shirt,custom photo shirt,custom vintage shirt,gifts for mom,gifts for dad
"Pet Shirt Unisex Softstyle T-Shirt, Dog Lover Tee, Animal Graphic Tshirt, Cat Mom Gift, Lightweight Tee",https://www.etsy.com/listing/1884203062/pet-shirt-unisex-softstyle-t-shirt-dog,EcoStyleLab,https://www.etsy.com/shop/EcoStyleLab,21.54,0,0,0,0,0,1 Mo.,0,0,12,Clothing,1,0,0.0,0,"pet lover,dog mom,cat dad,animal rescue,custom pet portrait,gift for pet owner,dog lover gift,cute paw print,animal lover tee,funny pet shirt,furry friend tee,pet parent present,dog cat graphic tee",pet lover,dog mom,cat dad,animal rescue,custom pet portrait,gift for pet owner,dog lover gift,cute paw print,animal lover tee,funny pet shirt,furry friend tee,pet parent present,dog cat graphic tee
"Custom Fur Daddy Comfort Colors Tee, Personalized Furry Letters Cat Shirt, Gift Tshirts for Dog Owners, Pet Dad Shirt, Bunny Dad Tee",https://www.etsy.com/listing/1789614969/custom-fur-daddy-comfort-colors-tee,RhymingOrangeShop,https://www.etsy.com/shop/RhymingOrangeShop,29.99,0,0,0,0,0,8 Mo.,0,0,1,Clothing,10,0,0.0,284,"custom dog shirt,custom cat shirt,custom cat tee,custom dog tee,dog dad tee,cat dad tee,dog owner gift,cat owner gift,pet shirt,cat shirt,dog shirt,comfort colors",custom dog shirt,custom cat shirt,custom cat tee,custom dog tee,dog dad tee,cat dad tee,dog owner gift,cat owner gift,pet shirt,cat shirt,dog shirt,comfort colors,--
"Comfort Colors® Love PAW T-Shirt for Dog Lovers - Cute Paw Print Tee,Dog Mom Shirt, Furry Friends Lover Gift,Funny Pet Lover Apparel for her",https://www.etsy.com/listing/1869609570/comfort-colors-love-paw-t-shirt-for-dog,RonnieChic,https://www.etsy.com/shop/RonnieChic,21.44,0,0,0,0,0,2 Mo.,0,0,2,Clothing,7,0,0.0,4,"dog lover gifts,dog lover shirt,dog mama shirt,dog mom shirt,dog people shirt,dog shirt,funny dog shirt,fur mama shirt,pet lover shirt,puppy shirt,animal lover shirt,paw and order shirt,dog owner",dog lover gifts,dog lover shirt,dog mama shirt,dog mom shirt,dog people shirt,dog shirt,funny dog shirt,fur mama shirt,pet lover shirt,puppy shirt,animal lover shirt,paw and order shirt,dog owner
"Nova Beats Furry DJ Digital png, DJ Wolf Art Print, Furry DJ Lover Gift, Furry Music Lover png Digital Furry Art for T-shirts, Posters F1",https://www.etsy.com/listing/4335836185/nova-beats-furry-dj-digital-png-dj-wolf,ParkPeak,https://www.etsy.com/shop/ParkPeak,2.27,0,0,0,0,0,1 Mo.,0,0,0,Art & Collectibles,22,0,0.0,107,"furry dj png,wolf dj art,furry beats png,digital furry art,music furry design,dj wolf print,furry music lover,furry art print,wolf art digital,nova beats art,dj furry design,furry animal art,music furry gift",furry dj png,wolf dj art,furry beats png,digital furry art,music furry design,dj wolf print,furry music lover,furry art print,wolf art digital,nova beats art,dj furry design,furry animal art,music furry gift
"Dog Angels Love Tshirt, Cute Animal Tee, Dog Shirt, Dog Lover Tee, Love Dogs, Dog Picture Shirt, Cute Dog Mom T Shirt",https://www.etsy.com/listing/1874948346/dog-angels-love-tshirt-cute-animal-tee,TNYDesignsStudio,https://www.etsy.com/shop/TNYDesignsStudio,22.99,0,0,0,0,0,5 Mo.,0,0,2,Clothing,7,0,0.0,1,"eco friendly tee,furry mom tee,dog mom shirt,dog mama tshirt,doodle art,bella canvas tshirt,pet gifts,gift for pet owners,dog face shirt,retro dog shirt,love shirt,animal lover tee,vintage dog shirt",eco friendly tee,furry mom tee,dog mom shirt,dog mama tshirt,doodle art,bella canvas tshirt,pet gifts,gift for pet owners,dog face shirt,retro dog shirt,love shirt,animal lover tee,vintage dog shirt
"Stuffed Animals, Lets Hug Cute Plushies with Tee, Cuddly Soft Toys, Adorable Gift, Kawaii Toys, Stuffed Animal Plushie",https://www.etsy.com/listing/1848964212/stuffed-animals-lets-hug-cute-plushies,RoyaleByVictor,https://www.etsy.com/shop/RoyaleByVictor,32.48,0,0,0,0,0,2 Mo.,2,0,0,Toys & Games,12,0,0.0,4,"stuffed animals,teddy bear,cuddly toy,furry friend,plushie tee,soft toy,gift for kids,kawaii plushie,cute stuffed animals,hug me toy,stuffed animal shirt,adorable gifts,stuffed animal lover",stuffed animals,teddy bear,cuddly toy,furry friend,plushie tee,soft toy,gift for kids,kawaii plushie,cute stuffed animals,hug me toy,stuffed animal shirt,adorable gifts,stuffed animal lover
"Personalized Dog Dad Comfort Colors Tee, Custom Furry Letters Dog Shirt, Gifts for Dog Owners, Dog Dad Shirt, Cute Dog Shirt, Dog Dad Tee",https://www.etsy.com/listing/1789163645/personalized-dog-dad-comfort-colors-tee,RhymingOrangeShop,https://www.etsy.com/shop/RhymingOrangeShop,29.99,0,0,0,0,0,8 Mo.,0,0,1,Clothing,10,0,0.0,299,"custom dog shirt,dog dad shirt,funny dog shirt,gifts for dog owners,cute dog shirt,dog dad tee,dog dad tshirt,dog tshirt,dog shirt,comfort colors shirt,comfort colors,gift for dad,comfort colors dog",custom dog shirt,dog dad shirt,funny dog shirt,gifts for dog owners,cute dog shirt,dog dad tee,dog dad tshirt,dog tshirt,dog shirt,comfort colors shirt,comfort colors,gift for dad,comfort colors dog
