"Keywords","Average Searches","Average Clicks","CTR","Competition","KD","Tag Occurrences","Character Count","Google Searches"
"5th anniversary gift",1189,1162,98,16577,"57","1","20",5400
"garnet bracelet",1182,1184,100,14033,"54","1","15",2900
"custom name",1211,1137,94,1977505,"100","1","11",2900
"soccer png",1193,1171,98,34995,"73","1","10",1900
"dia de los muertos",1125,958,85,51016,"83","2","18",246000
"oval",1093,1583,145,660969,"100","1","4",49500
"backsplash",1114,1293,116,37599,"76","1","10",40500
"christmas garland",1101,1119,102,52214,"84","1","17",33100
"napkin",1019,1173,115,197953,"100","1","6",49500
"trendy",1056,1123,106,2185260,"100","1","6",12100
"cinco de mayo",953,901,95,100618,"100","5","13",450000
"army",987,1426,144,190141,"100","1","4",246000
"prom",949,997,105,188936,"100","1","4",90500
"dominoes",938,1029,110,6718,"43","1","8",18100
"boho home decor",943,766,81,993844,"100","1","15",2400
"slider bracelet",902,893,99,32609,"78","1","15",1300
"mexican decor",899,857,95,156258,"100","1","13",5400
"gold filled",849,872,103,486620,"100","1","11",5400
"sports prints",810,810,100,339694,"100","1","13",720
"hair bow",713,717,101,305395,"100","2","8",22200
"stud",760,984,129,539587,"100","2","4",201000
"girls",758,951,125,7592680,"100","1","5",0
"color",750,862,115,2029281,"100","1","5",450000
"aztec",758,741,98,75587,"100","1","5",165000
"baby bows",677,262,39,211156,"100","1","9",8100
"spiritual",653,606,93,710758,"100","1","9",74000
"chakra",682,965,141,264075,"100","1","6",135000
"festival outfit",698,825,118,73631,"100","1","15",18100
"political",698,888,127,327458,"100","1","9",165000
"gems",629,761,121,1779880,"100","3","4",201000
"virgin mary",635,887,140,64801,"100","1","11",74000
"statement jewelry",604,604,100,1051614,"100","1","17",3600
"dangle",612,594,97,1631139,"100","1","6",12100
"deco",618,234,38,1456063,"100","1","4",27100
"instant download",625,827,132,3673189,"100","1","16",260
"925 sterling silver",503,450,89,627948,"100","2","19",33100
"el salvador",541,678,125,5355,"50","1","11",450000
"world cup 2026 shirt",533,723,136,884,"11","1","20",590
"leather buttons",494,491,99,3714,"44","1","15",720
"adjustable",478,395,83,479360,"100","1","10","N/A"
"printing",484,567,117,1014974,"100","1","8",201000
"mexican fabric",388,379,98,6956,"63","1","14",720
"women bracelet",375,452,121,691243,"100","1","14",60500
"religious",338,445,132,1489534,"100","1","9",201000
"bullet",344,425,124,145638,"100","1","6","N/A"
"baptism bracelet",400,393,98,10383,"71","1","16",480
"paw",392,291,74,241180,"100","1","3",165000
"day of the dead",410,358,87,84507,"100","1","15",201000
"wood buttons",398,410,103,10755,"72","1","12",1900
"trunks",283,124,44,19387,"92","3","6","N/A"
"buckle",290,158,54,157196,"100","1","6",673000
"hair barrette",273,300,110,186349,"100","1","13",22200
"fiesta",326,429,132,98677,"100","1","6",135000
"sandals for women",331,346,105,31107,"99","1","17",74000
"encanto",298,437,147,10991,"78","1","7",301000
"brass jewelry",303,298,98,598804,"100","1","13",2900
"deals",270,20,7,45581,"100","1","5","N/A"
"st benedict",296,383,129,7158,"69","1","11","N/A"
"sublimation design",308,277,90,1862527,"100","1","18","N/A"
"music lover",280,217,78,319088,"100","1","11","N/A"
"thanksgiving gifts",296,310,105,528601,"100","1","18","N/A"
"digital file",287,297,103,3668248,"100","1","12","N/A"
"png design",333,371,111,2643455,"100","1","10",720
"guatemala",228,227,100,16862,"93","1","9",550000
"customize",237,218,92,8806258,"100","1","9",49500
"mexican sandals",215,153,71,4275,"65","1","15",6600
"fuck donald trump",203,167,82,15867,"95","1","17",0
"joya",212,315,149,911,"32","1","4","N/A"
"guadalupe",258,280,109,31882,"100","1","9",90500
"turquoise earring",199,190,95,103718,"100","1","17",9900
"mexican tiles",227,229,101,10613,"83","1","13",9900
"bachelorette tote",216,314,145,25889,"100","1","17",90
"iron on transfer",227,296,130,216304,"100","1","16",4400
"mexican christmas",213,314,147,39236,"100","1","17",5400
"tortillero",203,26,13,376,"13","1","10",1900
"personalized sash",203,195,96,6455,"75","1","17",320
"mexican fire opal",147,197,134,4514,"74","5","17","N/A"
"mexican flag",141,158,112,18623,"100","3","12",673000
"boxing gloves",149,114,77,10206,"92","2","13",135000
"youth hats",128,63,49,11303,"97","1","10",1900
"bows for girls",118,116,98,276279,"100","1","14",0
"class of 2025",173,57,33,73473,"100","1","13","N/A"
"serape",126,171,136,14376,"100","1","6","N/A"
"river rock",128,189,148,7757,"89","1","10","N/A"
"natural stone",130,143,110,538999,"100","1","13","N/A"
"personalization",135,189,140,6940470,"100","1","15",40500
"greece",118,109,92,212681,"100","1","6",450000
"baby bodysuit",183,10,5,370838,"100","1","13",0
"digital download png",130,22,17,2782306,"100","1","20","N/A"
"tortilla warmer",138,140,101,1135,"46","1","15",18100
"mexican png",144,208,144,32944,"100","1","11",1000
"custom football",127,173,136,155574,"100","1","15",3600
"custom soccer",141,157,111,50900,"100","1","13",90
"muay thai",53,66,125,4068,"94","2","9","N/A"
"baby headbands",51,64,125,92335,"100","1","14",5400
"fanny pack for women",47,52,111,3629,"94","1","20",0
"bordado",38,52,137,6758,"100","1","7",2900
"landscaping",106,63,59,1660264,"100","1","11","N/A"
"crafting",103,94,91,16653918,"100","1","8","N/A"
"onyx bracelet",105,99,94,22149,"100","1","13",1600
"minimalist bracelets",99,93,94,174117,"100","1","20",720
"unisex bracelets",87,0,0,417443,"100","1","16","N/A"
"veracruz",63,91,144,1298,"66","1","8","N/A"
"fire opal necklace",49,23,47,13579,"100","1","18",880
"woman necklace",51,64,125,1346950,"100","1","14",27100
"cotton napkin",100,95,95,31573,"100","1","13",4400
"thread bracelet",75,89,119,7372,"100","1","15",2900
"curved",107,1,1,78830,"100","1","6","N/A"
"bestseller png",99,93,94,20816,"100","1","14",10
"democratic party",103,152,148,4261,"81","1","16","N/A"
"flag svg",100,93,93,102543,"100","1","8",1000
"bridesmaid tote",95,125,132,30208,"100","1","15",720
"dia de muertos",61,83,136,59141,"100","1","14","N/A"
"cricut font",48,29,60,41139,"100","1","11",4400
"bird embroidery",90,1,1,51068,"100","1","15","N/A"
"pom poms",47,64,136,89055,"100","1","8",33100
"sterling bracelet",106,70,66,246094,"100","1","17",480
"jasper bracelet",102,94,92,29410,"100","1","15",480
"aviator nation",103,91,88,391,"29","1","14","N/A"
"crop top jersey",104,144,138,1681,"60","1","15",1900
"stay salty",45,59,131,8334,"100","1","10",1900
"pdf download",67,7,10,1294194,"100","1","12","N/A"
"calcomanias",43,63,147,2056,"84","1","11","N/A"
"folk art decor",90,1,1,157818,"100","1","14",140
"mexican decal",1,0,0,11671,"100","3","13","N/A"
"baby boxing gloves",0,0,0,1055,"","3","18","N/A"
"baby muay thai",0,0,0,242,"","3","14","N/A"
"baby fighter",0,0,0,2672,"","3","12","N/A"
"pattern",0,0,0,5537618,"","3","7",201000
"leather supplier",1,0,0,3674,"100","3","16","N/A"
"leather piece",7,1,14,8477,"100","3","13",880
"peggysuealso",4,0,0,7421,"100","3","12","N/A"
"peggysue",0,0,0,5786,"","3","8","N/A"
"peggy sue",0,0,0,5205,"","3","9","N/A"
"real leather",7,1,14,31768,"100","3","12",1600
"housewarming gifts",0,0,0,1465993,"","3","18",74000
"kids boxing",0,0,0,5581,"","3","11","N/A"
"boxing robe",0,0,0,626,"","3","11","N/A"
"boxing costume",0,0,0,378,"","3","14","N/A"
"boxing set",1,0,0,1513,"100","3","10","N/A"
"boxing shorts",4,0,0,932,"100","3","13",8100
"boxing trunks",9,0,0,398,"82","3","13","N/A"
"personalized boxing",0,0,0,2377,"","3","19","N/A"
"mexican turquoise",0,0,0,11218,"","3","17","N/A"
"baby boxing clothes",0,0,0,584,"","2","19","N/A"
"baby boxing",0,0,0,1957,"","2","11","N/A"
"baby champion",0,0,0,1438,"","2","13","N/A"
"trendy scrunchie",0,0,0,2081,"","2","16","N/A"
"cute hair scrunchie",0,0,0,5550,"","2","19","N/A"
"cute hair ties",11,13,118,9522,"100","2","14","N/A"
"bandera scrunchies",0,0,0,4,"","2","18","N/A"
"cinco de mayo hair",0,0,0,3136,"","2","18","N/A"
"mexican flags",2,0,0,15581,"100","2","13",5400
"tequila scrunchies",0,0,0,5,"","2","18","N/A"
"scrunchies del pelo",0,0,0,2,"","2","19","N/A"
"cinco mayo scrunchy",0,0,0,105,"","2","19","N/A"
"gift for her",0,0,0,5409638,"","2","12",33100
"gemstone silver stud",0,0,0,27994,"","2","20","N/A"
"daily wear studs",0,0,0,2047,"","2","16","N/A"
"unisex jewelry",4,0,0,2218324,"100","2","14",1300
"handmade stud",0,0,0,86481,"","2","13","N/A"
"05 mm round stud",0,0,0,0,"","2","16","N/A"
"real turquoise stud",0,0,0,315,"","2","19","N/A"
"natural mexican stud",0,0,0,0,"","2","20","N/A"
"turquoise jewelry",0,0,0,447737,"","2","17",135000
"turquoise stud",8,1,13,14568,"100","2","14",480
"football png",0,0,0,187767,"","2","12",8100
"aguila",1,0,0,1480,"100","2","6","N/A"
"aguila mexicana",0,0,0,483,"","2","15","N/A"
"bandera mexican stic",0,0,0,0,"","2","20","N/A"
"mexican eagle",1,0,0,4743,"100","2","13",18100
"mexican flag decal",3,0,0,1620,"100","2","18",210
"mexican sticker",15,14,93,18917,"100","2","15","N/A"
"mx",2,0,0,12810,"100","2","2","N/A"
"mexican sombrero",1,0,0,9886,"100","2","16",6600
"fiesta sombrero",0,0,0,5591,"","2","15","N/A"
"charro sombrero",0,0,0,344,"","2","15","N/A"
"mariachi sombrero",0,0,0,702,"","2","17","N/A"
"fancy sombreros",0,0,0,92,"","2","15","N/A"
"felt sombrero",0,0,0,227,"","2","13","N/A"
"mexican team tri hat",0,0,0,0,"","2","20","N/A"
"sports events hat",0,0,0,0,"","2","17","N/A"
"futbol mexicano hat",0,0,0,0,"","2","19","N/A"
"escuadra mexicana",0,0,0,0,"","2","17","N/A"
"childrens hats",6,0,0,65953,"100","2","14","N/A"
"mexican accents",0,0,0,18207,"","2","15","N/A"
"huichol art",1,0,0,2711,"100","2","11","N/A"
"traditional art",3,0,0,135125,"100","2","15",3600
"hand painted clay",36,52,144,14735,"100","2","17","N/A"
"hand painted figures",0,0,0,4848,"","2","20","N/A"
"birthday outfit",8,3,38,320037,"100","2","15","N/A"
"baby boxing gifts",0,0,0,875,"","2","17","N/A"
"baby martial arts",0,0,0,880,"","2","17","N/A"
"gop",3,0,0,6339,"100","2","3",0
"conservative party",0,0,0,6314,"","2","18","N/A"
"recall newsom",0,0,0,63,"","2","13","N/A"
"2026 election",0,0,0,1854,"","2","13","N/A"
"governor 2026",0,0,0,0,"","2","13","N/A"
